,tl_x,tl_y,br_x,br_y,type,side,step,time
0,248.00,17.00,253.00,22.00,2,0,0,0.25
1,15.94,28.94,25.54,29.98,1,0,0,0.1
2,233.65,110.95,236.95,112.57,0,0,0,0.058
3,216.97,166.65,220.24,168.23,0,0,0,0.057
4,38.40,71.85,41.51,73.49,0,0,0,0.056
5,216.99,16.19,220.14,17.71,0,0,0,0.052
6,205.77,71.99,208.94,73.59,0,0,0,0.056
7,172.25,94.24,175.51,95.85,0,0,0,0.057
8,189.04,4.93,192.30,6.47,0,0,0,0.055
9,127.77,27.26,131.01,28.88,0,0,0,0.058
10,261.50,77.50,264.66,79.10,0,0,0,0.055
11,32.97,32.88,36.27,34.48,0,0,0,0.057
12,183.39,150.07,186.60,151.64,0,0,1,0.055
13,222.43,127.63,225.59,129.17,0,0,0,0.053
14,94.12,71.86,97.37,73.51,0,0,0,0.058
15,21.66,149.92,24.93,151.59,0,1,0,0.06
16,32.82,133.26,35.94,134.93,0,0,0,0.057
17,122.03,16.22,125.26,17.85,0,0,0,0.057
18,261.53,27.39,264.67,28.99,0,1,0,0.055
19,116.50,155.62,119.68,157.25,0,0,0,0.057
20,55.09,66.37,58.24,68.06,0,1,0,0.058
21,21.76,10.48,24.94,12.17,0,0,0,0.059
22,44.03,150.02,47.32,151.68,0,1,0,0.059
23,71.90,127.72,75.08,129.26,0,0,0,0.053
24,55.28,138.83,58.48,140.49,0,1,0,0.058
25,200.26,138.88,203.38,140.45,0,1,1,0.053
26,38.41,99.75,41.53,101.29,0,0,0,0.053
27,77.57,150.00,80.81,151.66,0,0,0,0.059
28,149.96,116.52,153.24,118.04,0,0,0,0.054
29,228.13,27.28,231.35,28.97,0,0,0,0.06
30,138.91,49.61,142.12,51.26,0,0,0,0.058
31,261.52,155.56,264.82,157.07,0,0,0,0.054
32,83.00,99.80,86.23,101.46,0,0,0,0.058
33,83.15,21.72,86.26,23.26,0,0,0,0.052
34,94.20,149.99,97.35,151.54,0,0,0,0.054
35,27.39,116.58,30.61,118.26,0,0,0,0.059
36,244.70,144.42,247.92,146.11,0,0,0,0.06
37,161.20,166.74,164.39,168.41,0,0,1,0.058
38,200.15,49.70,203.34,51.23,0,0,0,0.053
39,43.98,4.94,47.12,6.53,0,0,0,0.055
40,77.59,10.58,80.87,12.10,0,0,0,0.055
41,110.95,166.73,114.21,168.30,0,0,0,0.056
42,116.60,16.10,119.81,17.77,0,0,0,0.059
43,71.83,94.16,75.01,95.75,0,1,0,0.056
44,99.78,21.71,103.05,23.22,0,0,0,0.054
45,66.40,161.23,69.61,162.78,0,0,0,0.054
46,133.30,21.77,136.48,23.36,0,0,0,0.055
47,116.56,105.33,119.73,107.00,0,0,0,0.058
48,71.99,155.61,75.23,157.12,0,0,0,0.054
49,177.92,144.51,181.14,146.12,0,0,1,0.057
50,189.00,166.79,192.28,168.44,0,0,1,0.059
51,5.04,99.77,8.18,101.35,0,0,0,0.054
52,161.08,10.56,164.25,12.23,0,0,0,0.058
53,138.79,161.19,142.01,162.76,0,0,1,0.055
54,21.67,5.04,24.77,6.57,0,0,0,0.052
55,255.98,127.62,259.15,129.30,0,1,0,0.058
56,127.77,166.77,130.95,168.33,0,0,1,0.054
57,66.27,55.16,69.38,56.79,0,0,0,0.056
58,183.36,166.66,186.50,168.31,0,0,1,0.057
59,27.40,49.70,30.63,51.32,0,1,0,0.057
60,88.66,71.82,91.83,73.37,0,0,0,0.054
61,155.54,105.45,158.68,107.09,0,0,0,0.056
62,177.93,116.61,181.15,118.28,0,0,0,0.058
63,116.47,122.11,119.67,123.65,0,0,0,0.054
64,32.92,94.26,36.03,95.86,0,0,0,0.055
65,255.84,60.79,259.11,62.35,0,1,0,0.056
66,83.03,138.74,86.14,140.28,0,0,0,0.053
67,228.09,55.19,231.23,56.87,0,0,0,0.058
68,161.17,21.80,164.31,23.37,0,0,0,0.054
69,166.80,44.06,169.91,45.62,0,0,0,0.053
70,133.26,110.88,136.53,112.50,0,0,0,0.058
71,44.07,99.85,47.26,101.43,0,1,0,0.055
72,116.62,55.14,119.77,56.67,0,0,0,0.053
73,44.08,88.57,47.29,90.21,0,1,0,0.057
74,27.23,21.75,30.39,23.44,0,1,0,0.059
75,49.64,38.42,52.75,40.05,0,0,0,0.056
76,21.75,49.60,24.95,51.24,0,0,0,0.057
77,133.24,32.81,136.50,34.43,0,1,0,0.058
78,38.38,49.61,41.63,51.20,0,1,0,0.056
79,32.85,138.85,35.97,140.51,0,1,0,0.057
80,183.37,43.94,186.50,45.53,0,1,0,0.054
81,5.02,60.74,8.28,62.39,0,0,0,0.058
82,77.40,60.85,80.65,62.46,0,0,0,0.057
83,177.94,5.06,181.24,6.76,0,1,0,0.061
84,233.57,4.91,236.71,6.60,0,0,0,0.058
85,205.81,21.75,209.10,23.43,0,0,0,0.06
86,200.10,144.42,203.22,145.94,0,0,1,0.052
87,110.98,88.56,114.24,90.23,0,0,0,0.059
88,244.77,166.66,247.97,168.22,0,0,0,0.055
89,83.03,4.97,86.25,6.47,0,0,0,0.053
90,94.21,21.71,97.44,23.38,0,0,0,0.059
91,110.96,161.04,114.13,162.64,0,0,0,0.055
92,88.65,5.05,91.85,6.63,0,0,0,0.055
93,216.94,105.31,220.11,107.00,0,0,0,0.059
94,122.02,71.88,125.29,73.41,0,0,0,0.055
95,49.54,166.70,52.81,168.26,0,0,0,0.056
96,166.80,99.86,169.92,101.55,0,0,0,0.058
97,150.03,161.04,153.23,162.58,0,0,1,0.054
98,116.62,127.70,119.80,129.20,0,1,0,0.052
99,32.88,55.11,36.09,56.66,0,0,0,0.054
100,83.09,10.53,86.28,12.22,0,0,0,0.059
101,144.32,16.21,147.54,17.84,0,0,0,0.057
102,21.70,127.67,24.94,129.28,0,0,0,0.057
103,183.43,49.69,186.67,51.30,0,0,0,0.057
104,188.98,38.45,192.21,40.08,0,0,0,0.058
105,188.98,94.29,192.13,95.94,0,1,0,0.057
106,172.27,43.94,175.51,45.55,0,0,0,0.057
107,161.19,99.80,164.32,101.49,0,0,0,0.058
108,155.52,161.21,158.82,162.76,0,0,1,0.056
109,183.38,94.13,186.66,95.79,0,0,0,0.06
110,21.76,138.90,24.97,140.57,0,0,0,0.059
111,150.03,38.38,153.16,39.96,0,0,0,0.054
112,77.56,122.03,80.73,123.71,0,0,0,0.058
113,88.71,116.55,91.89,118.24,0,0,0,0.059
114,177.84,83.01,181.12,84.52,0,0,0,0.054
115,71.91,133.19,75.13,134.75,0,1,0,0.055
116,211.28,99.88,214.42,101.56,0,0,0,0.058
117,216.93,77.47,220.10,78.99,0,0,0,0.053
118,239.21,16.10,242.40,17.77,0,1,0,0.058
119,49.61,71.92,52.77,73.55,0,0,0,0.056
120,256.00,49.69,259.12,51.25,0,1,0,0.053
121,150.08,27.29,153.21,28.80,0,1,0,0.052
122,150.04,49.66,153.26,51.24,0,0,0,0.056
123,83.04,149.97,86.18,151.59,0,1,0,0.055
124,77.42,71.92,80.66,73.45,0,1,0,0.054
125,250.41,44.04,253.63,45.65,0,0,0,0.056
126,205.74,122.09,208.99,123.75,0,1,1,0.059
127,183.38,105.29,186.49,106.84,0,0,0,0.053
128,88.75,122.18,92.02,123.77,0,0,0,0.057
129,189.07,99.71,192.29,101.41,0,0,0,0.06
130,66.37,133.23,69.65,134.78,0,0,0,0.055
131,138.80,60.73,142.03,62.24,0,0,0,0.053
132,99.87,149.98,103.15,151.60,0,0,0,0.058
133,55.09,44.01,58.38,45.54,0,0,0,0.055
134,27.26,66.28,30.49,67.89,0,0,0,0.057
135,222.57,111.01,225.77,112.58,0,0,0,0.055
136,16.18,49.51,19.39,51.08,0,1,0,0.055
137,32.90,111.02,36.06,112.58,0,0,0,0.054
138,138.84,166.64,142.02,168.18,0,0,1,0.054
139,166.64,5.07,169.93,6.61,0,0,0,0.055
140,200.18,21.68,203.39,23.18,0,0,0,0.053
141,10.60,161.11,13.90,162.75,0,0,0,0.059
142,227.99,166.70,231.28,168.31,0,0,0,0.058
143,44.12,43.99,47.24,45.50,0,0,0,0.052
144,149.99,105.46,153.20,106.98,0,1,0,0.053
145,94.20,27.29,97.41,28.86,0,0,0,0.055
146,261.47,83.05,264.73,84.55,0,0,0,0.054
147,66.40,88.62,69.70,90.30,0,0,0,0.06
148,161.13,27.35,164.28,29.01,0,0,0,0.057
149,122.15,94.17,125.37,95.82,0,0,0,0.058
150,166.68,161.20,169.87,162.82,0,0,1,0.057
151,105.33,111.01,108.55,112.58,0,0,0,0.055
152,161.17,32.94,164.27,34.54,0,0,0,0.054
153,32.93,127.74,36.09,129.37,0,0,0,0.056
154,183.50,116.57,186.80,118.16,0,0,0,0.057
155,71.83,161.08,75.09,162.76,0,0,0,0.06
156,127.66,32.88,130.76,34.50,0,1,0,0.055
157,138.87,88.69,142.03,90.27,0,0,0,0.055
158,60.76,21.80,63.96,23.32,0,0,0,0.053
159,200.11,149.93,203.39,151.51,0,0,1,0.056
160,66.44,99.77,69.67,101.44,0,0,0,0.059
161,66.34,127.71,69.58,129.31,0,0,0,0.057
162,116.44,110.93,119.55,112.54,0,1,0,0.055
163,250.26,161.20,253.37,162.87,0,0,0,0.057
164,127.78,66.40,130.93,68.07,0,1,0,0.058
165,105.31,144.38,108.44,145.91,0,0,0,0.052
166,166.76,16.06,170.05,17.67,0,0,0,0.058
167,177.87,94.14,181.00,95.72,0,0,0,0.054
168,127.72,110.88,130.85,112.56,0,0,0,0.057
169,239.31,49.53,242.48,51.04,0,0,0,0.052
170,71.85,49.68,75.06,51.31,0,0,0,0.057
171,205.75,32.88,208.98,34.48,0,0,0,0.057
172,177.86,166.64,181.06,168.16,0,0,1,0.053
173,261.58,71.97,264.85,73.66,0,0,0,0.06
174,138.76,10.50,142.00,12.10,0,0,0,0.057
175,222.44,133.24,225.72,134.79,0,1,0,0.056
176,71.94,38.41,75.16,40.01,0,0,0,0.056
177,144.51,77.57,147.68,79.26,0,0,0,0.059
178,172.28,127.61,175.45,129.29,0,1,1,0.058
179,60.76,60.74,64.05,62.24,0,0,0,0.054
180,55.15,38.50,58.35,40.02,0,1,0,0.053
181,44.10,138.75,47.25,140.40,0,1,0,0.057
182,38.53,77.49,41.69,79.04,0,0,0,0.054
183,116.47,32.87,119.74,34.42,0,0,0,0.055
184,21.65,38.42,24.88,40.11,0,1,0,0.06
185,194.65,105.42,197.92,106.99,0,0,0,0.056
186,99.83,122.08,102.95,123.65,0,0,0,0.054
187,228.02,82.98,231.30,84.63,0,0,0,0.059
188,183.38,155.53,186.54,157.23,0,1,1,0.059
189,261.46,49.62,264.72,51.22,0,0,0,0.057
190,16.06,32.86,19.17,34.54,0,0,0,0.057
191,205.77,49.54,208.98,51.07,0,0,0,0.053
192,66.29,150.04,69.44,151.60,0,0,0,0.054
193,216.90,110.85,220.08,112.53,0,0,0,0.058
194,10.51,144.38,13.74,145.97,0,1,0,0.056
195,10.53,10.64,13.66,12.21,0,1,0,0.054
196,244.72,122.01,247.99,123.63,0,0,0,0.058
197,38.50,27.38,41.71,29.07,0,0,0,0.059
198,177.85,60.80,181.14,62.35,0,0,0,0.056
199,72.00,60.75,75.19,62.30,0,0,0,0.054
200,72.01,27.27,75.21,28.97,0,1,0,0.059
201,10.60,110.89,13.89,112.42,0,0,0,0.055
202,4.97,16.10,8.07,17.63,0,0,0,0.052
203,172.23,21.81,175.48,23.35,0,1,0,0.055
204,32.84,77.45,36.04,79.10,0,0,0,0.058
205,194.69,122.13,197.84,123.73,0,0,1,0.055
206,5.04,133.23,8.14,134.80,0,0,0,0.054
207,205.72,161.06,208.98,162.62,0,0,1,0.055
208,150.07,155.58,153.36,157.09,0,0,1,0.054
209,55.12,71.97,58.34,73.61,0,1,0,0.058
210,55.11,5.10,58.41,6.73,0,1,0,0.059
211,60.72,10.51,63.94,12.06,0,0,0,0.055
212,99.73,144.47,102.90,146.10,0,0,0,0.056
213,21.81,77.45,25.03,79.05,0,0,0,0.056
214,239.12,155.56,242.36,157.25,0,0,0,0.06
215,177.92,122.05,181.20,123.58,0,0,1,0.055
216,88.69,166.73,91.91,168.24,0,0,0,0.053
217,189.05,122.11,192.25,123.71,0,0,1,0.056
218,150.05,150.03,153.29,151.70,0,0,1,0.059
219,10.64,94.21,13.79,95.78,0,0,0,0.054
220,60.68,161.15,63.85,162.82,0,1,0,0.058
221,10.66,4.99,13.85,6.55,0,0,0,0.054
222,21.82,32.88,25.03,34.50,0,0,0,0.057
223,233.65,27.23,236.86,28.84,0,0,0,0.056
224,183.43,66.27,186.70,67.96,0,0,0,0.06
225,99.88,88.66,103.16,90.19,0,0,0,0.054
226,116.54,43.97,119.77,45.63,0,0,0,0.059
227,172.29,77.54,175.54,79.23,0,0,0,0.06
228,155.50,138.75,158.73,140.27,0,0,1,0.054
229,177.93,127.60,181.13,129.19,0,0,1,0.056
230,110.91,99.82,114.02,101.41,0,0,0,0.054
231,116.47,21.73,119.61,23.28,0,0,0,0.053
232,239.14,133.22,242.27,134.75,0,0,0,0.052
233,217.00,133.31,220.18,134.95,0,0,0,0.057
234,233.60,88.74,236.87,90.28,0,0,0,0.055
235,21.80,116.60,25.09,118.14,0,0,0,0.055
236,27.36,5.03,30.54,6.54,0,1,0,0.053
237,228.01,138.89,231.30,140.58,0,0,0,0.061
238,161.21,110.87,164.37,112.44,0,0,0,0.054
239,116.49,71.86,119.76,73.42,0,1,0,0.056
240,44.02,166.66,47.22,168.28,0,0,0,0.057
241,77.43,88.67,80.59,90.22,0,0,0,0.054
242,116.49,166.74,119.60,168.30,0,0,0,0.053
243,244.69,127.78,247.92,129.48,0,0,0,0.06
244,222.45,105.41,225.62,107.11,0,0,0,0.059
245,194.68,166.73,197.83,168.38,0,0,1,0.057
246,49.59,99.72,52.83,101.36,0,0,0,0.058
247,149.93,133.22,153.18,134.73,0,0,1,0.054
248,83.12,94.32,86.36,95.98,0,0,0,0.059
249,177.96,32.85,181.16,34.41,0,0,0,0.055
250,88.67,150.04,91.85,151.60,0,0,0,0.054
251,228.14,150.01,231.24,151.67,0,0,0,0.056
252,44.04,110.93,47.31,112.53,0,0,0,0.057
253,194.65,44.00,197.91,45.64,0,0,0,0.058
254,105.38,38.36,108.50,39.98,0,0,0,0.056
255,255.90,21.77,259.04,23.33,0,0,0,0.054
256,27.29,99.73,30.41,101.31,0,1,0,0.054
257,177.93,161.23,181.21,162.77,0,0,1,0.055
258,149.98,138.88,153.19,140.49,0,0,1,0.057
259,172.34,138.79,175.52,140.33,0,0,1,0.054
260,161.10,77.55,164.39,79.21,0,0,0,0.06
261,216.89,55.09,220.14,56.67,0,1,0,0.056
262,222.43,116.59,225.62,118.21,0,0,0,0.057
263,43.99,161.14,47.21,162.68,0,0,0,0.054
264,127.76,44.13,130.95,45.69,0,0,0,0.054
265,161.17,138.81,164.33,140.45,0,0,1,0.057
266,60.81,5.10,63.98,6.66,0,1,0,0.054
267,211.27,161.16,214.47,162.80,0,0,0,0.058
268,161.04,105.44,164.31,107.09,0,0,0,0.059
269,44.10,122.13,47.32,123.74,0,0,0,0.057
270,155.60,66.43,158.74,68.06,0,0,0,0.056
271,110.86,43.96,114.15,45.53,0,0,0,0.056
272,133.18,49.61,136.30,51.11,0,0,0,0.052
273,83.01,127.72,86.27,129.41,0,1,0,0.06
274,150.07,10.63,153.17,12.21,0,1,0,0.054
275,172.28,144.47,175.52,146.00,0,0,1,0.054
276,55.22,155.55,58.40,157.19,0,0,0,0.057
277,49.66,144.39,52.90,145.95,0,1,0,0.055
278,200.16,10.56,203.34,12.16,0,0,0,0.056
279,99.87,71.86,103.06,73.45,0,1,0,0.056
280,188.97,116.55,192.21,118.07,0,0,0,0.054
281,256.00,16.20,259.15,17.71,0,1,0,0.052
282,188.95,155.59,192.23,157.25,0,0,1,0.06
283,10.67,27.31,13.94,28.86,0,1,0,0.055
284,250.34,4.97,253.46,6.54,0,0,0,0.054
285,172.32,83.06,175.62,84.65,0,1,0,0.057
286,177.96,72.01,181.13,73.59,0,0,0,0.055
287,27.39,161.10,30.63,162.68,0,0,0,0.056
288,138.88,105.34,142.14,106.88,0,1,0,0.055
289,222.56,4.96,225.81,6.65,0,1,0,0.06
290,161.22,49.54,164.39,51.20,0,0,0,0.057
291,88.63,16.22,91.77,17.72,0,0,0,0.052
292,122.02,166.62,125.23,168.13,0,1,0,0.053
293,233.53,38.41,236.72,39.94,0,1,0,0.053
294,5.03,66.28,8.15,67.91,0,1,0,0.056
295,55.22,32.88,58.52,34.44,0,0,0,0.056
296,83.07,32.81,86.17,34.44,0,1,0,0.056
297,138.85,138.87,141.98,140.54,0,0,1,0.057
298,211.39,16.18,214.51,17.81,0,0,0,0.056
299,83.07,71.84,86.23,73.43,0,0,0,0.055
300,144.42,71.92,147.54,73.54,0,0,0,0.056
301,122.01,60.84,125.13,62.35,0,0,0,0.052
302,71.95,77.50,75.12,79.11,0,1,0,0.056
303,150.06,77.53,153.30,79.13,0,0,0,0.057
304,233.64,122.03,236.79,123.63,0,0,0,0.055
305,16.10,99.73,19.26,101.36,0,0,0,0.057
306,133.32,105.37,136.47,107.02,0,0,0,0.057
307,21.67,94.13,24.90,95.66,0,0,0,0.054
308,44.08,144.43,47.25,145.97,0,1,0,0.053
309,233.65,105.28,236.77,106.83,0,1,0,0.053
310,77.48,116.48,80.65,118.17,0,0,0,0.059
311,49.60,44.10,52.77,45.67,0,0,0,0.055
312,116.50,99.87,119.73,101.40,0,0,0,0.054
313,27.36,88.66,30.47,90.29,0,1,0,0.055
314,255.86,105.28,259.15,106.97,0,0,0,0.06
315,255.99,150.08,259.13,151.62,0,0,0,0.053
316,27.33,166.67,30.47,168.25,0,1,0,0.054
317,155.54,166.79,158.81,168.39,0,1,1,0.057
318,122.06,77.46,125.33,79.10,0,0,0,0.059
319,228.09,49.61,231.37,51.22,0,0,0,0.058
320,161.17,94.14,164.40,95.75,0,1,0,0.057
