,tl_x,tl_y,br_x,br_y,type,side,step,time
0,191.00,15.00,196.00,20.00,2,0,0,0.25
1,179.70,304.62,193.60,312.98,1,0,0,1.162
2,142.11,155.98,148.25,160.27,1,0,0,0.263
3,28.03,450.88,36.89,452.08,1,0,0,0.106
4,151.33,22.65,153.88,24.86,1,0,0,0.056
5,185.62,434.51,186.67,436.50,0,0,0,0.027
6,72.47,292.47,73.59,303.81,0,1,0,0.161
7,127.69,416.73,128.70,419.45,0,0,0,0.036
8,56.83,328.31,59.99,332.75,0,0,0,0.154
9,121.68,226.77,128.25,234.73,0,0,0,0.547
10,148.18,432.26,149.85,435.53,0,0,0,0.064
11,77.28,225.57,78.85,228.84,0,0,0,0.061
12,133.57,416.82,138.49,422.50,0,0,0,0.296
13,75.94,214.58,76.90,215.08,0,0,0,0.006
14,29.28,486.65,34.21,492.40,0,0,0,0.301
15,87.37,376.92,87.87,377.83,0,0,0,0.007
16,127.87,238.10,128.93,238.60,0,0,0,0.007
17,26.17,424.76,29.62,428.85,0,1,0,0.153
18,111.26,302.29,116.91,307.21,0,1,0,0.293
19,117.60,255.63,120.87,258.20,0,1,0,0.092
20,84.55,274.64,87.14,277.92,0,0,0,0.095
21,98.64,451.38,103.55,457.05,0,1,0,0.295
22,150.45,255.00,191.50,278.98,0,0,0,9.916
23,150.93,0.13,154.21,4.72,0,0,0,0.164
24,192.70,459.02,196.00,461.60,0,0,0,0.093
25,23.80,0.72,24.30,1.66,0,0,0,0.008
26,68.30,265.95,69.98,266.67,0,0,0,0.014
27,151.18,330.47,157.77,338.46,0,0,0,0.551
28,167.80,498.29,169.39,499.56,0,0,0,0.024
29,115.83,18.15,118.40,21.44,0,0,0,0.094
30,74.08,226.41,75.74,227.13,0,0,0,0.014
31,81.40,393.76,82.42,394.77,0,1,0,0.013
32,75.50,289.53,89.85,290.55,0,1,0,0.149
33,23.36,243.84,26.77,255.48,0,0,0,0.432
34,63.82,243.31,66.70,244.44,0,1,0,0.036
35,53.68,431.31,55.05,435.81,0,0,0,0.075
36,82.64,277.18,84.34,280.34,0,0,0,0.063
37,52.93,457.09,59.47,465.04,0,0,0,0.544
38,139.16,75.80,147.18,82.37,0,0,0,0.547
39,75.65,29.34,78.90,31.02,0,0,0,0.06
40,23.44,116.21,24.98,119.48,0,0,0,0.06
41,0.32,399.73,14.53,402.26,0,0,0,0.367
42,98.77,303.21,101.99,305.67,0,0,0,0.087
43,0.21,470.29,1.54,472.30,0,0,0,0.033
44,144.87,219.85,147.29,223.04,0,1,0,0.087
45,105.39,369.72,105.89,370.69,0,0,0,0.008
46,58.29,312.78,62.07,314.41,0,0,0,0.067
47,52.32,174.42,57.33,180.18,0,0,0,0.306
48,179.88,434.31,182.46,437.46,0,0,0,0.091
49,75.65,34.78,76.94,38.06,0,0,0,0.052
50,23.75,433.96,28.34,437.59,0,0,0,0.178
51,130.71,188.82,131.72,189.32,0,0,0,0.007
52,63.95,0.24,74.64,1.27,0,1,0,0.113
53,184.03,69.65,185.02,70.15,0,0,0,0.006
54,139.51,156.38,142.79,160.85,0,0,0,0.16
55,132.35,270.86,134.49,271.87,0,0,0,0.025
56,23.70,405.38,26.14,408.64,0,0,0,0.089
57,121.77,23.37,123.72,24.60,0,0,0,0.028
58,151.22,92.81,156.49,99.30,0,0,0,0.361
59,185.38,23.74,186.22,25.35,0,0,0,0.018
60,133.23,439.68,137.72,442.86,0,0,0,0.152
61,179.99,457.26,188.81,460.08,0,0,0,0.257
62,116.50,185.62,117.54,186.12,0,0,0,0.007
63,167.59,26.03,168.09,27.01,0,0,0,0.008
64,87.29,5.88,88.54,7.97,0,0,0,0.032
65,133.39,104.50,136.63,106.06,0,0,0,0.055
66,12.04,104.32,13.60,105.04,0,1,0,0.013
67,112.41,241.25,115.68,245.66,0,1,0,0.157
68,81.07,266.32,86.69,271.29,0,0,0,0.294
69,58.10,46.58,59.60,47.46,0,0,0,0.016
70,162.51,87.07,175.33,88.54,0,0,0,0.193
71,161.21,47.93,164.14,49.11,0,0,0,0.038
72,46.86,104.55,87.23,125.37,0,1,1,8.467
73,121.74,214.56,123.41,217.72,0,0,0,0.062
74,6.29,474.84,8.80,478.04,0,0,0,0.09
75,161.23,33.01,164.36,37.54,0,0,0,0.155
76,35.28,116.19,35.80,117.11,0,0,0,0.008
77,93.08,220.13,101.00,226.64,0,0,0,0.535
78,76.13,422.37,76.68,423.40,0,0,0,0.009
79,17.53,260.37,22.44,266.04,0,0,0,0.295
80,121.67,475.11,122.98,477.17,0,0,0,0.033
81,139.43,179.67,142.56,184.22,0,0,0,0.156
82,156.81,416.67,159.97,421.25,0,0,0,0.158
83,104.47,70.28,108.83,74.79,0,0,0,0.21
84,70.94,32.92,79.02,34.28,0,1,0,0.114
85,81.67,34.83,83.24,38.11,0,0,0,0.061
86,145.55,214.50,148.13,217.79,0,0,0,0.095
87,110.12,376.90,113.36,381.39,0,1,0,0.159
88,55.32,291.70,56.78,306.00,0,1,0,0.252
89,144.39,37.85,148.92,41.14,0,0,0,0.159
90,98.71,289.47,100.39,290.23,0,0,0,0.015
91,29.51,70.17,31.19,73.38,0,0,0,0.064
92,86.82,330.40,97.73,343.06,0,0,0,1.419
93,110.53,145.14,116.03,158.29,0,0,0,0.763
94,104.77,93.10,107.92,95.57,0,0,0,0.085
95,185.66,475.02,188.95,477.46,0,0,0,0.088
96,47.01,423.13,50.85,428.05,0,0,0,0.204
97,115.95,29.58,121.00,35.24,0,0,0,0.303
98,99.69,263.36,100.21,264.46,0,0,0,0.009
99,81.47,370.62,83.01,373.80,0,0,0,0.059
100,81.04,272.12,81.56,273.05,0,0,0,0.008
101,63.88,486.68,64.71,488.29,0,0,0,0.018
102,93.29,115.90,99.00,120.94,0,0,1,0.303
103,6.07,12.31,7.76,15.46,0,0,0,0.063
104,9.63,315.20,10.18,316.17,0,0,0,0.008
105,23.34,58.41,32.32,65.69,0,0,0,0.676
106,110.32,347.36,118.35,353.79,0,0,0,0.536
