,tl_x,tl_y,br_x,br_y,type,side,step,time
0,12.00,272.00,17.00,277.00,2,0,0,0.25
1,106.43,162.82,109.66,164.41,0,0,0,0.056
2,151.51,21.85,154.75,23.40,0,1,0,0.055
3,123.39,140.25,126.62,141.83,0,1,0,0.056
4,78.30,95.14,81.54,96.66,0,0,0,0.054
5,123.24,38.80,126.49,40.40,0,0,0,0.057
6,21.96,16.25,25.16,17.94,0,0,0,0.059
7,61.24,55.76,64.43,57.26,0,0,0,0.052
8,151.48,89.52,154.72,91.15,0,0,0,0.057
9,10.64,207.78,13.86,209.30,0,0,0,0.054
10,145.84,258.52,148.98,260.20,0,1,0,0.058
11,38.77,123.42,41.95,124.94,0,1,0,0.053
12,16.21,202.22,19.48,203.79,0,0,0,0.056
13,61.26,16.36,64.38,18.03,0,0,0,0.057
14,10.66,5.05,13.89,6.58,0,0,0,0.054
15,78.27,258.51,81.49,260.16,0,0,0,0.058
16,16.21,33.23,19.49,34.75,0,0,0,0.054
17,83.90,162.68,87.19,164.29,0,0,0,0.058
18,112.05,157.09,115.33,158.59,0,0,0,0.054
19,44.36,179.74,47.55,181.37,0,1,1,0.057
20,16.26,50.08,19.53,51.66,0,0,0,0.056
21,61.34,224.79,64.55,226.42,0,0,0,0.057
22,72.66,10.63,75.93,12.32,0,0,0,0.06
23,16.27,168.43,19.38,169.99,0,0,0,0.053
24,106.45,89.61,109.65,91.29,0,1,0,0.059
25,134.56,213.39,137.70,215.03,0,0,0,0.056
26,38.91,264.21,42.11,265.91,0,1,0,0.06
27,140.17,247.21,143.35,248.90,0,0,0,0.059
28,89.55,236.05,92.71,237.61,0,0,0,0.054
29,61.38,275.38,64.61,276.98,0,1,0,0.056
30,55.81,72.65,58.94,74.15,0,1,0,0.052
31,66.97,89.48,70.10,90.99,0,1,0,0.051
32,78.28,213.54,81.50,215.08,0,0,0,0.054
33,33.08,258.55,36.23,260.08,0,1,0,0.053
34,151.49,162.77,154.66,164.27,0,0,0,0.052
35,134.65,5.03,137.95,6.73,0,0,0,0.061
36,106.36,123.27,109.51,124.91,0,1,0,0.057
37,134.57,269.89,137.77,271.58,0,1,0,0.059
38,151.46,219.09,154.72,220.74,0,0,0,0.059
39,67.06,157.18,70.29,158.79,0,0,1,0.057
40,27.58,275.54,30.80,277.12,0,0,0,0.056
41,145.81,202.17,149.10,203.78,0,0,0,0.058
42,117.72,213.52,120.85,215.19,0,0,0,0.057
43,22.00,280.99,25.20,282.49,0,0,0,0.053
44,72.64,112.14,75.82,113.77,0,0,0,0.057
45,106.39,275.46,109.54,277.01,0,1,0,0.053
46,140.21,275.39,143.38,277.05,0,0,0,0.057
47,162.80,151.47,165.92,153.10,0,0,0,0.056
48,44.50,275.50,47.69,277.14,0,0,0,0.057
49,100.79,83.88,104.01,85.41,0,0,0,0.054
50,140.27,106.48,143.53,108.06,0,0,0,0.056
51,100.77,185.21,104.03,186.79,0,0,0,0.056
52,55.79,145.91,58.99,147.42,0,0,1,0.053
53,140.28,145.91,143.44,147.45,0,0,0,0.053
54,100.76,5.09,104.01,6.76,0,0,0,0.059
55,49.98,235.97,53.10,237.56,0,0,0,0.054
56,89.59,117.59,92.75,119.23,0,1,0,0.057
57,123.35,100.81,126.46,102.49,0,0,0,0.057
58,95.05,123.32,98.20,124.93,0,0,0,0.055
59,112.14,55.73,115.35,57.26,0,0,0,0.054
60,162.68,179.57,165.83,181.19,0,1,0,0.056
61,123.32,207.94,126.49,209.45,0,0,0,0.052
62,145.90,112.02,149.07,113.63,0,0,0,0.056
63,134.50,264.23,137.63,265.77,0,0,0,0.053
64,134.53,111.99,137.79,113.58,0,0,0,0.057
65,123.40,258.54,126.59,260.19,0,0,0,0.058
66,5.06,162.81,8.32,164.38,0,0,0,0.056
67,112.06,83.88,115.23,85.54,0,0,0,0.058
68,38.72,89.45,41.98,91.03,0,0,0,0.056
69,151.50,134.53,154.71,136.05,0,0,0,0.053
70,112.12,128.91,115.36,130.59,0,0,0,0.06
71,61.34,128.89,64.46,130.39,0,1,0,0.051
72,72.66,117.68,75.81,119.35,0,0,0,0.058
73,134.60,123.27,137.80,124.91,0,1,0,0.057
74,16.18,230.34,19.33,232.03,0,0,0,0.058
75,89.58,219.17,92.83,220.68,0,0,0,0.054
76,140.23,33.16,143.51,34.83,0,1,0,0.06
77,123.30,230.30,126.50,231.96,0,0,0,0.058
78,128.86,236.00,132.05,237.60,0,1,0,0.056
79,27.52,247.21,30.65,248.76,0,0,0,0.053
80,106.34,252.92,109.52,254.59,0,1,0,0.058
81,78.29,207.91,81.41,209.47,0,1,0,0.053
82,128.96,100.86,132.24,102.48,0,0,0,0.058
83,112.13,247.24,115.33,248.87,0,0,0,0.057
84,66.96,219.16,70.20,220.84,0,0,0,0.059
85,33.14,44.54,36.42,46.10,0,0,0,0.056
86,162.72,89.61,165.99,91.28,0,0,0,0.06
87,140.22,27.47,143.48,29.14,0,0,0,0.06
88,4.97,151.43,8.17,153.12,0,1,0,0.059
89,100.73,27.47,104.00,29.15,0,0,0,0.06
90,145.87,33.16,149.09,34.78,0,1,0,0.057
91,55.64,4.97,58.79,6.66,0,0,0,0.058
92,38.84,219.06,42.01,220.67,0,0,0,0.056
93,16.21,134.62,19.32,136.25,0,1,0,0.056
94,151.52,78.22,154.69,79.91,0,0,0,0.059
95,106.39,72.56,109.57,74.11,0,0,0,0.054
96,27.53,185.25,30.70,186.88,0,1,0,0.056
97,145.82,190.95,149.03,192.55,0,1,0,0.056
98,16.37,179.69,19.57,181.33,0,0,0,0.057
99,38.74,185.22,42.03,186.89,0,0,1,0.06
100,5.04,202.14,8.32,203.72,0,0,0,0.056
101,44.53,16.32,47.69,17.94,0,1,0,0.056
102,21.82,78.23,24.94,79.79,0,0,0,0.053
103,50.12,134.52,53.41,136.14,0,1,1,0.058
104,157.15,10.72,160.41,12.22,0,0,0,0.054
105,89.43,224.65,92.66,226.24,0,1,0,0.056
106,162.68,33.08,165.97,34.71,0,0,0,0.059
107,95.13,106.43,98.28,107.94,0,0,0,0.052
108,134.61,145.76,137.77,147.27,0,1,0,0.052
109,33.26,281.08,36.43,282.73,0,0,0,0.057
110,27.59,33.15,30.81,34.71,0,0,0,0.055
111,83.88,72.66,87.03,74.18,0,0,0,0.052
112,106.37,44.44,109.62,46.01,0,0,0,0.056
113,83.82,33.14,87.09,34.83,0,0,0,0.06
114,140.16,140.29,143.32,141.97,0,0,0,0.058
115,78.32,174.00,81.47,175.60,0,0,0,0.055
116,50.07,241.73,53.21,243.30,0,1,0,0.054
117,61.32,4.93,64.54,6.52,0,0,0,0.056
118,117.70,247.18,120.80,248.76,0,0,0,0.054
119,38.86,55.80,42.12,57.46,0,1,0,0.059
120,100.82,151.54,103.97,153.22,0,0,0,0.058
121,95.14,173.94,98.26,175.61,0,0,0,0.057
122,89.44,67.05,92.65,68.61,0,0,0,0.055
123,50.06,224.69,53.30,226.20,0,0,0,0.053
124,38.73,207.90,41.98,209.48,0,0,0,0.056
125,27.45,27.64,30.63,29.28,0,0,0,0.057
126,134.63,44.39,137.86,46.08,0,0,0,0.06
127,83.87,236.01,87.08,237.56,0,0,0,0.054
128,89.53,281.14,92.67,282.72,0,0,0,0.054
129,38.73,275.42,41.94,277.07,0,0,0,0.058
130,27.58,123.36,30.72,124.92,0,0,0,0.053
131,95.11,230.47,98.23,232.16,0,0,0,0.058
132,89.59,89.43,92.79,90.96,0,0,0,0.054
133,10.73,66.94,14.02,68.50,0,1,0,0.056
134,157.15,83.95,160.27,85.46,0,0,0,0.052
135,44.38,83.93,47.61,85.62,0,1,0,0.06
136,162.67,281.15,165.80,282.83,0,0,0,0.058
137,95.25,27.59,98.41,29.22,0,0,0,0.057
138,83.97,264.28,87.11,265.87,0,0,0,0.055
139,27.58,21.91,30.74,23.55,0,0,0,0.057
140,89.45,185.33,92.60,186.84,0,1,0,0.052
141,140.25,89.59,143.38,91.16,0,0,0,0.054
142,140.29,16.20,143.57,17.82,0,0,0,0.058
143,21.86,179.67,25.09,181.35,0,0,0,0.059
144,83.80,281.03,87.10,282.68,0,0,0,0.059
145,67.07,33.21,70.31,34.81,0,1,0,0.057
146,38.81,33.16,41.97,34.73,0,0,0,0.054
147,61.40,241.71,64.51,243.29,0,0,0,0.054
148,128.86,78.27,131.97,79.79,0,0,0,0.052
149,112.10,151.46,115.31,152.99,0,0,0,0.053
150,4.95,89.60,8.08,91.15,0,0,0,0.053
151,151.44,264.20,154.59,265.75,0,0,0,0.054
152,50.09,83.86,53.30,85.47,0,0,0,0.057
153,16.36,95.14,19.57,96.69,0,1,0,0.054
154,21.96,219.07,25.24,220.62,0,0,0,0.056
155,55.70,117.60,58.82,119.20,0,1,0,0.055
156,140.17,151.53,143.34,153.21,0,0,0,0.058
157,117.67,66.98,120.88,68.65,0,0,0,0.058
158,22.00,10.54,25.18,12.14,0,0,0,0.056
159,44.37,4.91,47.56,6.54,0,0,0,0.057
160,21.98,247.21,25.12,248.85,0,0,0,0.057
161,44.38,67.07,47.68,68.76,0,0,0,0.061
162,16.28,21.97,19.41,23.52,0,1,0,0.053
163,100.87,168.46,104.15,170.10,0,0,0,0.059
164,140.32,157.20,143.44,158.76,0,0,0,0.053
