,tl_x,tl_y,br_x,br_y,type,side,step,time
0,355.00,453.00,360.00,458.00,2,0,0,0.25
1,69.42,368.10,71.17,369.12,1,0,1,0.018
2,115.12,153.05,117.49,160.71,1,0,0,0.182
3,352.31,145.65,354.19,149.04,0,1,0,0.074
4,0.93,120.07,2.51,123.37,0,0,0,0.062
5,80.57,130.52,139.03,173.62,0,0,0,25.326
6,302.99,204.58,303.71,206.10,0,0,1,0.016
7,340.85,170.34,341.42,171.43,0,0,0,0.009
8,250.88,305.39,252.45,308.51,0,0,0,0.058
9,230.68,230.37,231.84,232.35,0,1,0,0.029
10,120.54,30.87,126.32,35.90,0,0,0,0.306
11,212.83,0.00,213.93,12.85,0,0,0,0.18
12,256.00,395.01,257.07,402.16,0,0,0,0.098
13,270.59,140.11,271.56,140.63,0,0,1,0.007
14,103.81,94.15,109.47,99.08,0,1,0,0.294
15,297.27,328.39,307.13,340.47,0,0,0,1.227
16,200.39,280.05,202.92,283.34,0,0,0,0.093
17,78.41,141.89,79.61,143.87,0,1,0,0.03
18,269.92,41.81,271.54,44.99,0,0,0,0.061
19,110.91,100.94,118.90,107.53,0,0,0,0.546
20,330.70,30.76,332.33,33.90,0,0,0,0.061
21,250.77,440.92,253.20,442.95,0,0,0,0.055
22,160.26,20.70,161.35,23.52,0,1,0,0.039
23,290.50,180.29,293.75,184.81,0,0,1,0.16
24,246.84,404.98,250.07,409.39,0,0,0,0.156
25,240.71,60.28,265.11,119.05,0,0,1,14.513
26,180.20,320.45,223.93,376.27,0,0,0,24.578
27,283.16,217.25,284.80,218.01,0,0,1,0.015
28,277.92,27.13,289.37,28.37,0,0,0,0.146
29,40.56,230.15,46.22,235.05,0,0,0,0.292
30,160.19,280.70,163.39,282.26,0,1,0,0.055
31,102.88,290.74,110.79,297.33,0,0,1,0.541
32,180.85,260.31,187.25,268.29,0,0,0,0.535
33,280.60,110.24,281.81,112.23,0,1,1,0.03
34,37.71,431.61,39.41,434.78,0,0,0,0.063
35,167.62,297.46,170.75,301.92,0,1,0,0.153
36,119.47,323.84,120.06,324.87,0,1,1,0.009
37,32.81,434.50,35.40,437.78,0,0,0,0.095
38,88.30,428.73,96.32,438.03,0,0,0,0.774
39,80.22,0.40,85.85,8.45,0,0,0,0.477
40,270.35,450.19,272.04,451.07,0,1,0,0.018
41,276.21,188.37,279.49,189.93,0,0,1,0.056
42,43.79,235.85,48.00,242.20,0,1,0,0.286
43,202.15,169.16,206.94,172.66,0,0,1,0.178
44,317.87,10.43,320.40,13.54,0,0,0,0.088
45,37.58,150.94,45.60,157.48,0,0,0,0.544
46,190.08,110.35,195.71,115.37,0,1,0,0.298
47,260.94,260.25,282.21,319.98,0,0,0,12.884
48,300.19,410.45,303.54,425.16,0,0,0,0.537
49,49.56,457.41,60.44,460.14,0,0,0,0.305
50,225.55,411.51,232.09,419.51,0,0,0,0.547
51,90.51,90.46,93.09,93.66,0,0,0,0.092
52,184.35,0.41,185.95,1.20,0,1,0,0.015
53,186.66,237.27,192.33,242.26,0,1,0,0.298
54,103.56,468.75,106.13,472.00,0,1,0,0.093
55,140.58,250.63,141.08,251.68,0,0,1,0.008
56,349.33,149.90,351.29,151.14,0,0,0,0.028
57,0.51,360.28,8.42,366.77,0,1,0,0.533
58,160.36,389.25,168.45,395.74,0,1,0,0.545
59,275.21,164.86,280.13,170.64,0,0,1,0.302
60,117.27,27.54,120.51,29.21,0,1,0,0.059
61,190.62,100.68,193.17,103.97,0,0,0,0.094
62,292.43,237.19,294.09,240.36,0,0,0,0.062
63,320.44,270.58,326.17,275.65,0,1,0,0.306
64,180.53,150.36,185.50,151.75,0,0,0,0.073
