,tl_x,tl_y,br_x,br_y,type,side,step,time
0,15.00,4.00,20.00,9.00,2,0,0,0.25
1,246.42,363.05,248.49,376.55,1,0,1,0.279
2,267.42,296.34,268.42,304.97,1,0,1,0.086
3,291.25,56.97,300.91,58.18,1,0,0,0.117
4,352.96,199.78,365.56,202.09,1,0,1,0.291
5,64.00,35.43,70.58,43.34,0,0,0,0.544
6,359.86,302.04,360.61,303.69,0,1,1,0.017
7,11.74,197.48,13.33,198.20,0,0,0,0.014
8,168.72,318.83,170.68,320.13,0,0,0,0.029
9,302.01,255.18,322.10,298.11,0,0,1,8.751
10,193.36,278.19,204.14,279.20,0,1,0,0.112
11,440.99,365.49,442.57,368.73,0,1,0,0.061
12,405.60,186.17,408.74,190.67,0,0,0,0.155
13,208.63,266.66,209.80,270.18,0,0,0,0.052
14,296.21,11.82,297.75,14.95,0,0,0,0.058
15,249.41,29.07,257.33,35.49,0,0,0,0.528
16,348.03,336.70,349.59,337.51,0,0,0,0.015
17,249.86,376.84,251.89,378.08,0,0,1,0.029
18,347.92,394.53,358.85,408.30,0,0,0,1.546
19,324.91,400.65,325.62,402.23,0,0,0,0.016
20,260.82,318.85,283.80,363.68,0,0,1,10.436
21,156.69,214.84,157.85,216.77,0,0,0,0.028
22,196.38,144.93,197.91,145.73,0,0,0,0.015
23,98.94,400.67,99.44,401.73,0,0,0,0.008
24,92.90,18.21,96.18,28.76,0,0,0,0.378
25,35.30,197.49,36.48,211.83,0,0,0,0.212
26,290.21,157.26,294.69,160.49,0,0,0,0.154
27,81.89,365.74,85.07,368.23,0,0,0,0.087
28,388.76,319.04,391.43,320.63,0,0,0,0.047
29,237.73,342.27,240.97,344.82,0,1,1,0.09
30,145.32,87.51,150.35,93.12,0,1,0,0.299
31,122.18,377.07,162.18,430.44,0,0,0,21.508
32,191.32,75.66,192.37,76.16,0,0,0,0.007
33,151.47,203.31,161.22,205.37,0,1,0,0.207
34,226.34,122.48,227.41,128.72,0,0,0,0.085
35,110.92,168.08,165.19,188.46,0,0,0,11.121
36,29.89,347.91,31.85,349.13,0,0,0,0.028
37,440.64,162.95,442.66,172.24,0,0,0,0.216
38,209.04,226.30,212.29,227.81,0,1,0,0.054
39,164.21,295.93,167.35,300.47,0,0,0,0.156
40,284.59,58.51,287.38,70.01,0,0,0,0.355
41,365.76,389.06,367.28,389.80,0,0,0,0.013
42,423.15,289.92,425.70,293.16,0,0,0,0.092
43,359.29,231.96,366.97,235.09,0,0,1,0.25
44,0.33,284.14,1.90,287.25,0,1,0,0.058
45,110.20,434.60,111.83,437.80,0,0,0,0.062
46,116.79,197.48,120.01,202.02,0,0,0,0.16
47,232.42,157.13,233.32,158.67,0,0,0,0.018
48,301.46,307.57,311.88,311.94,0,1,1,0.468
49,78.38,214.07,92.38,217.24,0,0,0,0.453
50,342.06,110.50,343.75,113.66,0,0,0,0.063
51,342.33,150.74,345.56,155.33,0,0,0,0.162
52,260.84,150.97,266.44,156.03,0,0,0,0.299
53,6.36,186.07,18.16,193.46,0,0,0,0.894
54,318.98,63.97,320.14,64.97,0,0,0,0.015
55,191.78,197.18,192.83,204.01,0,1,0,0.092
56,232.36,93.01,274.47,113.09,0,1,0,8.518
57,180.36,5.89,220.46,29.67,0,1,0,9.607
58,70.05,58.32,73.72,67.43,0,0,0,0.362
59,221.01,220.77,223.50,223.96,0,1,0,0.089
60,418.02,359.35,427.37,361.51,0,1,0,0.208
61,243.76,0.24,253.05,9.60,0,0,0,0.898
62,133.69,272.68,134.51,274.36,0,0,0,0.019
63,353.57,156.48,355.19,159.67,0,0,0,0.061
64,284.78,400.64,292.84,407.11,0,0,0,0.541
65,17.66,162.90,18.68,163.40,0,1,0,0.007
66,347.91,76.08,353.08,82.05,0,1,0,0.327
67,104.79,93.63,107.34,96.78,0,0,0,0.09
68,58.07,266.84,63.06,272.56,0,0,0,0.303
69,336.20,394.40,341.72,401.38,0,0,0,0.406
70,18.28,203.71,23.25,209.35,0,0,0,0.297
71,331.00,174.51,331.96,175.04,0,0,0,0.007
72,52.26,348.44,55.49,350.91,0,1,0,0.087
73,303.88,121.48,310.42,129.53,0,1,0,0.551
74,388.31,325.33,396.04,340.25,0,0,0,1.198
75,17.50,313.07,24.51,318.71,0,0,0,0.412
76,238.46,226.65,241.00,229.88,0,0,1,0.092
77,208.78,87.63,214.48,92.71,0,0,0,0.305
78,18.14,93.10,21.33,95.54,0,0,0,0.085
79,191.98,312.99,194.57,316.23,0,1,0,0.094
80,180.40,244.17,186.81,252.20,0,0,0,0.539
81,255.33,52.57,267.54,64.97,0,0,0,1.551
82,191.87,377.29,197.68,382.87,0,1,0,0.341
83,296.55,66.79,298.13,70.06,0,0,0,0.061
84,64.63,406.08,66.93,407.09,0,1,0,0.026
85,347.87,237.84,348.37,238.81,0,0,1,0.008
86,64.01,128.18,89.63,173.33,0,0,0,11.701
87,104.61,232.67,105.88,234.60,0,0,0,0.03
88,216.09,167.26,221.82,172.33,0,1,0,0.306
89,400.37,35.18,401.67,37.14,0,0,0,0.031
90,6.04,347.82,14.05,354.39,0,0,0,0.546
91,6.44,0.69,8.77,4.77,0,1,0,0.107
92,191.57,116.62,193.58,117.78,0,0,0,0.027
93,98.93,180.24,106.78,189.31,0,0,0,0.739
94,70.26,359.57,76.84,367.64,0,0,0,0.555
95,348.21,58.09,351.48,60.67,0,0,0,0.092
96,417.49,365.09,418.80,367.06,0,0,0,0.032
97,284.32,359.50,286.43,372.44,0,1,1,0.312
98,63.86,284.67,122.00,325.90,0,0,0,24.095
99,41.21,284.06,44.40,286.65,0,1,0,0.09
100,6.08,214.65,64.92,236.60,0,1,0,12.981
101,297.68,124.43,298.40,126.10,0,1,0,0.017
102,301.87,104.91,303.19,106.95,0,0,0,0.033
103,411.80,46.49,412.35,47.54,0,0,0,0.009
104,104.60,203.09,107.20,204.22,0,0,0,0.033
105,144.90,238.43,146.85,239.58,0,1,0,0.026
106,375.26,335.30,376.91,336.02,0,0,0,0.014
107,307.39,52.79,309.41,54.02,0,0,0,0.029
108,307.95,388.56,310.02,403.29,0,0,0,0.349
109,317.03,97.67,325.01,104.24,0,0,0,0.544
110,389.10,40.80,390.79,41.80,0,0,0,0.02
111,342.41,134.14,343.31,134.71,0,1,0,0.007
112,336.46,186.15,342.89,194.17,0,0,1,0.54
113,191.87,191.84,193.46,192.59,0,0,0,0.014
114,209.26,313.70,210.88,316.96,0,1,0,0.063
115,93.31,440.97,94.95,444.14,0,1,0,0.061
116,342.09,423.57,344.69,426.82,0,0,0,0.094
117,47.11,255.73,59.76,256.83,0,0,0,0.142
118,231.94,249.83,235.53,250.85,0,0,1,0.04
119,41.08,296.36,42.22,298.08,0,1,0,0.025
120,425.83,76.85,430.25,80.03,0,0,0,0.15
121,168.66,376.79,174.44,381.88,0,0,0,0.309
122,440.63,307.62,445.72,313.41,0,0,0,0.312
123,174.73,232.48,178.36,234.20,0,1,0,0.068
124,400.63,429.46,401.81,431.39,0,0,0,0.029
125,179.77,260.88,190.11,263.19,0,0,0,0.246
126,423.01,29.38,428.64,34.39,0,0,0,0.297
127,192.10,412.25,194.51,415.41,0,0,0,0.086
128,168.46,231.92,171.74,233.58,0,0,0,0.059
129,226.86,382.91,228.56,386.19,0,0,0,0.066
130,116.35,41.34,122.41,49.35,0,0,0,0.509
131,313.43,428.77,319.18,433.68,0,1,0,0.297
132,220.77,23.44,228.72,29.90,0,0,0,0.533
133,429.22,324.56,431.18,325.75,0,1,0,0.027
134,428.97,139.78,430.68,146.86,0,0,0,0.142
135,325.08,186.11,326.72,187.00,0,1,1,0.017
136,139.46,232.06,139.97,233.03,0,0,0,0.008
137,47.15,307.23,48.40,309.32,0,0,0,0.032
138,202.83,52.26,205.96,56.79,0,0,0,0.155
139,290.48,365.65,292.09,366.50,0,1,1,0.016
140,348.52,133.60,349.92,145.63,0,0,0,0.205
141,191.99,319.00,194.54,322.16,0,1,0,0.09
142,289.93,104.42,295.34,116.73,0,1,0,0.703
143,47.18,157.29,50.41,159.69,0,0,0,0.085
144,301.71,220.85,306.26,224.04,0,0,1,0.155
145,330.41,220.67,335.32,226.40,0,0,1,0.299
146,168.44,81.76,177.01,90.41,0,0,0,0.767
147,11.80,423.42,17.40,428.33,0,0,0,0.29
148,162.54,284.00,165.80,286.59,0,1,0,0.092
149,440.58,336.71,443.80,338.37,0,0,0,0.058
150,243.64,168.55,287.40,197.49,0,0,1,12.749
151,336.70,133.61,342.35,138.69,0,0,0,0.302
152,411.50,75.46,419.53,81.90,0,0,0,0.536
153,99.12,151.39,105.02,157.04,0,0,0,0.35
154,75.73,29.36,76.95,31.36,0,0,0,0.03
155,23.59,428.99,25.20,432.16,0,0,0,0.061
156,330.70,353.68,334.72,354.73,0,0,1,0.045
157,324.87,226.84,326.95,228.17,0,0,1,0.032
158,411.50,336.63,417.98,344.71,0,1,0,0.548
159,221.01,324.76,227.48,332.67,0,0,1,0.536
160,342.75,428.98,345.90,431.54,0,0,0,0.088
161,342.08,360.03,343.09,360.53,0,0,0,0.007
162,105.17,134.19,106.63,137.28,0,0,0,0.054
163,197.81,382.51,205.24,384.37,0,0,0,0.144
164,133.31,261.02,143.73,264.32,0,0,0,0.354
165,58.22,122.28,59.56,131.30,0,0,0,0.148
166,342.67,58.58,345.91,63.05,0,0,0,0.158
167,139.77,12.20,151.39,16.77,0,0,0,0.545
168,249.40,221.06,252.67,222.63,0,0,1,0.056
169,254.98,417.65,259.38,420.77,0,0,0,0.147
170,162.77,434.63,167.21,437.86,0,0,0,0.153
171,12.45,70.01,12.95,71.05,0,0,0,0.008
172,156.63,255.72,157.96,257.78,0,0,0,0.034
173,127.80,278.31,133.52,283.28,0,1,0,0.299
174,319.02,156.94,324.77,161.93,0,1,0,0.302
175,383.23,255.34,398.09,263.78,0,0,0,1.28
176,134.19,435.21,142.16,441.77,0,0,0,0.543
177,98.78,122.59,102.07,125.13,0,0,0,0.091
178,435.21,244.02,440.49,245.44,0,0,0,0.079
179,319.09,226.48,320.23,235.07,0,0,1,0.124
180,168.22,382.82,168.72,383.77,0,0,0,0.008
181,52.87,331.00,67.33,332.24,0,0,0,0.183
182,174.26,29.57,176.83,32.81,0,1,0,0.093
183,162.92,29.39,163.47,30.44,0,0,0,0.009
184,197.74,388.51,198.33,389.43,0,0,0,0.008
185,127.61,336.73,130.21,339.97,0,0,0,0.094
186,203.21,388.47,209.11,390.95,0,0,0,0.154
187,173.98,359.45,177.86,360.85,0,0,0,0.059
188,441.19,6.72,443.21,7.92,0,0,0,0.028
189,313.08,197.18,315.94,210.97,0,0,1,0.436
190,360.11,29.88,363.36,31.57,0,0,0,0.06
191,145.35,434.72,148.55,436.36,0,0,0,0.057
192,394.78,284.45,398.04,286.00,0,0,0,0.055
193,281.57,79.15,287.37,84.14,0,0,0,0.304
194,359.33,157.03,363.78,160.17,0,0,0,0.149
195,319.29,406.36,320.60,412.98,0,0,0,0.107
196,11.75,209.51,14.32,212.69,0,0,0,0.091
197,52.85,313.32,53.85,314.69,0,1,0,0.018
198,23.47,243.84,26.75,248.29,0,0,0,0.159
199,325.19,302.12,336.45,311.35,0,0,1,1.067
200,220.91,0.64,230.23,9.06,0,0,0,0.81
201,122.26,70.12,124.77,73.22,0,0,0,0.087
202,168.28,209.27,171.49,211.74,0,1,0,0.087
203,6.19,418.04,7.86,418.80,0,1,0,0.015
204,76.24,267.32,81.93,272.40,0,0,0,0.304
205,0.90,191.77,2.60,192.58,0,0,0,0.016
206,266.87,47.13,271.42,50.24,0,0,0,0.151
207,243.54,377.33,244.97,381.01,0,0,1,0.064
208,226.84,278.25,231.89,283.86,0,0,1,0.3
209,440.69,348.49,443.94,352.90,0,0,0,0.157
210,302.05,156.57,303.74,159.82,0,1,0,0.065
211,336.65,260.78,339.90,263.25,0,0,1,0.088
212,69.60,52.21,74.13,55.51,0,0,0,0.159
213,209.47,331.15,210.06,332.07,0,0,0,0.008
214,162.29,400.44,170.74,404.33,0,0,0,0.34
