,tl_x,tl_y,br_x,br_y,type,side,step,time
0,5.00,13.00,10.00,18.00,2,0,0,0.25
1,0.10,124.32,1.69,127.54,0,0,0,0.061
2,35.69,242.77,36.53,244.30,0,1,0,0.017
3,56.64,298.13,57.93,300.17,0,0,0,0.032
4,72.23,111.17,78.65,119.25,0,1,0,0.543
5,78.52,163.55,79.05,164.55,0,0,0,0.008
6,120.02,76.39,127.98,83.73,0,0,0,0.606
7,106.28,124.12,108.11,126.74,0,0,0,0.056
8,173.70,310.33,174.62,310.86,0,0,0,0.006
9,70.90,52.79,71.91,56.54,0,1,0,0.049
10,44.81,119.74,48.08,124.15,0,0,0,0.157
11,0.37,161.59,3.52,166.19,0,0,0,0.159
12,18.74,87.10,26.96,88.74,0,0,0,0.14
13,75.03,68.90,81.59,76.88,0,0,0,0.547
14,82.69,190.11,85.89,191.78,0,0,0,0.058
15,150.35,90.98,152.04,94.23,0,0,0,0.065
16,105.65,310.22,106.91,311.22,0,0,0,0.016
17,23.21,200.77,26.44,203.21,0,0,0,0.086
18,156.88,276.01,160.02,277.64,0,0,1,0.056
19,175.79,70.08,179.03,74.58,0,0,0,0.159
20,168.26,18.99,173.33,24.63,0,0,0,0.303
21,125.23,252.49,139.79,253.52,0,1,1,0.153
22,26.90,79.23,37.61,85.56,0,1,0,0.697
23,161.49,204.78,164.00,208.07,0,0,1,0.092
24,106.71,132.33,107.92,140.09,0,0,0,0.117
25,149.18,229.45,151.37,233.19,0,0,1,0.093
26,37.46,106.31,38.63,108.34,0,0,0,0.03
27,15.66,227.59,18.89,229.28,0,0,0,0.06
28,0.91,198.51,3.53,207.92,0,0,0,0.275
29,45.87,176.25,46.92,176.77,0,0,0,0.007
30,149.15,25.57,155.60,33.64,0,0,0,0.545
31,25.08,105.82,30.13,111.50,0,0,0,0.304
32,25.63,143.35,28.93,147.79,0,0,0,0.16
33,155.04,285.25,156.94,286.42,0,0,1,0.026
34,89.19,117.80,97.11,124.38,0,0,0,0.541
35,112.37,124.60,115.61,129.08,0,0,0,0.159
36,186.00,316.24,188.40,319.42,0,0,0,0.086
37,131.64,136.91,132.69,137.94,0,0,0,0.014
38,111.35,97.18,111.85,98.08,0,0,0,0.007
39,62.78,279.35,64.80,280.62,0,0,0,0.029
40,109.66,232.23,111.64,235.72,0,0,0,0.08
41,180.49,148.93,181.36,150.54,0,0,0,0.019
42,69.37,216.23,71.28,217.46,0,1,0,0.027
43,68.84,242.21,72.11,244.64,0,1,0,0.087
44,118.06,204.65,122.57,207.84,0,0,0,0.153
45,66.21,327.59,69.43,330.00,0,0,0,0.085
46,112.71,135.02,120.80,145.95,0,0,0,0.917
47,13.14,260.68,21.18,267.21,0,1,0,0.545
48,80.13,106.55,82.90,116.79,0,0,0,0.314
49,112.24,50.24,121.44,51.25,0,1,0,0.096
50,87.23,186.27,88.55,191.85,0,1,0,0.09
51,62.98,183.45,66.25,184.98,0,0,0,0.055
52,74.64,87.30,75.19,88.28,0,0,0,0.008
53,43.96,205.24,45.30,207.27,0,0,0,0.033
54,112.14,198.40,117.43,211.75,0,0,0,0.746
55,72.27,156.06,73.38,159.02,0,0,0,0.042
56,136.60,229.62,147.02,239.13,0,0,1,1.019
57,45.80,205.51,50.38,208.77,0,0,0,0.159
58,82.12,89.54,85.27,92.01,0,0,0,0.085
59,45.61,178.71,47.18,179.43,0,0,0,0.013
60,81.42,13.22,87.02,18.17,0,0,0,0.292
61,171.79,0.00,182.17,11.78,0,0,0,1.258
62,189.81,0.00,193.00,1.59,0,0,0,0.055
63,69.01,190.65,73.81,191.65,0,0,0,0.051
64,93.89,285.75,99.53,290.75,0,1,0,0.297
65,95.79,210.26,108.89,211.87,0,0,0,0.216
66,53.47,143.48,58.55,149.16,0,0,0,0.306
67,171.24,36.17,173.78,39.40,0,0,0,0.092
68,17.71,177.91,25.96,190.83,0,0,0,1.105
69,149.05,248.42,152.10,250.24,0,0,1,0.061
70,119.22,173.57,127.14,179.97,0,0,0,0.526
71,18.71,273.32,19.55,274.89,0,0,0,0.018
72,2.69,59.87,10.73,66.28,0,0,0,0.535
73,184.52,249.07,193.00,258.14,0,0,0,0.796
74,77.55,134.82,79.11,138.11,0,0,0,0.061
75,31.13,242.21,31.63,243.15,0,1,0,0.008
76,102.35,80.66,106.60,84.07,0,0,0,0.155
77,153.10,80.12,154.70,83.25,0,0,0,0.059
78,15.41,217.89,15.99,218.98,0,0,0,0.01
79,130.71,111.71,131.25,112.63,0,1,0,0.008
80,174.14,279.29,179.07,284.90,0,0,1,0.293
81,124.43,248.50,125.72,250.56,0,0,0,0.033
82,13.00,118.66,16.27,121.23,0,0,0,0.092
83,137.04,198.50,139.04,199.77,0,0,0,0.029
84,44.56,200.33,47.75,204.80,0,0,0,0.156
85,25.43,117.85,28.69,122.36,0,0,0,0.161
86,6.64,31.83,7.68,32.40,0,0,0,0.008
