,tl_x,tl_y,br_x,br_y,type,side,step,time
0,20.00,150.00,25.00,155.00,2,0,0,0.25
1,100.95,9.44,104.02,10.45,1,0,0,0.031
2,117.46,137.09,119.10,144.78,1,0,0,0.126
3,207.09,74.37,215.03,77.04,1,0,0,0.212
4,181.48,70.76,196.24,76.86,1,0,0,0.9
5,242.37,103.58,244.86,106.75,0,0,1,0.088
6,224.61,46.80,225.85,48.85,0,1,0,0.032
7,86.73,69.87,89.15,75.83,0,0,0,0.162
8,313.44,24.96,327.38,26.09,0,0,0,0.161
9,241.93,0.36,243.13,2.43,0,0,0,0.031
10,133.41,75.60,136.51,80.08,0,0,0,0.152
11,270.35,109.94,270.90,111.02,0,0,1,0.009
12,247.96,64.13,250.50,67.34,0,1,0,0.091
13,149.80,97.95,150.81,98.97,0,0,0,0.013
14,329.31,97.49,330.09,99.03,0,0,0,0.017
15,380.18,97.91,383.31,100.35,0,0,0,0.084
16,63.75,11.84,70.43,12.94,0,0,0,0.077
17,182.00,91.97,185.10,93.48,0,0,0,0.051
18,23.49,34.97,24.55,38.18,0,0,0,0.044
19,293.21,5.92,294.21,18.62,0,0,0,0.165
20,321.86,0.00,335.26,3.29,0,0,0,0.451
21,335.43,62.59,339.92,65.88,0,1,0,0.158
22,387.08,63.85,392.18,69.58,0,0,0,0.309
23,391.51,132.74,392.72,134.75,0,1,0,0.03
24,190.06,51.90,194.51,55.09,0,0,0,0.152
25,276.38,103.91,281.48,109.65,0,0,1,0.31
26,341.71,119.97,344.70,121.10,0,0,0,0.037
27,219.02,63.79,223.46,66.92,0,0,0,0.148
28,126.57,46.45,129.07,48.21,0,0,0,0.049
29,290.24,136.83,298.20,143.36,0,0,1,0.539
30,357.07,92.92,358.63,93.64,0,0,0,0.013
31,218.50,132.39,219.55,132.89,0,0,1,0.007
32,154.89,60.67,156.82,61.91,0,0,0,0.028
33,368.02,69.41,370.47,78.48,0,0,0,0.249
34,443.08,115.58,446.19,117.12,0,0,0,0.053
35,294.02,149.71,307.09,153.06,0,0,1,0.448
36,34.55,109.36,42.56,115.94,0,0,0,0.547
37,356.68,46.32,358.80,57.32,0,0,0,0.266
38,115.11,138.54,115.61,139.44,0,0,0,0.007
39,230.12,92.03,238.25,103.36,0,0,0,0.955
40,126.98,143.91,133.23,158.79,0,0,0,0.975
41,259.60,0.49,265.36,5.55,0,1,0,0.307
42,374.09,115.88,375.64,116.69,0,0,0,0.015
43,189.89,86.64,194.80,92.33,0,0,0,0.296
44,418.85,52.62,420.82,53.95,0,0,0,0.03
45,426.05,51.87,429.32,56.36,0,0,0,0.16
46,40.97,126.99,42.15,129.02,0,0,0,0.03
47,34.56,138.58,42.61,145.13,0,0,0,0.547
48,241.88,63.50,242.74,65.14,0,0,0,0.019
49,121.45,115.90,122.43,116.40,0,1,0,0.006
50,322.51,149.88,324.80,154.55,0,0,0,0.121
51,341.03,71.62,342.63,72.47,0,0,0,0.016
52,247.49,69.26,249.92,72.54,0,1,0,0.09
