,tl_x,tl_y,br_x,br_y,type,side,step,time
0,183.00,3.00,188.00,8.00,2,0,0,0.25
1,166.12,283.88,170.48,284.93,1,0,0,0.046
2,182.83,85.96,185.69,97.51,1,0,0,0.33
3,171.71,196.23,184.41,203.63,1,0,0,0.94
4,171.13,281.83,174.27,283.38,0,0,0,0.053
5,36.61,384.68,39.89,386.21,0,1,0,0.055
6,179.00,68.31,182.11,69.98,0,0,0,0.057
7,60.35,210.65,63.49,212.27,0,1,0,0.056
8,12.84,187.05,16.12,188.66,0,0,0,0.058
9,91.94,376.92,95.15,378.44,0,0,0,0.053
10,163.26,353.06,166.39,354.70,0,0,0,0.057
11,84.05,99.93,87.34,101.63,0,0,0,0.061
12,131.60,76.28,134.73,77.90,0,0,0,0.056
13,20.75,274.02,23.94,275.62,0,0,0,0.056
14,20.79,99.85,24.05,101.54,0,1,0,0.06
15,147.32,210.67,150.56,212.30,0,0,1,0.058
16,131.51,313.55,134.73,315.16,0,0,1,0.057
17,68.30,76.30,71.43,77.82,0,0,0,0.052
18,131.64,353.11,134.85,354.73,0,0,0,0.057
19,92.05,266.01,95.34,267.54,0,0,1,0.055
20,163.28,155.40,166.55,156.98,0,0,0,0.056
21,139.50,44.56,142.78,46.23,0,0,0,0.06
22,99.87,28.78,103.02,30.34,0,0,0,0.054
23,171.13,107.93,174.25,109.47,0,0,0,0.053
24,52.55,202.88,55.80,204.51,0,0,0,0.058
25,171.17,329.47,174.32,330.98,0,0,0,0.052
26,163.30,266.10,166.42,267.69,0,0,0,0.054
27,5.03,226.44,8.15,227.95,0,1,0,0.051
28,179.13,60.46,182.28,62.01,0,0,0,0.053
29,179.14,289.81,182.39,291.36,0,0,0,0.055
30,60.40,345.11,63.57,346.67,0,1,0,0.054
31,115.85,194.93,119.07,196.61,0,0,0,0.059
32,52.49,273.93,55.60,275.55,0,0,0,0.055
33,5.04,266.10,8.25,267.65,0,0,0,0.054
34,147.38,84.16,150.67,85.70,0,0,0,0.055
35,68.27,337.23,71.40,338.91,0,0,0,0.058
36,107.76,384.84,110.87,386.49,0,0,0,0.056
37,179.05,345.22,182.33,346.86,0,0,0,0.059
38,68.24,345.11,71.45,346.61,0,1,0,0.053
39,147.49,131.64,150.60,133.15,0,0,0,0.052
40,147.45,171.14,150.57,172.72,0,1,0,0.054
41,68.24,99.99,71.41,101.65,0,0,0,0.057
42,179.12,266.12,182.25,267.67,0,0,0,0.053
43,76.13,202.78,79.33,204.33,0,1,0,0.054
44,28.83,20.87,32.04,22.37,0,0,0,0.053
45,92.12,226.54,95.27,228.04,0,1,0,0.052
46,44.48,107.85,47.64,109.51,0,0,0,0.057
47,123.62,266.07,126.75,267.72,0,0,1,0.057
48,52.38,163.17,55.66,164.84,0,0,0,0.06
49,4.99,131.53,8.16,133.20,0,0,0,0.058
