,tl_x,tl_y,br_x,br_y,type,side,step,time
0,214.00,368.00,219.00,373.00,2,0,0,0.25
1,180.06,16.04,187.22,17.40,1,0,0,0.097
2,102.49,80.04,105.73,81.66,0,0,0,0.058
3,35.11,65.04,38.37,66.71,0,1,0,0.06
4,177.69,282.68,180.90,284.20,0,1,0,0.053
5,117.53,162.64,120.83,164.18,0,0,0,0.055
6,5.06,350.16,8.33,351.67,0,0,0,0.054
7,207.65,357.78,210.81,359.43,0,0,0,0.057
8,42.45,230.07,45.58,231.76,0,0,0,0.058
9,27.42,110.03,30.54,111.57,0,0,0,0.053
10,132.66,109.98,135.83,111.67,0,1,0,0.059
11,162.60,365.19,165.75,366.84,0,0,0,0.057
12,140.18,260.07,143.43,261.60,0,0,0,0.055
13,65.07,230.10,68.29,231.67,0,0,1,0.055
14,4.94,72.60,8.16,74.23,0,0,0,0.058
15,117.55,237.71,120.72,239.23,0,0,1,0.053
16,20.03,57.46,23.24,59.08,0,0,0,0.057
17,170.04,50.02,173.19,51.61,0,0,0,0.055
18,170.19,72.62,173.38,74.17,0,1,0,0.054
19,27.52,305.10,30.81,306.74,0,0,0,0.059
20,117.66,282.68,120.92,284.33,0,0,1,0.059
21,170.10,237.58,173.37,239.08,0,0,0,0.053
22,170.06,275.24,173.23,276.88,0,0,0,0.057
23,192.70,49.96,195.89,51.46,0,1,0,0.053
24,207.63,140.07,210.88,141.74,0,1,0,0.059
25,12.43,357.64,15.56,359.27,0,0,0,0.056
26,200.19,50.00,203.41,51.62,0,0,0,0.057
27,117.61,42.49,120.79,44.19,0,0,0,0.059
28,192.58,95.00,195.76,96.69,0,0,0,0.059
29,132.66,79.98,135.90,81.67,0,0,0,0.06
30,95.02,20.01,98.13,21.56,0,0,0,0.053
31,80.01,117.55,83.20,119.20,0,0,0,0.058
32,147.68,65.11,150.92,66.67,0,0,0,0.055
33,80.05,260.13,83.19,261.69,0,0,1,0.053
34,162.55,207.63,165.83,209.23,0,0,0,0.057
35,110.05,95.07,113.28,96.66,0,0,0,0.056
36,110.04,102.47,113.23,103.97,0,1,0,0.053
37,50.09,282.76,53.27,284.27,0,0,0,0.053
38,5.08,245.17,8.22,246.85,0,1,0,0.058
39,185.09,357.66,188.23,359.27,0,0,0,0.056
40,125.11,4.91,128.28,6.55,0,0,0,0.057
41,80.06,170.07,83.20,171.69,0,0,0,0.056
42,162.63,117.64,165.83,119.20,0,0,0,0.055
43,102.62,185.13,105.79,186.78,0,1,1,0.057
44,102.61,215.19,105.72,216.80,0,0,1,0.055
45,80.08,267.73,83.25,269.37,0,0,1,0.057
46,140.12,342.68,143.36,344.19,0,0,0,0.054
47,57.51,147.67,60.72,149.27,0,0,0,0.056
48,132.55,230.18,135.72,231.80,0,0,0,0.056
49,140.03,185.16,143.19,186.68,0,0,0,0.052
50,65.01,42.54,68.11,44.18,0,0,0,0.056
51,5.08,170.06,8.19,171.72,0,1,0,0.057
52,140.03,200.03,143.18,201.57,0,0,0,0.053
53,102.57,267.63,105.82,269.29,0,0,1,0.059
54,102.56,335.29,105.68,336.91,0,0,0,0.056
55,57.51,65.12,60.75,66.68,0,1,0,0.055
56,5.06,357.81,8.36,359.45,0,0,0,0.059
57,65.07,185.07,68.22,186.58,0,1,1,0.052
58,12.41,162.64,15.69,164.24,0,1,0,0.057
59,140.17,102.51,143.35,104.17,0,0,0,0.058
60,177.70,140.00,180.91,141.63,0,0,0,0.057
61,177.51,207.65,180.65,209.28,0,0,0,0.056
62,65.03,305.16,68.16,306.69,0,0,1,0.053
63,147.56,20.02,150.79,21.60,0,0,0,0.056
64,192.71,80.01,195.98,81.69,0,1,0,0.06
65,132.63,275.08,135.75,276.74,0,0,0,0.057
66,27.44,12.56,30.65,14.24,0,0,0,0.059
67,162.69,372.74,165.97,374.37,0,0,0,0.058
68,19.97,365.20,23.11,366.82,0,0,0,0.056
69,185.01,282.72,188.15,284.24,0,0,0,0.052
70,147.55,132.55,150.76,134.12,0,0,0,0.055
71,170.07,342.72,173.26,344.26,0,0,0,0.054
72,27.50,27.43,30.63,29.04,0,1,0,0.055
73,102.58,95.13,105.77,96.75,0,0,0,0.057
74,65.08,320.16,68.32,321.84,0,0,0,0.059
75,124.99,282.68,128.13,284.24,0,0,0,0.054
76,20.03,275.12,23.17,276.65,0,0,0,0.053
77,132.67,252.59,135.85,254.16,0,1,0,0.055
78,80.07,125.14,83.18,126.65,0,0,0,0.051
79,110.05,312.63,113.32,314.27,0,1,0,0.058
80,57.48,260.14,60.73,261.71,0,0,0,0.056
81,80.12,350.20,83.26,351.70,0,0,0,0.052
82,170.06,215.10,173.35,216.79,0,0,0,0.061
83,147.67,297.77,150.90,299.37,0,0,0,0.057
84,72.55,12.46,75.78,13.99,0,1,0,0.054
85,207.57,65.09,210.69,66.68,0,0,0,0.055
86,87.50,64.97,90.72,66.55,0,0,0,0.056
87,72.59,327.60,75.71,329.12,0,0,0,0.052
88,57.51,245.11,60.64,246.68,0,1,0,0.054
89,20.10,207.53,23.30,209.22,0,1,0,0.059
90,200.20,305.23,203.45,306.73,0,1,0,0.053
91,34.96,185.19,38.24,186.76,0,0,0,0.056
92,80.11,230.07,83.24,231.73,0,0,1,0.057
93,185.09,117.52,188.19,119.18,0,0,0,0.057
94,200.09,5.10,203.37,6.67,0,0,0,0.056
95,79.97,207.68,83.27,209.34,0,1,1,0.06
96,147.49,327.64,150.74,329.19,0,0,0,0.055
97,125.00,192.60,128.15,194.30,0,0,0,0.059
98,192.67,260.25,195.96,261.83,0,0,0,0.057
99,34.94,57.55,38.06,59.20,0,0,0,0.056
100,177.62,230.17,180.89,231.78,0,0,0,0.058
101,12.41,290.23,15.65,291.80,0,0,0,0.056
102,87.50,320.09,90.74,321.67,0,0,0,0.056
103,57.59,335.21,60.70,336.74,0,0,0,0.052
104,72.50,297.71,75.71,299.27,0,1,1,0.055
105,117.52,342.74,120.74,344.26,0,0,0,0.054
106,185.18,147.59,188.40,149.28,0,1,0,0.059
107,57.61,327.62,60.90,329.18,0,0,0,0.056
108,5.06,252.55,8.28,254.14,0,0,0,0.056
109,72.44,125.07,75.72,126.68,0,0,0,0.058
110,72.44,72.48,75.71,74.02,0,0,0,0.055
111,140.00,12.48,143.13,14.11,0,0,0,0.056
112,117.56,245.23,120.85,246.90,0,0,1,0.06
113,35.06,372.81,38.24,374.46,0,0,0,0.058
114,117.64,350.25,120.77,351.85,0,1,0,0.055
115,147.53,185.10,150.66,186.72,0,0,0,0.055
116,57.62,27.54,60.88,29.21,0,1,0,0.059
117,177.69,109.99,180.92,111.59,0,0,0,0.056
118,125.01,222.54,128.26,224.20,0,1,0,0.059
119,170.13,260.10,173.32,261.62,0,0,0,0.053
120,49.95,290.17,53.08,291.75,0,0,0,0.054
121,155.13,170.06,158.28,171.73,0,0,0,0.058
122,49.97,185.11,53.19,186.76,0,0,0,0.058
123,200.14,65.07,203.29,66.74,0,0,0,0.058
124,155.00,365.20,158.12,366.89,0,1,0,0.058
125,139.99,132.62,143.13,134.30,0,0,0,0.058
126,192.57,170.03,195.67,171.66,0,0,0,0.055
127,207.62,27.54,210.73,29.11,0,0,0,0.053
128,12.53,335.18,15.79,336.78,0,0,0,0.057
129,155.02,155.15,158.28,156.76,0,0,0,0.057
130,200.22,72.55,203.41,74.09,0,1,0,0.054
131,192.57,42.51,195.68,44.06,0,0,0,0.053
132,132.51,222.72,135.78,224.37,0,0,0,0.059
133,125.14,155.04,128.27,156.60,0,0,0,0.053
134,192.69,185.15,195.97,186.65,0,1,0,0.054
135,140.02,297.62,143.19,299.26,0,0,0,0.057
136,64.99,94.97,68.18,96.67,0,0,0,0.059
137,177.58,342.80,180.87,344.35,0,0,0,0.056
138,80.08,357.71,83.18,359.24,0,0,0,0.052
139,95.11,117.62,98.23,119.28,0,0,0,0.057
140,200.10,215.20,203.34,216.70,0,0,0,0.053
141,34.98,27.55,38.16,29.22,0,1,0,0.058
142,12.54,57.48,15.76,59.00,0,0,0,0.054
143,72.63,237.57,75.85,239.15,0,1,1,0.055
144,200.15,132.58,203.37,134.13,0,0,0,0.054
145,20.05,252.64,23.25,254.18,0,0,0,0.054
146,200.18,147.53,203.34,149.14,0,0,0,0.056
147,102.65,147.57,105.79,149.21,0,1,0,0.056
148,192.67,327.67,195.93,329.34,0,0,0,0.059
149,177.68,117.59,180.96,119.24,0,0,0,0.059
150,80.11,305.13,83.26,306.64,0,1,1,0.052
151,162.63,162.56,165.92,164.20,0,1,0,0.059
152,207.53,42.50,210.82,44.06,0,0,0,0.056
153,12.56,275.25,15.76,276.85,0,0,0,0.056
154,80.12,162.60,83.33,164.20,0,0,0,0.056
155,140.04,192.61,143.14,194.18,0,0,0,0.054
156,19.93,185.07,23.10,186.69,0,0,0,0.056
157,50.06,110.12,53.17,111.73,0,0,0,0.055
158,200.03,27.54,203.21,29.12,0,0,0,0.055
159,57.50,170.00,60.62,171.55,0,0,0,0.053
160,132.53,192.69,135.64,194.24,0,0,0,0.053
