,tl_x,tl_y,br_x,br_y,type,side,step,time
0,367.00,15.00,372.00,20.00,2,0,0,0.25
1,132.36,17.71,136.54,18.72,1,0,0,0.042
2,175.23,142.60,182.55,146.31,1,0,0,0.272
3,55.36,187.04,57.58,198.02,1,0,1,0.244
4,6.05,118.25,7.44,119.83,1,0,0,0.022
5,291.21,204.65,294.35,207.25,0,0,0,0.089
6,24.20,115.05,26.16,116.27,0,0,0,0.028
7,156.67,77.90,159.15,81.13,0,0,0,0.09
8,290.84,158.84,292.91,160.06,0,1,0,0.029
9,60.26,204.70,68.25,212.99,0,0,1,0.687
10,242.01,87.88,250.00,94.28,0,0,0,0.531
11,126.15,231.88,129.35,236.43,0,0,0,0.159
12,363.08,152.70,373.16,162.17,0,0,0,0.983
13,231.29,218.51,232.85,221.64,0,0,0,0.058
14,106.43,40.25,109.02,43.53,0,0,0,0.095
15,251.20,112.73,252.50,114.67,0,0,0,0.031
16,224.79,14.11,225.29,15.04,0,0,0,0.007
17,120.25,10.70,121.30,11.29,0,0,0,0.008
18,112.82,0.71,115.39,3.98,0,0,0,0.094
19,0.57,13.86,3.11,16.99,0,1,0,0.089
20,132.89,132.30,134.45,135.49,0,1,1,0.059
21,45.55,154.75,53.00,156.96,0,0,1,0.171
22,336.91,14.05,338.46,15.13,0,0,0,0.02
23,323.56,136.32,326.85,137.99,0,1,0,0.06
24,92.63,158.42,98.30,163.42,0,0,1,0.298
25,125.81,52.98,128.99,57.47,0,0,0,0.156
26,60.18,125.48,61.02,127.02,0,0,1,0.018
27,363.21,79.68,371.17,86.18,0,0,0,0.537
28,277.25,192.17,281.84,195.29,0,0,0,0.153
29,106.03,210.57,106.53,211.54,0,0,0,0.008
30,297.31,113.10,338.18,134.37,0,0,0,8.755
31,257.67,244.32,258.65,244.82,0,0,0,0.006
32,303.85,7.15,309.44,8.62,0,0,0,0.087
33,0.07,125.53,5.71,130.45,0,0,0,0.292
34,185.39,92.98,186.99,102.02,0,0,0,0.172
35,231.59,172.46,232.74,174.38,0,0,0,0.028
36,266.77,118.44,274.01,129.98,0,0,0,0.87
37,270.77,224.97,281.94,227.89,0,0,0,0.335
38,336.77,79.95,342.52,84.85,0,0,0,0.296
39,251.03,125.75,259.12,132.25,0,0,0,0.545
40,305.70,177.41,306.29,178.51,0,0,0,0.01
41,198.69,204.61,199.39,206.18,0,1,0,0.016
42,204.81,225.13,206.47,225.90,0,0,0,0.015
43,99.75,204.42,100.76,204.94,0,0,1,0.007
44,132.22,191.55,135.36,193.25,0,0,0,0.058
45,26.67,19.87,28.77,21.03,0,1,0,0.028
46,324.16,171.71,325.40,184.97,0,1,0,0.204
47,178.50,184.83,183.52,190.59,0,1,0,0.306
48,170.79,58.91,172.08,64.99,0,0,0,0.097
49,0.27,251.46,2.29,252.63,0,1,0,0.027
50,271.03,66.40,273.11,67.75,0,0,0,0.032
51,139.20,83.47,142.38,85.93,0,0,0,0.086
52,132.64,251.28,135.86,252.88,0,0,0,0.056
53,0.86,231.59,5.95,237.35,0,1,0,0.31
54,40.40,231.17,41.41,232.20,0,0,1,0.013
55,199.78,66.69,203.01,71.21,0,0,0,0.16
56,300.44,160.35,301.14,161.92,0,1,0,0.016
57,225.84,100.80,226.37,101.82,0,0,0,0.008
58,217.80,178.37,222.26,181.61,0,1,0,0.154
59,66.77,46.62,73.32,54.54,0,0,0,0.543
60,106.50,204.72,108.17,207.93,0,0,0,0.063
61,238.04,225.11,239.99,226.45,0,0,0,0.03
62,104.22,189.85,107.51,194.41,0,0,1,0.164
63,369.99,13.76,373.11,18.23,0,0,0,0.153
64,204.89,238.48,207.34,241.75,0,0,0,0.09
65,238.04,218.33,238.81,219.99,0,0,0,0.018
66,14.03,138.90,17.24,143.34,0,1,0,0.156
67,157.91,81.46,159.97,82.63,0,0,0,0.028
68,211.89,165.86,218.37,173.89,0,0,0,0.544
69,204.95,183.18,212.87,189.74,0,0,0,0.539
