,tl_x,tl_y,br_x,br_y,type,side,step,time
0,18.00,487.00,23.00,492.00,2,0,0,0.25
1,140.58,217.80,155.14,222.83,1,0,0,0.732
2,74.66,15.67,75.97,18.64,1,0,1,0.039
3,184.26,366.75,185.88,368.31,1,0,0,0.025
4,90.50,183.30,96.91,196.07,1,0,0,0.819
5,87.80,436.61,90.99,441.05,0,1,0,0.155
6,44.21,439.72,44.81,440.69,0,0,0,0.009
7,13.78,310.55,21.68,317.08,0,0,0,0.535
8,162.03,483.33,165.94,493.00,0,0,0,0.407
9,49.01,464.02,55.47,472.05,0,0,0,0.543
10,20.77,440.82,25.85,451.41,0,0,0,0.57
11,45.76,402.12,46.80,403.44,0,0,0,0.018
12,0.90,230.64,4.72,235.14,0,0,0,0.185
13,20.16,60.28,25.90,65.27,0,0,0,0.301
14,30.18,410.58,31.83,411.38,0,0,0,0.016
15,138.02,203.00,139.27,205.01,0,0,0,0.031
16,47.96,443.79,49.49,446.93,0,0,0,0.057
17,80.36,100.21,83.61,104.66,0,0,1,0.158
18,102.06,443.42,104.57,457.14,0,0,0,0.386
19,80.26,280.11,81.32,280.61,0,0,0,0.007
20,130.26,261.34,131.88,266.21,0,1,0,0.094
21,60.26,440.76,73.72,442.43,0,0,0,0.23
22,90.32,10.31,95.54,24.37,0,0,1,0.776
23,157.35,492.03,157.85,493.00,0,0,0,0.008
24,19.13,300.25,22.33,302.67,0,0,0,0.085
25,30.84,250.85,43.82,258.58,0,0,0,1.027
26,110.93,0.25,155.84,46.24,0,0,0,20.792
27,130.60,270.46,139.88,278.71,0,1,0,0.79
28,117.16,296.40,118.37,298.32,0,0,0,0.029
29,0.07,320.10,20.18,360.47,0,0,0,8.24
30,97.37,324.14,98.69,325.48,0,0,0,0.022
31,158.67,4.40,160.36,7.26,0,0,0,0.057
32,53.82,451.08,57.04,452.77,0,0,0,0.059
33,161.91,312.86,163.84,314.17,0,0,1,0.029
34,55.69,380.47,57.82,382.03,0,0,0,0.038
35,59.05,446.59,60.25,448.56,0,0,0,0.03
36,145.65,91.76,150.11,94.97,0,0,0,0.153
37,170.13,110.58,173.61,125.44,0,1,0,0.562
38,10.72,150.78,15.64,156.52,0,0,0,0.3
39,86.29,216.47,87.93,218.23,0,0,0,0.034
40,10.62,470.32,11.89,479.87,0,0,0,0.15
41,6.87,89.43,9.99,93.84,0,0,0,0.151
42,151.86,305.02,158.27,313.09,0,1,1,0.541
43,50.09,260.72,54.56,263.83,0,0,0,0.148
44,25.62,110.43,27.23,113.73,0,0,0,0.063
45,84.67,326.05,92.71,332.55,0,0,0,0.542
46,93.82,446.24,94.87,450.23,0,0,0,0.054
47,40.68,171.20,43.90,173.61,0,0,0,0.085
48,40.31,340.07,52.48,343.88,0,1,0,0.475
49,64.23,103.37,65.82,105.53,0,1,1,0.041
50,54.14,124.28,54.89,125.93,0,1,0,0.017
51,180.45,403.09,187.00,411.06,0,1,0,0.546
52,70.58,30.10,71.12,31.09,0,1,1,0.008
53,140.97,336.16,141.74,337.71,0,0,1,0.017
54,36.60,347.23,37.10,348.26,0,0,0,0.008
55,25.17,181.14,25.93,182.65,0,0,0,0.016
56,50.28,330.24,51.47,332.32,0,0,0,0.031
57,55.88,441.87,57.90,443.12,0,0,0,0.029
58,60.67,450.11,63.22,453.26,0,0,0,0.09
59,31.50,325.58,33.12,326.42,0,1,0,0.016
60,128.67,333.42,129.56,334.93,0,1,1,0.018
61,92.59,25.27,93.13,26.34,0,0,1,0.009
62,50.74,373.72,53.87,375.26,0,0,0,0.053
63,146.38,351.92,149.59,356.47,0,1,1,0.16
64,133.96,485.47,139.48,493.00,0,0,0,0.438
65,24.60,348.15,30.38,353.15,0,0,0,0.304
66,159.46,327.19,163.99,330.39,0,0,1,0.155
67,46.01,410.01,47.32,416.13,0,0,0,0.099
68,70.36,340.22,74.92,343.36,0,0,0,0.153
69,61.64,172.28,72.98,183.39,0,0,0,1.293
70,60.07,280.81,65.69,285.74,0,0,0,0.292
71,36.87,355.37,43.39,363.29,0,0,0,0.54
72,116.39,67.95,120.90,71.07,0,0,0,0.15
73,100.43,300.30,101.31,301.93,0,0,0,0.019
74,75.51,448.59,80.08,451.83,0,0,0,0.158
75,130.88,79.26,133.99,80.92,0,0,0,0.057
76,41.81,400.89,43.83,402.16,0,0,0,0.029
77,40.24,87.47,44.57,96.73,0,0,0,0.429
78,60.53,300.65,61.24,302.19,0,0,0,0.016
79,68.14,329.63,73.87,334.70,0,0,0,0.306
80,92.90,144.61,94.16,146.68,0,0,0,0.032
81,150.79,197.71,157.23,205.70,0,0,0,0.539
82,41.13,318.89,42.68,319.71,0,1,0,0.015
83,93.53,423.89,96.69,425.57,0,0,0,0.058
84,30.10,370.07,38.01,376.57,0,0,0,0.534
85,90.60,60.65,93.73,63.10,0,0,1,0.084
