,tl_x,tl_y,br_x,br_y,type,side,step,time
0,163.00,249.00,168.00,254.00,2,0,0,0.25
1,36.22,62.77,45.83,64.60,1,0,0,0.176
2,101.96,160.31,102.96,168.19,1,0,0,0.079
3,53.07,142.29,64.06,143.98,1,0,1,0.186
4,63.44,160.17,71.52,166.73,0,0,1,0.55
5,20.31,20.14,21.13,21.69,0,0,0,0.017
6,68.97,176.24,73.51,179.50,0,0,1,0.158
7,61.34,168.25,64.73,170.57,0,1,1,0.086
8,86.43,187.40,92.92,195.32,0,0,0,0.538
9,80.44,126.11,83.00,129.37,0,0,0,0.093
10,106.79,183.94,109.90,186.43,0,0,0,0.085
11,120.51,110.22,164.19,130.23,0,0,0,8.803
12,103.24,176.65,117.47,178.44,0,0,0,0.26
13,143.24,108.99,144.16,109.56,0,1,0,0.007
14,91.97,74.03,93.56,74.86,0,0,0,0.016
15,50.46,140.52,52.58,141.54,0,0,0,0.025
16,6.82,71.72,9.93,74.31,0,0,0,0.088
17,88.21,79.55,91.44,81.11,0,1,0,0.055
18,109.91,139.14,116.32,147.07,0,0,0,0.532
19,138.24,72.39,139.47,74.43,0,0,0,0.031
20,91.23,123.94,92.73,124.82,0,0,0,0.016
21,120.20,150.49,141.05,225.49,0,0,0,15.863
22,66.32,176.37,67.18,177.93,0,0,1,0.018
23,100.38,63.72,104.95,66.90,0,0,0,0.155
24,46.90,157.07,49.10,170.56,0,0,0,0.337
25,47.82,130.33,55.79,136.91,0,0,0,0.544
26,90.39,92.43,95.49,98.14,0,0,0,0.308
27,0.45,210.21,8.36,213.23,0,0,0,0.248
28,107.66,70.56,113.31,75.62,0,0,0,0.301
29,40.38,160.06,41.71,162.03,0,0,0,0.032
30,0.00,46.61,2.40,49.90,0,0,0,0.089
31,94.10,150.06,96.69,153.36,0,0,0,0.095
32,94.59,82.10,95.79,84.14,0,0,0,0.031
33,30.05,150.83,31.43,155.12,0,0,0,0.072
34,105.45,96.14,106.53,110.50,0,1,0,0.198
35,135.32,105.29,136.19,106.99,0,0,0,0.02
36,133.16,61.90,136.27,64.32,0,0,0,0.083
37,67.78,185.59,70.35,188.85,0,0,1,0.094
38,123.64,102.12,128.15,105.38,0,0,0,0.157
39,36.90,91.89,43.45,99.85,0,0,0,0.545
40,39.54,177.83,42.08,190.10,0,0,0,0.348
41,92.15,111.83,94.62,114.94,0,0,0,0.086
42,72.38,173.45,73.58,174.69,0,1,1,0.019
43,141.55,58.87,142.14,59.91,0,0,0,0.009
44,140.22,137.15,143.34,138.74,0,0,0,0.054
45,81.70,95.19,84.99,99.75,0,0,0,0.164
46,0.00,81.03,3.10,82.72,0,0,0,0.057
47,97.15,173.34,99.85,176.27,0,1,0,0.088
48,90.45,108.94,93.61,110.57,0,0,0,0.056
49,63.42,155.07,64.43,155.64,0,0,1,0.007
50,71.48,196.23,74.62,198.69,0,0,1,0.085
51,45.95,104.35,49.18,106.00,0,0,0,0.058
52,108.48,155.52,109.43,156.02,0,0,0,0.006
53,90.16,30.69,95.09,36.46,0,0,0,0.302
54,54.79,171.73,57.98,176.22,0,1,1,0.157
55,81.77,103.07,83.26,115.04,0,0,0,0.214
56,116.29,147.32,117.34,147.86,0,0,0,0.007
57,16.84,184.15,17.73,185.77,0,0,0,0.019
58,49.47,91.53,54.55,97.30,0,1,0,0.31
59,62.45,115.67,64.14,116.57,0,0,0,0.018
60,56.25,127.17,59.43,131.69,0,1,0,0.157
61,96.11,127.68,98.63,130.51,0,0,0,0.08
62,137.64,84.51,144.03,87.51,0,0,0,0.201
63,132.89,82.08,135.38,85.31,0,0,0,0.09
64,25.60,153.07,27.96,155.19,0,1,0,0.056
65,100.66,80.47,102.31,83.65,0,0,0,0.062
66,64.58,91.71,65.79,93.79,0,0,0,0.031
67,44.77,79.25,46.38,80.00,0,0,0,0.014
68,102.58,116.63,105.04,119.76,0,0,0,0.086
69,35.43,171.15,37.99,174.31,0,1,0,0.09
70,80.32,181.22,81.65,184.18,0,0,1,0.048
71,127.63,91.57,130.20,94.77,0,0,0,0.092
72,118.14,52.15,119.98,63.70,0,1,0,0.247
73,94.97,115.01,101.51,123.04,0,1,0,0.549
74,130.59,135.77,136.03,149.30,0,0,0,0.777
75,63.21,95.08,64.88,95.88,0,0,0,0.016
76,78.69,144.29,79.91,146.21,0,0,1,0.029
77,108.72,190.48,116.01,196.12,0,1,0,0.428
78,144.73,136.00,145.58,137.65,0,0,0,0.019
79,140.25,20.79,145.97,22.24,0,0,0,0.087
80,90.82,230.67,94.03,232.23,0,0,0,0.055
81,54.63,124.16,57.74,126.91,0,0,0,0.094
82,116.39,74.62,119.57,79.06,0,0,0,0.155
83,0.89,40.93,2.51,41.66,0,0,0,0.014
84,92.90,158.80,93.69,160.45,0,0,0,0.018
85,126.95,60.77,127.95,61.27,0,1,0,0.007
86,37.60,123.11,40.72,125.51,0,0,0,0.082
87,93.47,173.57,94.70,175.63,0,1,0,0.032
88,118.81,111.88,120.35,112.67,0,0,0,0.015
89,166.10,115.93,168.00,125.72,0,0,0,0.215
90,20.77,73.95,23.87,78.55,0,0,0,0.156
91,96.06,82.88,97.71,86.11,0,0,0,0.063
92,30.82,130.16,36.43,135.14,0,0,0,0.294
93,67.92,177.02,68.81,178.61,0,0,1,0.019
94,84.26,127.87,84.76,128.93,0,0,0,0.008
95,0.45,140.11,3.00,143.30,0,0,0,0.091
96,63.23,158.48,66.48,160.05,0,0,1,0.056
97,158.04,85.28,163.82,90.26,0,0,0,0.303
98,67.54,128.62,69.55,129.89,0,0,0,0.029
99,0.00,52.26,4.95,57.87,0,0,0,0.295
100,122.33,79.30,123.31,79.80,0,0,0,0.006
101,163.05,101.18,168.00,106.84,0,1,0,0.297
102,13.47,79.69,21.48,86.25,0,0,0,0.545
103,46.80,108.20,53.73,116.74,0,1,0,0.617
104,57.41,73.55,62.31,79.28,0,0,0,0.298
105,60.90,146.17,68.92,152.65,0,1,1,0.539
106,99.71,140.27,100.80,140.79,0,0,0,0.007
107,99.39,69.26,105.83,77.34,0,0,0,0.545
108,118.20,94.13,126.20,100.68,0,0,0,0.544
109,127.59,71.67,129.19,74.85,0,0,0,0.06
110,120.61,59.46,121.38,61.10,0,0,0,0.018
111,92.34,106.94,93.33,107.45,0,0,0,0.007
112,84.29,138.12,85.37,138.62,0,0,0,0.007
113,95.43,72.46,96.15,74.12,0,0,0,0.017
114,119.67,71.85,127.08,77.68,0,1,0,0.449
115,130.47,97.10,131.41,97.66,0,0,0,0.007
116,40.48,80.73,41.05,81.76,0,0,0,0.009
117,39.32,121.74,39.82,122.79,0,0,0,0.008
118,53.63,180.03,58.55,185.74,0,1,1,0.298
119,116.78,150.20,118.39,153.49,0,0,0,0.063
120,110.40,230.19,115.39,235.84,0,0,0,0.299
121,78.66,187.02,81.77,191.49,0,0,1,0.152
122,99.60,147.70,111.61,150.30,0,0,0,0.32
123,67.59,218.68,72.12,221.94,0,0,0,0.157
124,130.22,130.63,133.44,132.14,0,0,0,0.053
125,103.57,78.86,111.55,85.29,0,0,0,0.532
126,149.54,100.87,154.63,106.58,0,0,0,0.308
127,64.85,168.29,68.05,170.76,0,0,1,0.086
128,75.75,56.30,77.75,57.58,0,0,0,0.029
129,0.00,86.94,3.29,88.63,0,0,0,0.061
130,79.41,153.43,83.92,156.59,0,0,1,0.152
131,92.85,124.11,97.33,127.26,0,0,0,0.151
132,166.72,97.03,168.00,98.38,0,0,0,0.021
133,69.85,134.67,71.70,143.22,0,0,1,0.184
134,51.93,87.13,56.43,90.30,0,0,0,0.152
135,76.81,152.49,78.72,153.64,0,0,1,0.025
136,35.86,164.24,43.84,170.68,0,0,0,0.533
137,0.10,130.70,2.04,131.85,0,0,0,0.026
