,tl_x,tl_y,br_x,br_y,type,side,step,time
0,7.00,354.00,12.00,359.00,2,0,0,0.25
1,72.75,29.38,77.76,35.10,0,1,0,0.304
2,230.41,210.06,242.82,212.97,0,0,0,0.37
3,28.63,55.20,31.78,56.75,0,0,0,0.053
4,144.80,198.91,148.07,200.60,0,0,1,0.06
5,230.78,220.80,239.45,222.14,0,0,0,0.12
6,80.45,280.22,83.61,281.82,0,1,0,0.055
7,160.26,10.52,162.76,11.79,0,0,0,0.036
8,155.13,86.80,156.48,88.88,0,0,0,0.034
9,90.92,280.47,96.00,286.20,0,1,0,0.308
10,140.56,330.67,143.72,335.24,0,0,0,0.158
11,80.35,330.28,83.69,333.57,0,0,0,0.12
12,210.15,300.83,212.61,303.93,0,0,0,0.086
13,62.92,38.87,70.91,45.46,0,0,0,0.546
14,170.91,90.23,174.01,92.66,0,0,0,0.083
15,91.05,298.82,92.65,299.55,0,0,0,0.014
16,40.83,57.20,45.86,62.93,0,0,0,0.305
17,69.80,52.43,70.30,53.40,0,0,0,0.008
18,173.78,105.24,175.39,108.43,0,0,0,0.061
19,123.56,218.44,137.58,232.05,0,0,1,1.949
20,105.20,374.49,108.31,379.00,0,0,0,0.154
21,102.76,162.74,104.34,165.89,0,1,1,0.059
22,41.60,66.90,42.37,68.46,0,0,0,0.017
23,91.19,171.08,99.11,177.68,0,0,1,0.543
24,220.25,340.27,221.81,343.38,0,0,0,0.058
25,50.31,190.55,75.63,249.83,0,0,1,15.185
26,61.97,73.62,64.50,76.77,0,1,0,0.089
27,53.76,189.13,55.85,190.32,0,0,0,0.028
28,119.70,254.29,120.20,255.29,0,0,1,0.008
29,216.65,15.90,219.06,19.07,0,0,0,0.086
30,53.84,93.02,56.39,96.30,0,0,0,0.093
31,70.35,164.11,71.96,167.41,0,0,0,0.063
32,138.71,224.16,141.98,226.73,0,0,1,0.092
33,200.20,320.91,201.27,321.92,0,0,0,0.014
34,3.68,174.52,4.99,176.56,0,0,0,0.033
35,76.48,24.27,82.19,29.33,0,1,0,0.304
36,99.44,147.44,107.46,154.03,0,0,1,0.548
37,180.89,60.23,185.42,63.42,0,0,0,0.154
38,100.79,364.98,103.97,369.53,0,0,0,0.158
39,97.87,0.00,105.32,12.16,0,0,0,0.942
40,130.78,270.20,133.90,272.72,0,0,0,0.086
41,180.84,320.61,187.28,328.57,0,0,0,0.537
42,156.83,248.97,162.57,254.00,0,1,1,0.304
43,140.80,120.88,141.57,122.50,0,0,0,0.017
44,0.54,0.42,1.26,2.03,0,0,0,0.016
45,210.22,70.69,211.46,72.61,0,0,0,0.03
46,54.05,180.55,56.58,183.73,0,1,0,0.09
47,92.33,331.69,94.29,333.33,0,1,0,0.037
48,112.42,203.44,120.42,209.85,0,0,1,0.532
49,143.45,353.78,145.87,366.79,0,0,0,0.354
50,70.47,90.65,71.80,92.56,0,0,0,0.031
51,250.12,220.69,254.61,223.96,0,0,0,0.157
52,55.36,138.39,59.88,141.66,0,0,0,0.158
53,115.17,222.06,120.16,227.72,0,0,1,0.299
54,200.39,340.40,206.83,348.48,0,0,0,0.545
55,151.17,224.69,155.65,227.81,0,0,1,0.149
56,160.88,240.63,168.94,247.17,0,0,0,0.547
57,100.78,70.60,112.25,76.51,0,0,0,0.696
58,233.82,64.25,238.37,67.41,0,0,0,0.153
59,160.57,290.87,165.66,296.52,0,0,0,0.305
60,78.24,204.23,79.81,204.95,0,0,1,0.013
61,30.13,90.78,33.32,95.26,0,0,0,0.156
62,100.92,20.39,105.93,26.17,0,0,0,0.307
63,75.73,174.87,78.17,178.06,0,0,1,0.087
64,40.65,70.76,41.85,72.72,0,0,0,0.029
65,106.53,282.19,114.01,285.95,0,0,0,0.293
66,160.79,90.13,161.50,91.76,0,0,0,0.016
67,138.02,261.42,141.28,263.86,0,0,0,0.087
68,34.38,69.52,37.61,73.89,0,0,0,0.154
69,47.26,94.29,48.35,94.79,0,1,0,0.007
70,110.44,80.15,113.55,81.76,0,0,0,0.055
71,139.69,211.04,142.99,215.49,0,1,1,0.16
72,230.48,100.13,232.53,101.36,0,1,0,0.029
73,75.59,126.65,77.14,129.81,0,0,0,0.058
74,148.62,259.77,154.32,264.74,0,0,0,0.298
75,142.13,74.05,148.64,82.11,0,0,0,0.549
76,63.56,68.43,69.26,73.40,0,0,0,0.298
77,230.16,190.58,230.66,191.53,0,0,0,0.008
78,100.26,130.08,102.85,133.23,0,0,0,0.091
79,105.83,237.31,107.43,238.09,0,1,1,0.015
80,200.89,90.82,204.40,91.97,0,0,0,0.044
81,190.16,60.85,192.09,74.86,0,0,0,0.312
82,140.47,328.52,141.06,329.61,0,0,0,0.01
83,42.98,196.99,47.91,202.63,0,1,0,0.295
84,120.25,254.21,120.77,255.14,0,0,1,0.008
85,127.99,251.19,132.57,254.39,0,0,1,0.156
86,240.80,160.54,250.45,167.66,0,0,0,0.708
87,157.97,231.59,161.10,234.19,0,0,1,0.089
88,60.80,160.41,67.82,173.12,0,1,0,0.93
89,50.18,70.11,53.32,72.61,0,0,0,0.086
90,175.39,108.72,176.95,111.99,0,1,0,0.061
91,148.73,219.60,151.27,222.79,0,0,1,0.091
92,91.06,200.30,92.24,202.28,0,0,1,0.029
93,0.22,270.63,1.52,272.66,0,0,0,0.032
94,90.00,187.78,90.73,189.46,0,0,1,0.017
95,20.53,340.34,34.67,351.06,0,0,0,1.548
96,80.09,67.88,81.34,69.83,0,0,0,0.03
97,229.89,42.36,230.66,44.05,0,0,0,0.018
98,110.38,190.49,116.12,198.66,0,0,1,0.493
99,44.95,75.83,47.02,77.13,0,1,0,0.031
