,tl_x,tl_y,br_x,br_y,type,side,step,time
0,17.00,432.00,22.00,437.00,2,0,0,0.25
1,20.49,141.65,25.55,143.33,1,0,0,0.085
2,217.65,280.68,220.53,285.04,1,0,1,0.126
3,141.19,221.81,143.34,234.61,1,0,0,0.275
4,225.52,79.86,229.71,81.05,1,0,0,0.05
5,50.30,110.76,55.36,116.44,0,0,0,0.304
6,96.18,418.08,97.46,420.16,0,0,0,0.033
7,171.99,303.22,175.11,304.91,0,1,0,0.058
8,250.16,340.77,291.29,388.06,0,0,1,19.592
9,240.20,290.45,246.35,296.36,0,0,1,0.381
10,221.46,332.85,231.04,340.64,0,0,1,0.77
11,306.87,104.81,310.00,109.22,0,0,0,0.151
12,158.15,328.51,161.35,333.01,0,0,0,0.158
13,83.28,384.90,85.27,386.11,0,0,0,0.028
14,100.39,180.46,104.92,183.63,0,0,0,0.153
15,107.68,407.01,108.75,407.54,0,0,0,0.007
16,116.81,268.78,129.12,276.69,0,0,0,0.997
17,10.67,300.50,11.73,302.39,0,0,0,0.026
18,20.37,50.69,21.92,53.96,0,1,0,0.06
19,293.48,129.25,295.13,129.99,0,0,0,0.014
20,151.47,171.54,153.90,174.70,0,0,0,0.086
21,191.85,158.06,197.51,163.14,0,0,0,0.303
22,100.41,391.76,102.45,393.06,0,0,0,0.03
23,300.56,420.30,308.57,426.78,0,0,0,0.538
24,76.26,210.69,88.79,216.87,0,0,0,0.793
25,106.88,378.94,110.17,383.52,0,0,0,0.164
26,82.60,351.39,83.69,357.30,0,0,0,0.082
27,159.33,420.97,161.84,424.23,0,1,0,0.092
28,80.81,370.26,82.44,371.05,0,0,0,0.015
29,65.70,222.78,68.99,225.35,0,0,0,0.092
30,182.98,293.58,184.01,294.11,0,0,0,0.007
31,265.98,160.62,269.62,162.63,0,0,0,0.079
32,88.80,219.77,96.52,233.80,0,0,0,1.125
33,199.62,308.26,200.44,309.88,0,1,0,0.018
34,240.21,380.10,245.90,385.11,0,0,0,0.3
35,235.18,178.27,235.76,179.32,0,0,0,0.009
36,40.11,440.74,45.05,446.53,0,0,0,0.303
37,170.38,410.24,171.45,410.75,0,0,0,0.007
38,250.91,410.10,256.00,415.74,0,0,0,0.304
39,75.18,351.64,76.11,352.14,0,0,0,0.006
40,92.56,365.12,94.48,366.14,0,0,0,0.023
41,65.83,369.76,73.84,376.34,0,0,0,0.547
