,tl_x,tl_y,br_x,br_y,type,side,step,time
0,129.00,1.00,134.00,6.00,2,0,0,0.25
1,65.33,177.21,66.83,178.51,0,0,0,0.023
2,129.74,255.14,139.00,256.62,0,0,0,0.141
3,106.38,276.13,111.43,281.75,0,0,0,0.301
4,55.64,186.50,56.14,187.53,0,1,0,0.008
5,84.82,93.96,91.26,102.00,0,0,0,0.542
6,40.83,130.25,43.96,131.80,0,1,0,0.053
7,88.73,195.80,91.85,197.34,0,0,0,0.053
8,49.49,192.32,52.64,194.73,0,0,0,0.083
9,90.41,220.55,96.13,225.48,0,0,0,0.297
10,75.28,168.72,78.82,176.61,0,0,0,0.303
11,24.32,272.40,26.82,275.60,0,0,1,0.09
12,88.16,182.55,89.31,184.58,0,0,0,0.029
13,122.18,106.17,124.16,107.33,0,0,0,0.026
14,110.91,50.69,138.12,93.74,0,1,0,11.843
15,78.62,293.06,79.85,294.06,0,0,0,0.015
16,40.48,260.45,42.57,261.78,0,0,1,0.032
17,8.79,295.02,12.05,297.43,0,0,0,0.086
18,64.46,223.58,67.69,227.99,0,0,1,0.156
19,0.00,60.86,1.55,61.59,0,0,0,0.014
20,73.99,95.73,77.15,97.24,0,0,0,0.052
21,68.57,184.93,69.77,186.84,0,1,0,0.029
22,80.49,50.75,83.60,52.42,0,0,0,0.057
23,71.14,157.65,81.26,165.76,0,0,0,0.845
24,76.53,178.49,84.59,184.94,0,0,0,0.539
25,80.14,81.43,81.21,81.93,0,0,0,0.007
26,46.90,180.66,48.47,181.49,0,1,0,0.016
27,62.75,38.33,71.94,49.79,0,0,0,1.088
28,94.58,149.09,100.26,154.15,0,1,0,0.303
29,52.23,321.96,52.73,323.00,0,0,0,0.008
30,100.51,230.55,107.59,240.39,0,0,0,0.726
31,72.88,203.38,74.54,204.11,0,0,0,0.014
32,26.14,91.44,29.26,93.96,0,0,0,0.086
33,93.23,92.96,94.13,93.50,0,0,0,0.006
34,120.24,180.50,123.38,185.00,0,0,0,0.155
35,79.38,188.42,80.95,189.27,0,0,0,0.016
36,30.49,180.09,31.53,180.62,0,0,0,0.007
37,80.35,318.88,81.06,320.44,0,0,0,0.016
38,10.06,120.19,11.66,121.06,0,1,0,0.017
39,79.19,214.54,84.28,220.27,0,0,0,0.309
40,57.78,168.62,59.33,169.76,0,1,0,0.021
41,76.54,74.14,79.82,75.65,0,0,0,0.054
42,61.31,175.41,62.87,176.31,0,0,0,0.017
43,22.18,28.28,24.70,33.12,0,0,0,0.136
44,101.02,129.58,105.93,135.25,0,0,0,0.295
45,70.31,300.39,71.48,302.32,0,0,0,0.028
46,107.24,197.23,107.95,198.89,0,1,0,0.017
47,32.56,26.44,35.77,30.94,0,0,0,0.158
48,76.88,299.27,79.07,301.72,0,0,0,0.061
49,62.84,52.33,70.83,58.81,0,1,0,0.537
50,87.39,70.53,90.62,75.09,0,1,0,0.161
51,67.61,176.58,70.88,180.99,0,0,0,0.157
52,73.99,283.47,77.11,285.09,0,0,0,0.055
53,78.38,94.26,80.06,95.12,0,0,0,0.017
54,99.69,167.13,100.73,167.70,0,0,0,0.008
55,96.39,286.57,97.57,288.65,0,1,0,0.031
56,10.50,200.10,12.08,200.90,0,1,0,0.015
57,66.83,233.84,69.97,235.44,0,0,1,0.055
58,51.64,225.48,54.80,227.10,0,1,1,0.056
59,63.07,149.21,67.56,152.50,0,0,0,0.158
60,62.24,194.28,63.49,196.32,0,0,0,0.032
61,50.37,280.42,56.85,288.33,0,0,1,0.536
62,114.60,37.17,115.88,39.21,0,0,0,0.032
63,48.87,22.26,51.99,24.83,0,0,0,0.088
64,45.94,150.87,47.63,151.58,0,0,0,0.014
65,23.76,99.69,24.47,101.25,0,0,0,0.016
66,71.05,90.59,72.23,92.51,0,0,0,0.028
67,38.07,124.65,42.63,127.82,0,1,0,0.154
68,93.11,96.54,94.01,98.22,0,0,0,0.02
69,22.25,82.29,23.03,83.88,0,1,0,0.017
70,102.96,164.19,108.65,169.15,0,0,0,0.297
71,37.12,167.97,45.14,174.51,0,0,0,0.544
72,22.17,161.42,27.80,166.51,0,0,0,0.302
73,90.63,153.16,92.14,154.05,0,0,0,0.016
74,30.83,125.43,32.53,126.27,0,0,0,0.017
75,51.93,116.24,52.50,117.20,0,1,0,0.008
76,75.01,249.28,77.02,250.45,0,0,0,0.027
77,71.56,101.34,73.64,102.55,0,0,0,0.029
78,110.87,120.74,120.35,134.02,0,1,0,1.299
79,0.22,270.56,3.43,273.09,0,0,0,0.089
80,77.87,223.91,83.56,229.01,0,0,0,0.305
81,30.73,310.74,38.64,313.81,0,0,1,0.252
82,55.81,169.80,56.88,170.31,0,0,0,0.007
83,84.25,155.25,89.46,158.36,0,0,0,0.171
84,10.42,130.54,15.48,136.34,0,0,0,0.311
85,70.16,112.50,73.45,114.07,0,0,0,0.056
86,24.98,80.22,30.07,85.84,0,0,0,0.303
87,0.33,210.79,44.29,231.72,0,0,1,9.264
88,38.80,134.83,44.53,139.73,0,0,0,0.295
89,48.23,59.91,48.73,60.93,0,0,0,0.008
90,80.31,148.58,82.95,149.81,0,0,0,0.036
91,48.86,186.00,50.48,189.17,0,0,0,0.061
92,74.13,224.29,75.32,226.30,0,1,0,0.03
93,42.77,317.31,47.78,323.00,0,0,0,0.302
94,92.99,116.32,94.34,118.29,0,0,0,0.033
95,30.10,181.84,42.71,195.74,0,1,0,1.794
96,105.59,268.24,108.70,272.83,0,0,0,0.157
97,79.18,170.44,79.68,171.46,0,0,0,0.008
98,11.53,110.87,13.01,111.87,0,0,0,0.018
99,119.62,45.33,122.84,47.00,0,0,0,0.059
100,15.41,93.18,16.82,94.61,0,1,0,0.024
101,100.08,80.71,109.77,87.57,0,1,0,0.685
102,80.10,97.33,81.13,97.93,0,0,0,0.008
103,51.28,101.98,52.23,102.54,0,0,0,0.007
104,65.87,289.43,72.39,297.44,0,0,1,0.546
105,80.06,220.93,90.03,221.93,0,0,0,0.103
106,58.51,322.48,59.49,323.00,0,0,0,0.007
107,107.18,251.18,114.50,263.44,0,1,0,0.934
108,79.84,301.71,81.41,304.99,0,1,0,0.061
109,108.90,317.92,114.67,323.00,0,0,0,0.308
110,72.24,182.52,74.64,185.07,0,0,0,0.069
111,70.80,171.74,71.54,173.43,0,0,0,0.018
112,43.03,201.98,47.46,205.28,0,1,0,0.156
113,42.54,103.93,45.67,108.35,0,0,0,0.152
114,79.22,211.07,80.84,214.27,0,1,0,0.061
115,40.41,30.27,42.89,33.56,0,0,0,0.091
116,100.67,260.81,101.57,262.40,0,1,0,0.019
117,94.22,171.18,98.81,174.45,0,0,0,0.16
118,94.01,201.93,96.55,205.04,0,0,0,0.088
119,39.13,131.94,41.19,133.19,0,0,0,0.03
120,80.67,187.17,81.17,188.23,0,0,0,0.008
121,37.19,320.99,38.43,323.00,0,0,0,0.031
122,41.24,206.39,42.49,207.66,0,0,0,0.02
123,89.15,135.79,94.17,141.50,0,0,0,0.304
124,64.52,270.30,67.81,272.90,0,0,1,0.093
125,76.73,200.67,79.90,203.08,0,0,0,0.084
126,60.58,210.11,61.58,210.70,0,0,0,0.008
127,40.11,143.28,41.45,145.34,0,0,0,0.034
128,115.39,267.25,116.95,270.35,0,0,0,0.058
129,71.73,189.37,73.94,199.01,0,1,0,0.242
130,50.77,299.90,61.01,312.61,0,0,1,1.34
131,87.74,319.77,89.35,323.00,0,0,0,0.062
132,83.95,58.93,87.05,63.34,0,1,0,0.15
133,83.36,268.26,85.77,271.56,0,1,0,0.089
134,70.33,70.22,71.35,73.71,0,0,0,0.046
135,59.24,95.97,60.51,97.99,0,1,0,0.032
136,62.68,159.10,65.93,160.68,0,1,0,0.056
137,47.80,264.02,48.31,265.02,0,0,1,0.008
138,98.89,162.41,102.02,164.07,0,0,0,0.057
139,50.60,210.17,55.13,213.46,0,0,0,0.159
140,97.79,62.01,99.33,65.28,0,0,0,0.06
141,55.63,224.08,60.17,227.25,0,1,1,0.153
142,31.89,84.71,37.61,89.62,0,1,0,0.296
143,46.04,67.95,47.60,68.65,0,0,0,0.013
144,81.49,304.25,82.79,306.21,0,0,0,0.031
145,85.08,89.48,88.22,91.07,0,1,0,0.055
146,120.86,10.60,127.40,18.60,0,0,0,0.547
147,83.87,170.53,84.71,172.22,0,0,0,0.019
148,90.59,84.47,91.10,85.43,0,1,0,0.008
149,61.85,165.82,65.05,168.37,0,0,0,0.089
150,58.27,113.57,58.80,114.64,0,0,0,0.009
151,60.99,170.46,62.66,173.74,0,0,0,0.065
152,91.56,109.16,93.23,112.26,0,1,0,0.061
153,49.13,169.42,52.27,173.92,0,0,0,0.155
154,65.33,308.21,65.83,309.28,0,0,1,0.009
155,75.23,35.45,80.14,41.23,0,0,0,0.301
156,90.74,60.63,96.08,61.91,0,0,0,0.072
157,111.56,280.75,120.18,295.61,0,0,0,1.326
158,23.26,274.56,23.76,275.51,0,0,0,0.008
159,54.41,194.04,57.70,195.66,0,0,0,0.058
160,5.07,115.03,10.77,120.05,0,1,0,0.301
161,70.14,207.98,73.26,210.42,0,0,0,0.083
162,93.17,128.52,93.67,129.55,0,0,0,0.008
163,79.61,176.80,81.28,177.60,0,0,0,0.016
164,82.36,302.74,84.36,304.04,0,1,0,0.03
165,81.54,195.94,87.30,201.03,0,1,0,0.308
166,60.97,95.18,61.84,96.78,0,0,0,0.019
167,0.00,122.61,1.30,124.70,0,0,0,0.033
168,82.42,111.10,83.43,111.60,0,0,0,0.007
169,69.11,223.39,73.64,226.56,0,0,0,0.153
170,81.96,190.61,87.75,195.52,0,0,0,0.299
171,5.30,86.10,6.59,91.89,0,0,0,0.092
172,74.81,50.41,76.40,53.65,0,0,0,0.061
173,91.77,78.01,98.30,86.00,0,0,0,0.546
174,47.42,158.88,48.72,160.81,0,0,0,0.031
175,93.05,154.47,102.10,157.49,0,1,0,0.282
176,29.44,302.73,32.63,305.22,0,0,1,0.087
177,66.95,173.16,68.03,173.66,0,0,0,0.007
178,39.43,110.47,42.00,113.70,0,0,0,0.093
179,70.31,94.45,71.88,95.26,0,1,0,0.015
180,77.29,149.78,78.99,150.66,0,1,0,0.018
181,76.17,263.40,79.42,265.85,0,0,0,0.087
182,57.13,283.03,59.81,286.32,0,0,1,0.098
183,70.51,308.22,74.93,311.45,0,0,0,0.152
184,65.32,212.63,66.06,214.24,0,1,0,0.017
185,120.82,280.48,121.62,282.01,0,0,0,0.017
186,30.49,130.50,32.07,131.25,0,0,0,0.014
187,49.59,203.91,52.80,208.38,0,0,0,0.157
188,70.81,185.65,71.77,186.15,0,0,0,0.006
189,53.86,41.68,54.45,42.69,0,0,0,0.009
190,21.72,113.18,24.95,115.73,0,0,0,0.09
191,70.91,80.73,75.07,81.73,0,0,0,0.045
192,91.89,194.71,95.13,199.22,0,1,0,0.16
193,58.50,278.15,62.95,281.36,0,1,1,0.152
194,70.23,302.92,71.77,303.72,0,0,0,0.015
195,84.48,134.36,85.55,134.89,0,1,0,0.007
196,55.46,175.25,57.49,176.51,0,1,0,0.029
197,87.55,57.99,90.67,59.53,0,0,0,0.053
198,33.16,97.38,34.69,100.61,0,0,0,0.059
199,80.43,110.38,81.62,112.46,0,1,0,0.031
200,107.19,192.46,110.34,194.89,0,0,0,0.084
201,73.62,170.49,75.14,173.77,0,0,0,0.06
202,42.06,97.10,42.98,97.63,0,1,0,0.006
203,79.86,252.99,80.95,267.28,0,0,0,0.199
204,55.81,293.29,58.97,297.88,0,1,1,0.159
205,50.46,177.88,51.46,178.38,0,1,0,0.007
206,40.59,270.59,41.09,271.51,0,0,1,0.007
207,50.63,224.90,51.22,225.89,0,0,1,0.009
