,tl_x,tl_y,br_x,br_y,type,side,step,time
0,1.00,285.00,6.00,290.00,2,0,0,0.25
1,151.83,248.17,160.31,250.23,1,0,0,0.175
2,88.53,234.37,89.58,236.72,1,0,0,0.025
3,162.09,92.99,163.47,104.48,1,0,0,0.159
4,29.10,23.00,32.39,24.58,0,0,0,0.057
5,89.51,288.38,92.62,289.94,0,1,0,0.053
6,71.36,215.97,74.52,217.67,0,0,0,0.059
7,89.39,216.12,92.50,217.82,0,0,0,0.058
8,11.13,258.30,14.40,259.88,0,0,0,0.056
9,89.38,131.57,92.56,133.11,0,0,0,0.054
10,173.87,246.16,177.16,247.74,0,1,0,0.057
11,83.31,222.04,86.49,223.64,0,0,0,0.056
12,4.95,258.29,8.19,259.83,0,0,0,0.055
13,179.93,137.66,183.10,139.27,0,1,0,0.056
14,35.24,240.12,38.41,241.79,0,0,0,0.058
15,155.65,167.72,158.92,169.22,0,0,1,0.054
16,29.12,246.10,32.28,247.73,0,0,0,0.056
17,71.32,198.00,74.46,199.54,0,0,0,0.053
18,65.33,210.10,68.52,211.69,0,1,0,0.055
19,167.86,4.93,170.99,6.54,0,0,0,0.055
20,53.29,131.71,56.40,133.34,0,1,0,0.055
21,119.60,185.93,122.80,187.55,0,0,0,0.056
22,179.89,107.59,183.07,109.22,0,0,0,0.057
23,23.09,143.72,26.30,145.37,0,0,0,0.058
24,17.03,216.12,20.20,217.80,0,0,0,0.058
25,10.93,131.62,14.11,133.24,0,0,0,0.056
26,149.64,222.04,152.81,223.67,0,0,1,0.057
27,119.53,197.91,122.63,199.42,0,0,0,0.051
28,179.91,228.18,183.04,229.81,0,1,0,0.056
29,185.93,228.02,189.21,229.58,0,1,0,0.056
30,35.10,179.78,38.24,181.40,0,0,0,0.056
31,119.54,161.82,122.75,163.42,0,0,0,0.056
32,59.27,288.39,62.55,289.96,0,0,0,0.056
33,203.89,17.07,207.12,18.67,0,0,0,0.057
34,137.56,161.83,140.85,163.40,0,1,1,0.056
35,17.05,173.86,20.21,175.50,0,0,0,0.057
36,155.69,131.52,158.86,133.10,0,0,0,0.055
37,191.95,59.30,195.12,60.93,0,0,0,0.057
38,137.72,41.16,140.87,42.78,0,1,0,0.056
39,125.67,288.32,128.78,289.89,0,1,0,0.053
40,125.57,77.37,128.85,78.93,0,0,0,0.056
41,198.04,288.48,201.21,290.06,0,0,0,0.054
42,53.18,264.29,56.38,265.96,0,0,0,0.058
43,53.25,53.30,56.48,54.91,0,1,0,0.057
44,149.64,119.56,152.76,121.08,0,0,0,0.052
45,65.30,173.79,68.49,175.46,0,0,0,0.058
46,23.04,113.61,26.31,115.22,0,0,0,0.057
47,167.71,197.92,170.97,199.53,0,0,1,0.057
48,5.04,270.34,8.24,271.96,0,0,0,0.057
49,29.14,29.11,32.27,30.74,0,0,0,0.056
50,35.11,77.40,38.38,78.97,0,0,0,0.056
51,125.68,216.09,128.93,217.63,0,0,1,0.055
52,101.39,137.63,104.52,139.32,0,0,0,0.058
53,77.30,107.44,80.49,109.11,0,0,0,0.059
54,119.49,29.08,122.66,30.69,0,1,0,0.056
55,71.32,252.31,74.45,253.93,0,0,0,0.055
56,53.30,143.75,56.58,145.28,0,0,0,0.055
57,89.39,137.59,92.59,139.25,0,0,0,0.058
58,192.01,246.23,195.23,247.87,0,1,0,0.058
59,143.65,83.41,146.81,85.08,0,1,0,0.058
60,113.59,191.85,116.74,193.47,0,0,0,0.056
61,89.34,149.74,92.59,151.43,0,0,0,0.06
62,10.98,282.39,14.10,283.90,0,0,0,0.052
63,131.62,59.18,134.85,60.78,0,0,0,0.056
64,22.99,35.09,26.24,36.64,0,0,0,0.055
