,tl_x,tl_y,br_x,br_y,type,side,step,time
0,9.00,364.00,14.00,369.00,2,0,0,0.25
1,202.48,257.14,205.00,260.26,0,0,0,0.088
2,14.20,348.38,15.76,351.57,0,0,0,0.059
3,66.58,252.58,71.55,258.35,0,0,0,0.304
4,135.81,0.00,136.82,8.16,0,1,1,0.107
5,149.89,113.77,154.42,116.98,0,0,0,0.155
6,182.03,123.87,183.66,126.98,0,0,0,0.06
7,165.21,265.59,168.58,272.57,0,0,0,0.256
8,10.75,30.19,16.54,35.18,0,0,0,0.304
9,107.26,171.10,108.91,174.32,0,0,0,0.063
10,139.57,193.66,141.04,195.01,0,0,0,0.024
11,160.60,10.36,165.58,21.80,0,0,0,0.604
12,90.26,310.75,92.27,311.97,0,0,0,0.028
13,152.27,305.00,155.49,307.46,0,0,0,0.087
14,69.18,311.78,70.20,325.25,0,0,0,0.178
15,30.78,180.45,42.79,185.24,0,0,0,0.59
16,139.83,135.74,140.69,137.39,0,0,0,0.019
17,102.43,202.04,108.12,207.02,0,0,0,0.298
18,40.33,370.81,43.48,372.49,0,0,0,0.058
19,166.31,82.29,168.44,84.02,0,0,0,0.042
20,30.74,360.19,31.68,360.69,0,0,0,0.006
21,148.22,44.30,149.85,47.52,0,0,1,0.062
22,74.25,88.14,77.32,89.15,0,0,0,0.034
23,147.72,126.90,154.20,134.85,0,0,0,0.539
24,47.30,41.10,55.40,47.56,0,0,0,0.543
25,34.43,289.32,37.62,290.99,0,0,0,0.058
26,190.30,350.22,193.52,351.74,0,1,0,0.054
27,43.56,305.12,44.06,306.17,0,1,0,0.008
28,196.79,143.51,198.31,144.22,0,1,0,0.013
29,154.44,166.93,159.44,172.67,0,0,0,0.304
30,92.68,42.44,98.35,47.44,0,0,0,0.298
31,30.53,150.05,38.51,156.64,0,1,0,0.546
32,190.53,158.05,191.56,158.55,0,0,0,0.007
33,147.53,301.42,148.33,303.04,0,1,0,0.018
34,180.50,210.89,182.12,211.64,0,0,0,0.014
35,195.40,333.69,202.12,334.72,0,0,0,0.072
36,182.71,129.88,183.95,131.85,0,0,0,0.03
37,140.16,300.07,143.37,304.59,0,0,0,0.159
38,140.61,174.99,147.05,182.95,0,0,0,0.537
39,152.32,74.60,155.36,83.46,0,0,1,0.296
40,186.62,328.81,191.68,334.53,0,0,0,0.307
41,81.74,280.27,91.61,282.50,0,0,0,0.227
42,63.78,355.51,64.58,357.17,0,0,0,0.018
43,135.78,205.47,143.78,211.92,0,0,0,0.535
44,120.54,240.30,123.95,244.40,0,0,0,0.152
