,tl_x,tl_y,br_x,br_y,type,side,step,time
0,16.00,220.00,21.00,225.00,2,0,0,0.25
1,246.62,50.75,248.15,51.58,0,0,0,0.015
2,238.87,40.10,239.74,41.66,0,1,0,0.018
3,67.12,197.62,73.55,205.66,0,0,0,0.541
4,230.65,110.93,284.97,161.64,0,0,0,27.698
5,39.93,84.71,40.68,86.24,0,0,0,0.016
6,250.84,20.70,271.60,63.07,0,1,0,8.923
7,33.66,145.70,38.58,151.30,0,0,0,0.292
8,100.41,130.52,106.96,138.54,0,0,0,0.549
9,41.13,157.02,44.29,158.53,0,1,0,0.052
10,140.44,130.14,203.42,179.45,0,1,1,31.203
11,220.87,179.73,225.71,184.19,0,1,1,0.229
12,223.44,36.70,229.99,44.63,0,0,0,0.543
13,230.03,40.35,234.52,43.63,0,1,0,0.157
14,70.64,100.13,78.60,106.68,0,0,0,0.541
15,218.78,193.86,222.02,198.36,0,1,0,0.159
16,65.72,161.60,67.76,162.77,0,0,0,0.027
17,208.36,205.72,209.20,207.42,0,0,0,0.019
18,218.31,97.60,224.03,102.62,0,0,0,0.302
19,75.36,154.56,78.65,156.07,0,1,0,0.054
20,90.11,170.22,134.84,212.21,0,0,1,18.908
21,235.97,91.38,236.94,91.88,0,0,0,0.006
22,33.01,189.38,33.97,189.96,0,0,0,0.007
23,264.40,195.85,265.68,197.77,0,1,0,0.03
24,89.08,163.51,90.65,164.22,0,0,0,0.013
25,280.47,30.51,283.69,33.03,0,1,0,0.089
26,248.08,80.18,261.83,81.54,0,0,0,0.191
27,244.94,89.18,246.57,89.93,0,0,0,0.014
28,250.55,190.64,251.13,191.65,0,0,0,0.009
29,32.71,168.99,35.91,171.52,0,1,0,0.089
30,90.14,130.45,91.17,131.92,0,0,0,0.02
31,225.59,88.46,228.87,93.01,0,0,0,0.163
32,9.53,138.29,11.16,141.53,0,0,0,0.063
33,290.56,80.57,296.28,85.66,0,0,0,0.306
34,213.45,40.20,215.52,41.46,0,0,0,0.03
35,130.57,90.30,170.58,110.69,0,0,0,8.219
36,100.84,63.82,104.06,65.39,0,0,1,0.055
37,214.12,67.58,216.06,68.79,0,0,0,0.027
38,17.91,179.48,25.99,186.03,0,0,0,0.549
39,290.92,50.74,292.22,52.68,0,0,0,0.031
40,80.28,180.79,87.18,191.71,0,0,0,0.786
41,240.83,42.86,244.96,57.86,0,0,0,0.664
42,50.46,135.44,53.27,140.43,0,0,0,0.155
43,176.30,197.66,181.07,199.24,0,1,0,0.08
44,45.97,198.90,47.64,199.62,0,0,0,0.014
45,247.85,22.85,249.17,25.07,0,0,0,0.036
46,90.68,100.36,104.75,107.07,0,0,0,0.964
47,42.29,60.07,47.32,61.34,0,0,0,0.068
48,77.10,217.03,78.33,218.95,0,0,0,0.029
49,32.47,154.24,33.74,156.31,0,0,0,0.032
50,53.21,196.96,55.74,200.12,0,0,0,0.089
51,72.76,161.30,73.62,162.96,0,0,0,0.019
52,62.84,141.48,63.54,143.05,0,1,0,0.016
53,249.19,179.73,251.61,182.95,0,1,0,0.088
54,86.48,102.44,89.66,106.98,0,0,0,0.158
55,244.43,65.99,247.61,70.47,0,0,0,0.156
56,290.22,170.61,294.66,173.76,0,0,0,0.149
57,170.89,200.56,176.64,205.66,0,0,0,0.309
58,67.36,111.15,72.27,116.91,0,1,0,0.3
59,40.73,105.81,41.32,106.79,0,0,0,0.009
60,43.59,165.63,44.09,166.57,0,0,0,0.008
61,72.40,166.43,73.49,166.93,0,0,0,0.007
62,213.17,50.98,214.03,52.53,0,0,0,0.018
63,10.80,0.87,21.74,1.88,0,0,0,0.114
64,0.82,50.19,15.09,62.39,0,0,0,1.778
65,229.20,89.70,234.81,94.72,0,0,0,0.297
66,248.19,71.78,253.81,76.71,0,0,0,0.292
67,101.48,80.95,107.14,85.95,0,1,0,0.298
68,58.05,198.17,60.12,199.48,0,0,0,0.031
69,100.20,10.21,155.46,31.62,0,1,1,11.895
70,259.33,16.36,270.76,17.52,0,0,0,0.136
71,102.93,116.67,106.11,119.19,0,0,0,0.088
72,20.68,120.79,26.31,125.77,0,0,0,0.295
73,31.73,158.87,37.39,163.91,0,0,0,0.3
74,70.46,168.51,73.71,170.03,0,0,0,0.054
75,17.61,158.82,22.05,161.97,0,0,0,0.149
76,60.63,198.45,62.27,199.34,0,0,0,0.017
77,46.28,84.75,47.42,97.79,0,1,0,0.188
78,230.79,220.45,235.22,223.63,0,0,0,0.15
79,225.39,109.96,228.16,110.96,0,0,0,0.031
80,111.22,89.28,119.23,95.87,0,0,0,0.548
81,67.48,148.03,70.02,151.23,0,1,0,0.091
82,62.31,169.57,67.69,170.57,0,0,0,0.057
83,170.29,210.16,183.02,211.58,0,0,0,0.185
84,10.69,100.15,11.19,101.23,0,0,0,0.009
85,245.52,72.22,247.21,73.08,0,0,0,0.017
86,107.66,86.80,110.93,91.22,0,0,0,0.158
87,90.83,140.14,95.73,145.78,0,0,0,0.293
88,61.81,171.81,63.78,173.00,0,0,0,0.027
89,32.83,177.69,36.06,182.15,0,0,0,0.157
90,0.23,170.90,1.56,172.96,0,0,0,0.034
91,243.63,87.36,245.56,88.64,0,0,0,0.029
92,68.43,229.33,69.27,231.00,0,0,0,0.019
93,126.13,108.12,127.65,111.37,0,0,0,0.059
94,30.25,150.65,32.51,153.79,0,0,0,0.08
95,126.89,150.51,131.96,161.43,0,0,1,0.586
96,243.43,74.07,246.66,76.61,0,0,0,0.09
97,221.34,38.03,222.90,41.19,0,0,0,0.059
98,60.65,220.26,71.70,222.41,0,1,0,0.244
99,44.17,114.78,49.24,120.45,0,0,0,0.304
100,215.42,44.60,218.66,47.07,0,0,0,0.087
101,190.79,100.44,191.35,101.48,0,0,0,0.009
102,32.55,173.86,33.60,174.37,0,0,0,0.007
103,76.83,140.02,80.47,141.54,0,1,0,0.06
104,0.17,90.78,0.71,91.69,0,0,0,0.008
105,180.13,201.26,184.54,202.92,0,0,0,0.078
106,245.52,90.78,246.47,91.28,0,0,0,0.006
107,180.30,70.76,192.57,75.51,0,0,0,0.597
108,243.75,60.82,248.27,64.00,0,0,0,0.153
109,39.20,145.51,45.78,153.53,0,1,0,0.552
110,56.17,143.02,57.48,146.82,0,0,0,0.061
111,20.10,150.78,28.14,157.33,0,0,0,0.546
112,78.62,120.29,86.31,133.25,0,0,0,1.036
113,223.90,169.41,225.37,178.60,0,0,1,0.163
114,290.56,30.31,292.57,31.55,0,0,0,0.029
115,70.27,160.10,71.55,162.01,0,0,0,0.03
116,91.75,151.27,92.25,152.33,0,0,0,0.008
117,45.51,220.46,48.72,222.93,0,0,0,0.087
118,71.58,186.42,72.32,188.03,0,0,0,0.017
119,260.10,180.06,274.77,181.91,0,0,0,0.277
120,230.42,30.54,230.92,31.47,0,0,0,0.007
121,190.13,190.38,199.29,192.57,0,0,0,0.207
122,47.91,145.09,55.99,151.58,0,0,0,0.544
123,61.00,161.70,63.58,164.99,0,0,0,0.095
124,60.12,93.54,68.11,100.00,0,0,0,0.536
125,82.95,163.61,85.66,167.34,0,0,0,0.112
126,34.53,157.16,35.07,158.26,0,0,0,0.009
127,255.87,3.23,256.89,6.04,0,0,0,0.037
128,59.02,140.86,59.57,141.86,0,0,0,0.009
129,210.95,74.28,219.05,80.84,0,0,0,0.551
130,70.22,154.84,72.62,158.11,0,1,0,0.088
131,239.36,191.48,241.21,197.20,0,1,0,0.123
132,199.61,53.49,202.44,64.92,0,0,0,0.358
133,28.49,143.87,30.02,144.76,0,0,0,0.016
134,234.19,39.37,235.22,39.91,0,0,0,0.007
135,17.90,129.77,24.41,137.79,0,0,0,0.546
136,100.09,70.25,108.17,76.77,0,1,1,0.546
137,80.07,0.24,84.59,3.51,0,0,0,0.158
138,90.10,120.58,91.63,121.36,0,0,0,0.014
139,112.89,105.65,116.14,108.25,0,1,0,0.092
140,11.68,150.82,15.41,151.96,0,0,0,0.046
141,220.23,103.07,223.37,107.54,0,0,0,0.154
142,140.12,50.60,145.79,55.56,0,0,1,0.296
143,210.63,130.64,213.84,132.29,0,0,1,0.058
144,211.80,87.69,219.84,94.19,0,0,0,0.542
145,190.80,50.54,191.67,52.12,0,1,0,0.018
146,32.54,91.33,35.83,92.97,0,1,0,0.059
147,160.74,185.49,161.24,186.41,0,1,0,0.007
148,191.60,126.04,192.56,126.62,0,0,0,0.007
149,30.12,220.84,30.62,221.80,0,1,0,0.008
150,87.50,144.11,88.79,146.21,0,0,0,0.033
151,210.10,210.17,211.62,213.27,0,0,0,0.056
152,60.28,136.66,62.38,137.92,0,0,0,0.03
153,36.98,204.68,47.33,208.86,0,0,0,0.445
154,234.83,49.18,235.87,52.85,0,0,0,0.049
155,240.76,200.12,241.53,201.81,0,0,0,0.018
156,50.28,200.45,53.07,209.26,0,0,0,0.272
157,170.80,120.60,177.35,128.52,0,1,1,0.543
158,211.77,58.64,217.56,63.66,0,0,0,0.306
159,73.16,145.48,79.64,153.45,0,0,0,0.54
160,200.66,30.66,202.23,33.89,0,1,0,0.06
161,2.29,119.17,5.49,123.61,0,0,0,0.155
162,20.11,147.99,20.96,149.68,0,0,0,0.019
163,111.74,80.78,115.19,82.29,0,0,0,0.057
164,160.90,30.75,164.12,32.25,0,0,1,0.053
165,59.68,105.22,60.73,105.74,0,0,0,0.007
166,24.22,228.46,27.45,231.00,0,0,0,0.09
167,100.16,60.72,101.51,62.82,0,1,1,0.035
168,204.78,132.90,205.61,134.60,0,0,1,0.019
169,88.43,127.16,91.44,129.17,0,0,0,0.067
170,136.32,188.78,140.86,191.99,0,0,0,0.155
171,212.67,72.32,214.27,73.12,0,0,0,0.015
172,33.89,197.54,35.93,198.75,0,0,0,0.028
173,240.68,180.60,243.94,185.20,0,0,0,0.164
174,180.30,0.12,184.77,3.22,0,1,0,0.148
175,242.36,80.85,246.78,84.05,0,1,0,0.151
176,150.81,0.76,154.06,5.20,0,0,0,0.158
