,tl_x,tl_y,br_x,br_y,type,side,step,time
0,14.00,445.00,19.00,450.00,2,0,0,0.25
1,208.87,90.32,210.97,103.31,1,0,0,0.273
2,36.91,342.67,42.35,357.36,1,0,0,0.799
3,34.60,454.92,38.65,455.97,1,0,0,0.043
4,13.50,370.35,14.93,381.65,1,0,0,0.162
5,30.26,323.93,33.46,326.40,0,0,0,0.086
6,12.64,72.02,20.73,78.54,0,0,0,0.547
7,66.03,366.34,67.01,366.84,0,0,0,0.006
8,6.74,318.50,8.30,319.32,0,0,0,0.015
9,6.26,401.98,8.71,405.11,0,0,0,0.086
10,18.27,432.35,19.93,433.19,0,0,0,0.016
11,65.03,154.19,68.27,156.73,0,0,0,0.09
12,155.93,449.69,163.97,459.17,0,0,0,0.791
13,90.67,317.86,91.93,319.96,0,0,0,0.033
14,207.12,456.85,209.31,460.46,0,0,0,0.09
15,150.60,449.83,151.48,451.46,0,1,0,0.019
16,12.18,48.14,15.41,49.74,0,0,0,0.056
17,175.98,391.24,184.02,397.68,0,0,0,0.537
18,141.96,35.99,145.17,38.40,0,0,1,0.085
19,6.84,252.58,8.32,261.01,0,0,0,0.15
20,15.67,317.50,25.94,320.08,0,0,0,0.273
21,157.07,77.10,158.45,79.74,0,0,0,0.044
22,42.65,150.04,44.20,153.27,0,0,0,0.06
23,18.23,450.22,19.44,452.29,0,1,0,0.031
24,72.14,78.46,74.63,81.61,0,0,0,0.088
25,126.37,24.74,128.85,27.95,0,0,1,0.089
26,36.56,138.66,37.56,139.18,0,0,0,0.007
27,162.24,6.58,204.12,33.64,0,0,0,11.416
28,36.14,240.00,38.86,242.24,0,0,0,0.068
29,156.06,312.33,158.09,313.49,0,0,0,0.027
30,54.47,282.25,55.61,283.74,0,0,0,0.021
31,96.76,324.32,97.26,325.37,0,0,0,0.008
32,54.51,354.13,55.03,355.07,0,0,0,0.008
33,144.38,53.19,149.24,63.70,0,1,1,0.542
34,114.35,108.21,137.58,154.17,0,0,1,10.812
35,64.23,78.59,65.88,81.48,0,0,0,0.056
36,180.54,66.45,181.56,66.97,0,0,0,0.007
37,162.02,180.64,208.21,233.34,0,0,1,24.5
38,147.69,47.97,150.11,51.21,0,0,0,0.088
39,60.77,228.68,61.35,229.58,0,0,0,0.008
40,162.50,461.55,164.14,462.33,0,1,0,0.015
41,6.76,276.33,8.40,285.81,0,0,0,0.184
42,179.60,366.87,182.73,371.35,0,0,0,0.154
43,210.47,63.38,213.00,66.59,0,0,0,0.091
44,90.10,54.60,100.31,59.31,0,1,0,0.495
45,85.44,65.06,86.68,67.04,0,0,0,0.03
46,6.55,156.20,7.84,158.15,0,1,0,0.031
47,155.99,54.81,159.50,61.10,0,0,0,0.24
48,143.64,329.00,151.66,335.54,0,0,0,0.544
49,48.57,413.63,49.07,414.70,0,0,0,0.009
50,128.10,81.20,131.72,87.84,0,0,1,0.26
51,117.40,84.09,123.93,92.13,0,0,1,0.549
52,18.77,347.72,40.78,387.76,0,0,0,8.931
53,24.22,293.83,25.91,294.71,0,1,0,0.018
54,192.65,149.94,199.21,157.90,0,0,1,0.546
55,137.56,75.91,138.81,77.87,0,0,1,0.03
56,156.67,342.52,166.37,345.66,0,0,0,0.314
57,0.16,125.97,4.60,129.14,0,0,0,0.15
58,85.08,269.27,94.23,272.69,0,0,0,0.323
59,126.07,252.54,130.64,257.51,0,1,0,0.242
60,36.38,449.98,40.49,456.66,0,0,0,0.295
61,144.02,450.26,145.11,450.76,0,0,0,0.007
62,22.64,132.26,28.33,137.34,0,1,0,0.304
63,108.03,293.95,109.59,297.24,0,0,0,0.061
64,83.07,201.00,84.25,203.01,0,0,0,0.03
65,102.61,168.16,106.94,174.08,0,1,0,0.274
66,129.50,73.99,132.79,75.62,0,1,1,0.059
67,150.73,24.73,152.64,25.94,0,0,0,0.027
68,138.72,173.92,142.00,178.48,0,1,1,0.163
69,150.22,72.07,155.21,77.82,0,0,0,0.304
70,72.87,36.09,78.55,41.16,0,1,0,0.303
71,42.04,359.90,43.97,361.05,0,0,0,0.026
72,113.50,90.93,115.12,94.10,0,0,1,0.061
73,90.33,204.04,90.83,205.10,0,0,0,0.008
74,162.13,432.04,167.20,437.81,0,0,0,0.31
75,108.16,253.62,113.16,259.24,0,0,0,0.298
76,186.52,96.61,189.80,101.13,0,0,0,0.162
