,tl_x,tl_y,br_x,br_y,type,side,step,time
0,273.00,275.00,278.00,280.00,2,0,0,0.25
1,300.58,82.79,307.14,90.83,0,0,0,0.552
2,293.59,286.95,300.15,295.00,0,1,0,0.552
3,139.44,89.00,143.86,92.18,0,1,0,0.15
4,170.53,141.36,171.03,142.44,0,1,0,0.009
5,247.42,170.93,252.44,176.70,0,0,1,0.307
6,17.75,124.33,29.54,126.43,0,0,0,0.254
7,447.46,206.32,455.41,212.77,0,1,0,0.532
8,135.64,206.50,138.18,209.73,0,0,0,0.092
9,270.86,241.41,271.56,242.95,0,1,1,0.015
10,153.32,153.70,154.88,156.86,0,0,0,0.059
11,155.30,275.35,165.92,276.39,0,1,0,0.114
12,311.97,170.90,313.23,173.00,0,0,1,0.033
13,243.77,0.00,251.82,6.50,0,0,0,0.543
14,294.71,94.50,295.95,96.41,0,0,0,0.029
15,122.28,159.07,123.28,159.61,0,0,0,0.007
16,70.84,200.56,75.77,206.20,0,0,0,0.295
17,118.30,211.66,131.49,214.72,0,1,0,0.413
18,446.81,165.28,448.11,167.20,0,0,0,0.031
19,267.78,96.77,269.77,97.97,0,0,0,0.027
20,252.80,6.13,255.97,10.55,0,1,0,0.153
21,358.50,235.87,361.64,237.41,0,0,1,0.053
22,39.99,129.14,41.09,129.64,0,0,0,0.007
23,470.36,212.43,471.52,224.87,0,0,0,0.182
24,0.80,70.90,1.80,71.40,0,0,0,0.007
25,276.46,111.79,316.53,161.83,0,0,1,20.201
26,470.43,6.18,481.54,16.77,0,0,0,1.208
27,329.35,206.23,332.46,210.64,0,0,1,0.15
28,59.24,188.56,62.41,190.18,0,0,0,0.056
29,417.90,223.38,422.97,229.05,0,0,0,0.304
30,288.04,64.98,299.81,78.00,0,1,0,1.572
31,90.92,244.17,96.71,249.12,0,0,0,0.301
32,100.57,241.11,107.40,248.47,0,0,0,0.525
33,113.27,13.15,121.17,19.67,0,0,0,0.535
34,270.79,65.12,275.80,70.82,0,1,0,0.303
35,96.64,8.38,111.52,19.79,0,0,0,1.732
36,78.06,0.00,81.19,4.44,0,0,0,0.152
37,239.03,30.90,244.71,35.81,0,0,0,0.294
38,177.15,100.74,183.53,102.01,0,0,0,0.085
39,476.25,282.42,479.37,284.93,0,0,0,0.086
40,194.82,247.19,196.38,248.77,0,0,0,0.029
41,212.35,241.83,217.99,246.75,0,0,0,0.292
42,476.37,18.03,476.87,19.07,0,0,0,0.008
43,465.00,65.42,476.03,67.68,0,0,0,0.256
44,259.21,29.73,261.72,32.86,0,0,0,0.088
45,76.66,194.01,79.89,198.46,0,0,0,0.157
46,329.16,224.20,332.28,225.75,0,0,1,0.053
47,224.16,200.23,266.46,241.86,0,0,1,17.734
48,61.50,208.94,64.75,210.50,0,0,0,0.055
49,405.61,164.87,406.89,166.94,0,0,1,0.033
50,82.83,200.15,86.01,204.74,0,0,0,0.16
51,476.67,59.68,481.11,62.88,0,0,0,0.152
52,56.31,73.00,62.86,80.96,0,0,0,0.545
53,340.87,147.50,342.15,159.40,0,1,1,0.188
54,353.26,288.46,361.36,294.89,0,0,0,0.54
55,0.11,259.42,1.16,259.92,0,0,0,0.007
56,211.60,164.81,219.60,171.21,0,0,0,0.531
57,465.10,129.69,466.35,131.70,0,0,0,0.031
58,82.78,94.45,87.72,101.75,0,0,0,0.383
59,446.85,123.58,450.03,126.05,0,0,0,0.086
60,394.41,78.68,396.01,79.42,0,0,0,0.014
61,47.88,59.35,51.06,61.76,0,0,0,0.084
62,447.43,0.30,453.88,8.36,0,0,0,0.544
63,411.35,24.42,413.40,25.60,0,0,0,0.028
64,394.00,91.48,397.16,93.14,0,1,0,0.057
65,284.08,103.37,291.26,110.88,0,1,0,0.562
66,53.33,246.90,54.86,247.73,0,0,0,0.015
67,304.87,173.84,307.45,176.97,0,0,1,0.09
