,tl_x,tl_y,br_x,br_y,type,side,step,time
0,17.00,20.00,22.00,25.00,2,0,0,0.25
1,89.16,13.89,91.93,18.65,1,0,0,0.132
2,96.28,126.81,96.80,127.74,0,0,0,0.008
3,0.14,43.51,10.43,49.69,0,1,0,0.654
4,54.87,139.46,55.41,140.45,0,0,0,0.008
5,64.21,128.92,67.46,133.44,0,1,1,0.16
6,50.27,130.36,51.02,131.89,0,0,1,0.016
7,87.86,89.35,89.96,90.57,0,1,0,0.029
8,86.85,128.27,94.76,134.80,0,0,1,0.536
9,105.30,53.39,107.29,54.59,0,0,0,0.027
10,80.07,54.15,81.07,54.69,0,0,0,0.007
11,115.13,99.58,115.96,101.24,0,0,0,0.019
12,88.23,96.48,88.81,97.56,0,0,0,0.01
13,10.21,100.15,11.38,102.32,0,0,0,0.032
14,93.73,149.16,94.75,153.31,0,0,1,0.055
15,108.86,133.62,111.97,135.15,0,0,0,0.052
16,81.34,63.84,82.89,64.73,0,0,0,0.016
17,90.54,150.68,91.24,152.33,0,0,1,0.016
18,138.01,109.87,141.28,112.46,0,1,0,0.092
19,72.91,124.31,73.41,125.32,0,0,1,0.008
20,76.47,148.32,77.06,149.28,0,0,1,0.009
21,90.91,200.56,95.85,206.27,0,0,0,0.299
22,47.08,144.79,50.25,146.49,0,1,1,0.059
23,88.45,104.37,91.21,108.86,0,0,0,0.137
24,73.49,53.41,79.14,58.40,0,0,0,0.297
25,114.45,86.16,119.37,91.90,0,1,0,0.3
26,61.27,163.30,68.71,171.99,0,0,1,0.673
27,66.72,122.73,68.37,125.88,0,0,1,0.061
28,93.80,173.96,100.16,175.79,0,1,0,0.122
29,80.10,130.54,82.84,138.35,0,0,1,0.237
30,92.18,95.60,97.91,100.68,0,0,0,0.306
31,133.35,89.72,138.43,95.46,0,0,0,0.309
32,77.22,166.09,78.72,167.52,0,0,1,0.026
33,81.66,108.30,87.28,113.32,0,0,0,0.297
34,128.29,73.67,129.13,75.34,0,0,0,0.019
35,73.57,159.38,78.02,162.67,0,0,1,0.156
36,79.92,140.53,81.02,141.03,0,0,1,0.007
37,78.16,124.23,79.81,125.11,0,0,1,0.017
38,125.59,113.60,126.59,114.10,0,0,0,0.007
39,10.56,43.74,11.06,44.78,0,1,0,0.008
40,88.51,158.75,91.01,162.04,0,0,1,0.092
41,73.94,172.72,75.02,176.45,0,1,0,0.051
42,92.56,162.92,94.53,172.28,0,0,1,0.212
43,75.77,91.81,77.76,93.04,0,0,0,0.028
44,86.97,66.77,88.32,74.65,0,0,0,0.13
45,20.83,60.47,25.77,66.59,0,0,0,0.321
46,80.05,79.95,90.89,86.11,0,0,0,0.686
47,98.63,42.26,101.74,46.82,0,0,0,0.155
48,58.98,111.22,60.59,112.00,0,0,0,0.015
49,89.35,145.74,91.27,147.03,0,1,1,0.029
50,59.91,188.71,65.01,194.35,0,1,0,0.305
51,97.80,91.47,100.90,93.09,0,0,0,0.055
52,105.99,163.41,111.66,168.36,0,0,0,0.296
53,88.43,193.15,93.48,198.88,0,1,0,0.307
54,71.17,82.62,74.36,84.17,0,0,0,0.054
55,120.40,79.34,121.63,81.26,0,0,0,0.029
56,133.34,163.48,135.80,166.33,0,1,0,0.079
57,82.25,121.99,85.51,126.48,0,0,1,0.16
58,23.59,141.73,24.45,143.39,0,0,1,0.019
59,71.56,154.58,73.22,155.34,0,0,1,0.015
60,40.41,90.73,41.26,92.35,0,0,0,0.019
61,121.35,187.58,125.95,190.81,0,0,0,0.158
62,145.09,93.74,145.99,95.31,0,1,0,0.019
63,40.69,130.89,41.97,132.79,0,1,1,0.03
64,83.80,54.17,84.30,55.11,0,1,0,0.008
65,112.00,62.50,112.82,64.13,0,1,0,0.018
66,97.95,167.87,98.48,168.95,0,0,0,0.009
67,70.78,122.67,72.33,125.88,0,1,1,0.059
68,90.77,135.31,96.45,140.35,0,0,1,0.301
69,40.02,109.43,46.47,119.69,0,0,1,0.693
70,82.83,93.01,83.57,94.65,0,1,0,0.017
71,110.32,90.77,112.74,93.88,0,0,0,0.085
72,100.37,20.89,105.41,26.68,0,0,0,0.309
73,74.90,103.32,84.04,107.11,0,0,0,0.358
74,75.12,153.85,78.33,155.42,0,0,1,0.055
75,60.77,149.73,63.92,152.17,0,0,1,0.084
76,88.36,153.37,91.48,154.89,0,0,1,0.052
77,71.05,148.32,72.32,150.22,0,1,1,0.03
78,47.93,153.23,50.44,156.34,0,0,1,0.087
79,100.89,30.28,102.19,41.51,0,0,0,0.18
80,62.20,93.71,64.66,96.82,0,0,0,0.086
81,46.51,122.53,51.06,125.79,0,0,1,0.158
82,72.77,107.31,73.53,108.97,0,0,0,0.018
83,90.93,79.56,94.20,81.18,0,1,0,0.058
84,103.27,67.41,104.83,70.69,0,1,0,0.061
85,121.00,94.64,121.78,96.19,0,0,0,0.017
86,109.83,81.90,110.57,83.45,0,0,0,0.016
87,119.01,61.93,121.88,65.11,0,0,0,0.101
88,70.70,150.33,73.86,152.85,0,0,1,0.087
89,115.36,74.66,118.65,79.18,0,0,0,0.162
90,47.37,152.15,48.43,152.65,0,1,1,0.007
91,91.88,55.09,92.79,55.62,0,1,0,0.006
92,92.22,62.88,97.26,68.63,0,0,0,0.307
93,79.11,154.30,80.75,157.48,0,0,1,0.062
94,50.78,50.10,53.62,52.44,0,0,0,0.073
95,137.70,153.37,143.33,166.23,0,0,0,0.763
96,107.86,65.99,108.36,67.04,0,0,0,0.008
97,135.56,182.48,136.85,190.03,0,0,0,0.12
98,70.38,100.38,73.49,101.89,0,0,0,0.051
99,99.24,154.03,102.37,155.70,0,0,0,0.057
100,130.17,0.23,133.31,4.74,0,0,0,0.155
101,39.21,132.35,40.22,135.30,0,1,1,0.039
102,96.00,88.82,97.28,90.81,0,0,0,0.031
103,46.91,139.83,50.13,142.30,0,0,1,0.087
104,91.58,50.86,98.62,52.88,0,0,0,0.148
105,126.95,113.27,129.49,116.38,0,0,0,0.088
106,88.24,123.49,89.87,126.66,0,1,1,0.061
107,37.31,131.08,37.89,132.04,0,0,1,0.008
108,59.06,114.90,60.12,115.40,0,0,1,0.007
109,125.46,79.44,129.99,82.55,0,0,0,0.15
110,30.85,138.93,37.41,146.88,0,0,1,0.545
111,78.04,161.77,81.22,164.37,0,0,1,0.09
112,95.67,91.72,96.19,92.67,0,0,0,0.008
113,63.64,134.41,73.79,136.67,0,0,1,0.236
114,75.73,127.15,78.17,130.39,0,0,1,0.089
115,65.98,115.57,67.64,116.46,0,1,1,0.017
116,13.77,49.58,15.67,50.76,0,0,0,0.026
117,49.09,102.21,57.34,115.32,0,0,1,1.121
118,97.91,129.75,103.63,134.72,0,0,0,0.299
119,83.41,128.40,84.16,130.07,0,0,1,0.018
120,111.74,81.67,112.96,83.63,0,0,0,0.03
121,99.21,114.36,100.83,117.49,0,1,0,0.06
122,47.43,132.77,49.35,134.05,0,1,1,0.028
123,23.67,127.32,29.79,128.33,0,0,1,0.065
124,0.20,130.72,11.79,138.56,0,0,0,0.932
125,93.47,115.11,97.86,124.50,0,0,1,0.44
126,130.43,20.21,132.07,21.06,0,0,0,0.016
127,44.18,158.93,44.68,159.89,0,1,0,0.008
128,83.32,157.78,84.23,158.36,0,0,1,0.007
129,46.80,130.94,47.80,131.46,0,0,1,0.007
130,60.93,123.01,62.57,126.25,0,0,1,0.063
131,117.83,181.56,122.02,187.11,0,0,0,0.249
132,113.18,204.20,114.67,207.14,0,0,0,0.053
133,14.67,115.09,16.23,115.92,0,1,1,0.015
134,81.37,143.07,86.46,148.67,0,0,1,0.302
135,13.94,128.10,15.62,128.83,0,1,1,0.014
136,77.46,202.01,78.59,203.12,0,0,0,0.016
137,109.72,84.42,110.62,86.03,0,0,0,0.019
138,121.99,180.77,122.99,181.37,0,0,0,0.008
139,138.84,102.22,143.87,107.82,0,0,0,0.298
140,0.00,124.86,3.28,127.30,0,0,0,0.087
141,96.78,141.34,99.06,148.56,0,0,0,0.186
142,100.32,69.03,101.19,70.62,0,0,0,0.019
143,108.99,118.44,116.04,119.59,0,0,0,0.085
144,91.95,81.54,95.18,83.98,0,0,0,0.086
145,94.52,53.71,95.06,54.65,0,1,0,0.008
146,100.29,52.52,104.72,55.74,0,0,0,0.152
147,105.86,91.79,109.05,93.39,0,0,0,0.056
148,69.05,126.23,73.59,129.36,0,0,1,0.151
149,0.22,190.68,1.38,193.96,0,0,0,0.048
150,115.32,57.78,117.80,61.01,0,0,0,0.09
151,51.29,120.82,53.07,134.56,0,1,1,0.286
152,123.82,141.12,125.36,144.33,0,0,0,0.059
153,10.44,120.93,12.36,122.24,0,1,1,0.029
154,72.07,60.17,74.52,63.28,0,0,0,0.086
155,28.61,133.13,30.53,134.40,0,0,1,0.028
156,95.26,151.09,97.74,152.86,0,0,1,0.049
157,82.17,149.20,83.18,149.70,0,0,1,0.007
158,81.42,48.33,83.25,50.94,0,1,0,0.056
159,38.08,138.59,41.31,141.16,0,0,1,0.091
160,80.37,20.05,88.40,26.53,0,0,0,0.54
161,72.56,120.93,75.01,124.07,0,0,1,0.086
162,66.78,127.73,68.30,128.55,0,1,1,0.015
163,47.52,130.32,48.58,130.82,0,0,1,0.007
164,107.71,203.07,108.21,204.12,0,0,0,0.008
165,17.64,146.12,20.84,147.73,0,0,1,0.056
166,0.00,82.32,0.83,83.83,0,0,0,0.017
167,0.00,92.63,1.05,93.65,0,1,0,0.014
168,80.53,150.20,83.81,151.89,0,0,1,0.061
169,20.30,93.98,31.96,95.04,0,0,0,0.127
170,82.27,186.15,83.60,188.24,0,0,0,0.034
171,46.03,57.35,51.69,62.36,0,0,0,0.299
172,79.29,60.99,85.58,62.09,0,0,0,0.072
173,62.92,74.31,68.70,79.32,0,1,0,0.305
174,40.76,100.40,42.10,102.30,0,1,0,0.031
175,140.38,10.40,141.43,11.76,0,0,0,0.018
176,67.95,101.76,69.20,103.75,0,0,0,0.031
177,130.15,200.07,130.96,201.72,0,0,0,0.018
178,90.16,40.50,93.40,42.02,0,0,0,0.054
179,111.06,191.66,118.74,193.71,0,1,0,0.164
180,99.62,181.61,101.25,184.83,0,1,0,0.062
181,51.85,145.07,55.66,147.79,0,1,1,0.112
182,115.28,79.98,118.42,81.67,0,0,0,0.058
183,27.74,135.48,28.75,136.98,0,0,1,0.02
184,55.90,127.26,60.97,132.89,0,0,1,0.302
185,50.54,139.31,53.08,142.48,0,0,1,0.09
186,20.79,0.61,23.43,8.40,0,0,0,0.229
187,79.54,108.61,80.72,110.66,0,0,0,0.03
188,63.75,155.81,64.86,162.16,0,0,1,0.09
189,59.95,113.37,67.59,114.37,0,1,0,0.079
190,124.04,84.40,124.78,86.01,0,1,0,0.017
191,37.46,154.26,39.16,154.97,0,0,1,0.014
192,26.35,40.67,28.83,43.91,0,0,0,0.09
193,136.66,132.10,150.00,137.01,0,0,0,0.67
194,34.14,109.84,35.41,111.85,0,0,1,0.032
195,0.00,116.38,1.23,118.29,0,0,0,0.029
196,124.17,62.38,132.31,68.72,0,0,0,0.535
