,tl_x,tl_y,br_x,br_y,type,side,step,time
0,185.00,188.00,190.00,193.00,2,0,0,0.25
1,92.26,124.85,98.60,129.29,1,0,0,0.281
2,390.15,150.80,461.41,174.22,0,1,0,16.759
3,343.73,24.38,346.89,28.93,0,0,0,0.157
4,169.57,74.29,174.14,77.43,0,0,0,0.153
5,411.58,29.60,417.32,34.63,0,0,0,0.304
6,332.69,89.36,334.59,90.57,0,0,1,0.027
7,150.45,90.45,156.90,98.53,0,1,0,0.545
8,177.82,111.15,180.26,114.32,0,0,0,0.087
9,326.05,73.52,329.08,74.93,0,0,1,0.047
10,303.12,159.17,308.10,164.95,0,0,0,0.305
11,300.64,61.23,303.91,62.86,0,0,0,0.058
12,239.74,64.14,242.86,66.67,0,0,0,0.087
13,310.16,64.44,316.64,72.48,0,0,1,0.545
14,175.19,138.15,179.76,141.33,0,0,0,0.155
15,341.49,63.94,347.24,69.00,0,0,0,0.306
16,372.72,121.90,380.80,128.48,0,0,0,0.551
17,190.63,80.68,232.77,118.84,0,0,1,16.193
18,361.72,30.58,365.43,32.20,0,1,0,0.065
19,84.33,120.67,87.50,125.18,0,0,0,0.156
20,323.36,49.55,331.38,55.97,0,0,0,0.534
21,392.76,5.58,399.24,13.66,0,0,0,0.548
22,340.12,123.93,341.35,129.78,0,0,0,0.09
23,343.11,71.74,349.71,79.83,0,0,0,0.558
24,89.14,33.07,103.12,34.12,0,0,0,0.15
25,198.33,162.63,200.02,165.78,0,0,0,0.063
26,480.89,80.63,484.05,81.78,0,1,0,0.04
27,420.44,30.34,467.42,73.15,0,1,0,20.241
28,91.93,112.97,98.47,120.94,0,0,0,0.545
29,341.83,44.46,346.93,54.70,0,0,0,0.553
30,394.73,50.92,395.30,51.97,0,0,0,0.009
31,107.43,34.68,111.86,37.90,0,1,0,0.152
32,265.75,43.88,268.86,48.46,0,0,0,0.156
33,344.22,87.65,345.49,89.71,0,1,0,0.032
34,119.40,31.51,122.69,33.17,0,0,0,0.06
35,173.18,124.21,174.83,125.09,0,0,0,0.017
36,323.50,65.27,326.71,67.87,0,0,0,0.091
37,89.54,108.23,91.10,109.24,0,1,0,0.019
38,296.24,44.10,297.07,45.68,0,0,0,0.018
39,291.84,147.71,292.63,149.21,0,0,0,0.016
40,366.05,54.07,369.15,55.59,0,0,0,0.052
41,312.46,20.30,314.09,23.44,0,1,0,0.061
42,282.13,71.51,283.80,74.81,0,0,1,0.065
43,371.22,42.24,372.53,44.18,0,0,0,0.031
44,224.27,35.12,236.44,40.09,0,0,0,0.62
45,374.90,114.54,382.85,116.79,0,0,0,0.186
46,220.25,172.92,225.27,178.58,0,1,0,0.301
47,94.03,0.00,98.99,5.67,0,1,0,0.298
48,229.24,57.97,235.81,66.02,0,1,0,0.553
49,317.23,64.98,317.75,65.89,0,0,0,0.007
50,62.36,116.09,63.52,118.11,0,1,0,0.029
51,307.10,195.51,310.39,198.00,0,0,0,0.089
52,75.76,116.19,77.72,117.42,0,0,0,0.028
53,200.00,18.39,201.01,18.89,0,0,0,0.007
54,129.83,97.66,130.89,98.24,0,0,0,0.008
55,143.02,67.74,146.13,72.29,0,0,0,0.155
56,194.78,139.34,199.36,142.46,0,0,0,0.152
