,tl_x,tl_y,br_x,br_y,type,side,step,time
0,17.00,363.00,22.00,368.00,2,0,0,0.25
1,113.86,316.79,115.15,322.34,1,0,0,0.072
2,43.59,205.08,47.33,209.29,1,0,1,0.157
3,215.60,173.92,218.42,175.63,1,0,0,0.048
4,334.50,360.67,340.18,365.63,0,0,0,0.297
5,149.97,332.23,155.15,337.26,0,0,0,0.276
6,202.12,215.34,206.68,218.63,0,0,0,0.16
7,373.06,180.98,376.17,182.67,0,0,0,0.058
8,20.69,10.27,23.98,12.78,0,0,0,0.09
9,199.20,27.02,212.26,28.02,0,0,0,0.134
10,211.78,308.61,212.28,309.62,0,0,0,0.008
11,230.16,70.63,232.24,71.96,0,0,0,0.032
12,414.32,192.04,419.39,197.72,0,0,0,0.305
13,393.31,216.86,395.77,219.97,0,0,0,0.086
14,330.79,150.44,342.93,160.87,0,0,0,1.297
15,360.57,310.22,368.51,316.76,0,0,0,0.539
16,267.18,232.93,270.46,235.50,0,1,0,0.092
17,280.94,40.65,282.63,43.89,0,0,0,0.064
18,182.02,163.56,185.29,168.06,0,0,0,0.161
19,20.16,30.35,26.71,38.34,0,0,0,0.547
20,310.29,320.18,314.10,321.37,0,0,0,0.049
21,219.82,171.46,223.71,172.58,0,0,0,0.047
22,410.22,0.06,418.18,6.56,0,0,0,0.537
23,167.38,59.35,168.33,59.85,0,0,0,0.006
24,165.25,179.17,167.03,184.28,0,0,0,0.106
25,240.90,321.04,244.10,322.59,0,0,0,0.054
26,200.38,360.15,201.56,362.22,0,0,0,0.031
27,0.00,29.01,1.00,29.51,0,0,0,0.007
28,240.78,220.55,241.56,222.23,0,0,0,0.018
29,341.94,110.05,343.48,113.26,0,0,0,0.059
30,201.92,327.01,204.37,330.21,0,1,0,0.088
31,200.27,260.80,203.39,263.21,0,0,0,0.082
32,135.04,209.89,138.14,212.43,0,0,1,0.086
33,53.46,92.04,54.98,103.36,0,0,0,0.206
34,235.62,98.06,236.84,100.09,0,1,0,0.031
35,15.89,31.14,19.12,35.57,0,1,0,0.156
36,251.02,251.83,259.01,260.50,0,0,0,0.719
37,182.93,40.56,187.99,46.31,0,0,0,0.308
38,422.88,221.84,430.42,223.61,0,0,0,0.139
39,32.64,38.18,39.21,46.27,0,0,0,0.556
40,371.85,338.44,373.52,341.58,0,0,0,0.062
41,250.50,120.06,253.71,122.66,0,0,0,0.091
42,210.73,320.45,211.24,321.54,0,0,0,0.009
43,236.04,102.53,242.57,110.59,0,0,0,0.55
44,250.06,200.15,254.51,203.30,0,0,0,0.15
45,240.10,205.83,248.74,207.17,0,0,0,0.12
46,151.09,313.53,154.30,318.01,0,0,0,0.157
47,206.07,303.42,209.20,305.85,0,0,0,0.083
48,321.56,143.29,327.36,148.28,0,1,0,0.304
49,112.77,312.43,125.08,321.59,0,0,0,1.155
50,340.77,145.24,341.73,145.83,0,1,0,0.007
51,410.19,350.48,413.29,354.98,0,0,0,0.153
52,268.86,35.93,275.46,44.02,0,0,0,0.558
53,242.57,262.47,244.51,263.65,0,0,0,0.026
54,143.61,327.37,156.05,329.73,0,0,0,0.301
55,69.36,378.31,70.13,380.00,0,1,0,0.018
56,341.68,117.48,343.29,120.66,0,0,0,0.061
57,192.00,112.87,197.07,114.43,0,0,0,0.084
58,144.46,88.22,147.59,92.81,0,0,0,0.157
59,163.31,173.14,165.73,176.28,0,0,0,0.085
60,347.45,105.65,348.16,107.34,0,0,0,0.017
61,160.11,0.30,165.41,1.89,0,0,0,0.089
62,80.73,320.26,84.02,324.84,0,1,0,0.164
63,208.46,192.91,213.52,198.57,0,1,0,0.303
64,310.89,100.79,318.97,107.21,0,0,0,0.538
65,255.95,68.24,258.68,81.83,0,0,0,0.412
66,60.25,290.19,71.17,292.07,0,0,0,0.211
67,310.17,180.62,314.66,182.34,0,1,0,0.082
68,400.71,100.39,401.72,101.79,0,0,0,0.018
69,221.22,63.95,226.89,68.99,0,0,0,0.301
70,170.36,80.61,171.72,84.40,0,0,0,0.063
71,336.85,97.83,337.88,98.41,0,0,0,0.008
72,0.62,370.79,2.05,374.53,0,1,0,0.065
73,316.88,84.79,317.78,86.36,0,0,0,0.019
74,300.70,370.50,310.05,375.84,0,1,0,0.515
75,170.40,310.92,171.43,320.82,0,1,0,0.132
76,250.34,20.13,253.64,21.63,0,0,0,0.054
77,168.31,127.03,171.57,129.43,0,1,0,0.085
78,344.40,102.45,346.30,103.69,0,0,0,0.027
79,182.47,203.10,190.50,209.58,0,1,0,0.54
80,350.73,320.06,352.64,321.40,0,1,0,0.03
81,230.19,230.78,232.25,231.99,0,0,0,0.029
82,53.13,379.00,53.63,380.00,0,0,0,0.008
83,6.02,71.19,6.72,72.71,0,0,0,0.015
84,10.12,100.20,11.14,100.70,0,0,0,0.007
85,279.22,275.82,285.65,283.85,0,0,0,0.54
86,179.49,155.86,185.15,160.94,0,0,0,0.303
87,380.04,192.72,381.31,194.64,0,0,0,0.03
88,73.36,287.29,77.77,290.47,0,0,1,0.15
89,125.02,94.13,127.51,97.41,0,0,0,0.092
90,220.28,250.25,225.20,255.93,0,0,0,0.296
91,193.03,99.60,195.03,100.88,0,0,0,0.029
92,40.68,150.85,42.01,152.91,0,1,1,0.034
93,161.45,323.09,162.65,325.15,0,1,0,0.031
94,10.08,10.33,12.56,11.35,0,0,0,0.028
95,172.97,237.38,176.21,239.97,0,0,0,0.092
96,215.04,34.76,228.27,45.07,0,0,0,1.395
97,110.89,190.47,112.41,193.66,0,0,1,0.058
98,221.96,81.95,222.46,83.00,0,0,0,0.008
99,56.68,357.88,61.78,363.50,0,0,0,0.303
100,314.51,144.79,315.40,146.44,0,0,0,0.02
101,370.75,370.60,371.78,372.35,0,0,0,0.023
102,376.65,216.76,378.32,220.04,0,0,0,0.065
103,122.82,210.37,124.43,213.47,0,0,1,0.059
104,276.17,21.93,279.41,24.44,0,0,0,0.089
105,420.32,60.20,422.29,61.43,0,0,0,0.028
106,147.82,319.05,149.43,319.95,0,0,0,0.017
107,205.24,225.10,207.29,226.25,0,0,0,0.027
108,149.31,306.02,150.82,306.91,0,0,0,0.016
109,360.31,270.29,363.59,274.83,0,0,0,0.163
110,287.19,351.19,289.09,352.38,0,0,0,0.026
111,157.46,165.43,159.97,168.67,0,0,0,0.091
112,166.06,304.78,169.02,306.51,0,0,0,0.056
113,230.35,150.54,232.29,151.84,0,0,0,0.029
114,143.93,291.17,152.84,297.07,0,1,0,0.543
115,199.23,183.34,202.95,184.54,0,0,0,0.048
116,188.63,102.19,191.88,104.63,0,0,0,0.087
117,94.92,139.77,96.21,141.68,0,0,1,0.03
118,90.14,290.29,93.95,292.44,0,0,0,0.088
119,180.33,90.56,186.79,98.59,0,0,0,0.543
120,210.94,227.90,214.20,229.47,0,0,0,0.056
121,322.65,259.98,330.69,266.45,0,0,0,0.54
122,167.18,322.11,170.45,324.70,0,0,0,0.092
123,350.11,325.46,351.40,327.38,0,0,0,0.031
124,165.07,317.12,165.95,318.79,0,0,0,0.02
125,210.43,160.90,216.85,168.97,0,0,0,0.542
126,403.62,217.03,406.79,221.48,0,0,0,0.154
127,309.07,113.26,313.66,116.56,0,1,0,0.161
128,350.22,60.06,356.46,61.93,0,0,0,0.122
129,254.17,223.93,255.68,224.81,0,0,0,0.016
130,230.29,300.91,231.47,302.88,0,0,0,0.029
131,350.32,360.42,358.35,366.86,0,0,0,0.536
132,414.97,200.02,418.19,204.54,0,0,0,0.159
133,235.39,339.95,236.57,341.98,0,0,0,0.03
134,350.44,290.24,351.47,301.38,0,0,0,0.148
135,95.13,272.05,96.23,286.61,0,1,1,0.204
136,370.90,240.09,378.80,246.38,0,0,0,0.516
137,220.62,300.78,225.71,306.45,0,0,0,0.306
138,421.31,241.79,427.04,246.80,0,0,0,0.302
139,390.30,218.44,391.45,220.52,0,0,0,0.03
140,137.37,202.73,137.92,203.70,0,0,1,0.008
141,160.33,170.41,163.51,172.10,0,0,0,0.059
142,377.32,200.53,384.28,203.58,0,0,0,0.221
143,0.29,260.41,2.77,264.84,0,1,0,0.123
144,367.51,120.13,371.94,123.36,0,1,0,0.153
145,153.55,341.13,156.83,345.56,0,0,0,0.159
146,210.54,350.23,218.59,356.73,0,1,0,0.543
147,200.64,230.77,202.66,232.01,0,0,0,0.029
148,230.87,280.67,231.85,281.19,0,0,0,0.007
149,220.68,310.49,226.72,316.36,0,0,0,0.372
150,196.21,55.72,198.13,57.01,0,0,0,0.029
151,332.90,145.44,333.40,146.38,0,1,0,0.008
152,120.54,90.85,125.12,94.11,0,0,0,0.159
153,251.67,223.76,253.75,224.94,0,0,0,0.028
154,110.73,170.07,111.60,171.61,0,0,1,0.018
155,370.42,40.63,373.09,44.85,0,0,0,0.125
156,246.84,239.80,250.07,244.33,0,0,0,0.16
157,191.97,39.02,193.91,40.34,0,1,0,0.03
158,320.87,180.77,328.88,187.33,0,1,0,0.545
159,126.32,179.17,126.91,180.17,0,0,1,0.009
160,110.29,360.44,116.71,368.44,0,0,0,0.538
161,350.25,330.84,350.84,331.84,0,0,0,0.009
162,239.46,213.01,251.42,218.46,0,0,0,0.668
163,140.61,310.67,141.96,312.72,0,0,0,0.034
164,107.83,206.23,111.13,208.78,0,0,1,0.092
165,36.33,358.72,38.48,371.62,0,1,0,0.316
166,30.90,140.62,31.85,141.15,0,0,1,0.007
167,118.09,301.99,118.90,303.61,0,0,0,0.018
168,94.03,377.90,100.17,380.00,0,0,0,0.135
169,365.87,188.05,368.29,189.35,0,0,0,0.035
170,0.72,170.66,57.63,210.67,0,0,1,22.89
171,270.78,46.87,274.02,49.38,0,0,0,0.089
172,387.88,309.10,389.18,311.16,0,0,0,0.033
173,70.93,50.47,76.56,55.40,0,1,0,0.292
174,90.11,40.53,91.52,53.32,0,1,0,0.219
175,230.25,330.29,236.69,338.24,0,0,0,0.536
176,80.51,180.60,84.93,183.84,0,0,1,0.153
177,169.74,205.76,174.31,208.96,0,1,0,0.156
178,120.91,370.75,125.90,376.43,0,0,0,0.3
179,140.36,170.57,148.34,177.12,0,0,1,0.542
180,200.31,40.49,201.49,42.19,0,0,0,0.025
181,293.56,364.67,298.15,367.88,0,1,0,0.157
182,300.60,290.82,301.71,291.92,0,0,0,0.016
183,160.38,180.30,162.00,183.42,0,0,0,0.06
184,160.75,150.31,167.24,158.30,0,0,0,0.543
185,230.27,220.15,238.31,226.64,0,0,0,0.541
186,380.34,30.14,381.23,31.70,0,0,0,0.019
187,210.74,206.59,211.51,208.18,0,0,0,0.017
188,290.42,17.50,294.68,22.39,0,0,0,0.223
189,24.00,40.28,26.09,41.46,0,0,0,0.028
190,88.61,194.93,93.69,200.57,0,0,1,0.303
191,340.26,280.60,341.93,281.44,0,0,0,0.017
192,189.18,347.76,190.86,348.65,0,0,0,0.018
193,290.67,140.94,296.30,145.85,0,0,0,0.291
194,347.16,313.78,347.92,315.47,0,0,0,0.018
195,252.83,300.43,253.65,302.02,0,1,0,0.018
196,420.61,220.89,422.63,225.42,0,0,0,0.105
197,80.07,190.72,82.60,193.98,0,0,1,0.092
198,230.46,0.90,234.27,14.60,0,0,0,0.563
199,60.91,140.35,61.50,141.44,0,0,1,0.01
200,380.09,0.15,383.39,2.62,0,0,0,0.089
201,175.78,91.43,176.54,93.04,0,1,0,0.017
202,309.15,276.48,312.44,278.04,0,0,0,0.056
203,200.86,180.93,201.96,181.47,0,0,0,0.008
204,135.17,122.63,140.89,127.71,0,0,0,0.306
205,169.48,182.87,170.75,184.93,0,0,0,0.032
206,130.90,320.90,140.18,323.57,0,0,0,0.256
207,300.24,200.85,303.44,202.53,0,1,0,0.059
208,340.57,90.97,342.09,94.12,0,0,0,0.057
209,410.93,216.90,415.52,220.07,0,0,0,0.155
210,150.78,320.83,153.90,325.24,0,0,0,0.151
