,tl_x,tl_y,br_x,br_y,type,side,step,time
0,146.00,145.00,151.00,150.00,2,0,0,0.25
1,53.98,38.13,66.21,47.37,1,0,0,1.13
2,63.03,106.47,64.60,113.99,0,0,0,0.141
3,192.30,102.87,193.46,104.24,0,0,1,0.02
4,194.76,139.68,199.18,142.88,0,1,0,0.151
5,221.48,30.22,223.08,31.06,0,0,0,0.016
6,129.79,32.62,135.46,37.54,0,0,0,0.294
7,154.29,61.52,156.85,64.67,0,0,0,0.09
8,190.60,74.14,195.52,85.05,0,0,1,0.57
9,68.02,104.46,75.28,108.59,0,0,0,0.312
10,147.61,53.54,155.39,55.42,0,0,0,0.152
11,197.39,92.09,201.85,95.35,0,0,1,0.155
12,60.69,30.34,103.25,50.83,0,0,0,8.78
13,34.74,66.69,35.75,76.71,0,1,0,0.131
14,209.73,51.38,214.70,57.07,0,0,0,0.3
15,223.89,143.95,224.39,144.97,0,0,0,0.008
16,243.00,7.55,248.04,13.20,0,1,0,0.302
17,170.20,95.02,171.47,97.08,0,0,1,0.032
18,179.91,95.84,186.49,103.84,0,1,1,0.55
19,254.85,0.00,255.35,1.03,0,0,0,0.008
20,143.04,59.46,146.15,64.03,0,1,0,0.156
21,129.78,54.47,136.42,55.63,0,0,0,0.081
22,33.79,103.50,36.90,107.91,0,0,0,0.15
23,176.11,53.70,179.24,56.21,0,0,0,0.086
24,30.06,0.37,38.02,6.77,0,0,0,0.529
25,3.74,154.42,4.45,156.00,0,0,0,0.016
26,24.23,69.34,25.90,72.45,0,0,0,0.061
27,202.20,114.94,205.31,119.48,0,0,1,0.155
28,114.02,102.32,118.95,107.96,0,0,1,0.295
29,206.84,115.00,214.91,121.44,0,0,0,0.539
30,230.63,102.44,231.84,104.38,0,0,0,0.029
31,127.26,80.76,128.86,83.97,0,1,1,0.061
32,88.65,0.00,89.68,0.50,0,1,0,0.007
33,20.85,92.42,22.36,93.13,0,1,0,0.013
34,75.40,86.19,76.92,89.39,0,0,0,0.058
35,233.37,19.27,236.52,21.87,0,0,0,0.09
36,12.50,143.62,26.32,146.12,0,0,0,0.353
37,166.18,108.08,169.41,109.66,0,0,1,0.056
38,46.36,13.38,48.83,16.65,0,1,0,0.091
39,241.49,98.23,243.02,101.50,0,0,0,0.06
40,206.95,36.31,208.16,38.31,0,0,0,0.03
41,123.26,111.23,128.35,116.88,0,0,1,0.305
42,139.81,84.74,144.75,90.45,0,0,1,0.299
43,150.22,31.23,163.37,32.23,0,0,0,0.135
44,53.22,27.16,57.13,32.57,0,0,0,0.228
45,143.28,57.89,144.81,58.68,0,0,0,0.014
46,180.07,0.39,193.59,2.13,0,1,0,0.24
47,170.99,97.10,174.43,105.46,0,1,1,0.313
48,138.32,51.88,139.52,53.88,0,0,0,0.03
49,101.10,69.86,104.32,74.38,0,0,0,0.159
50,217.14,52.78,222.92,57.80,0,0,0,0.305
51,51.52,133.22,55.98,136.46,0,0,0,0.154
52,72.93,59.98,77.44,63.08,0,0,0,0.149
53,160.48,10.78,171.67,25.15,0,1,0,1.651
54,100.70,120.10,103.97,121.80,0,0,0,0.061
55,215.18,110.26,220.81,115.26,0,1,0,0.296
56,247.15,85.17,247.66,86.12,0,0,0,0.008
57,206.56,59.21,212.33,60.43,0,1,0,0.074
58,201.02,47.67,202.09,48.22,0,0,0,0.008
59,171.76,44.15,172.62,45.81,0,0,0,0.019
60,166.34,66.54,168.27,67.83,0,1,0,0.029
61,200.51,120.48,202.13,121.36,0,0,1,0.017
62,130.20,73.76,135.80,78.84,0,0,1,0.3
63,50.08,28.53,51.28,30.54,0,0,0,0.03
64,208.09,104.64,210.64,106.82,0,0,0,0.062
65,41.77,33.91,42.27,34.90,0,0,0,0.008
66,133.78,71.36,136.91,72.88,0,0,1,0.052
67,147.23,109.43,148.88,110.21,0,0,1,0.015
68,211.54,27.31,223.37,28.31,0,0,0,0.121
69,176.79,61.31,179.95,63.85,0,0,0,0.088
70,0.00,71.63,7.91,78.08,0,0,0,0.53
71,17.41,84.17,19.44,85.42,0,0,0,0.029
72,183.08,71.98,186.29,74.52,0,1,1,0.089
73,198.50,9.02,205.02,16.99,0,0,0,0.544
74,143.09,35.04,144.39,36.05,0,0,0,0.016
75,132.35,88.73,138.94,96.68,0,0,1,0.548
76,189.14,85.34,190.40,87.37,0,0,1,0.032
77,5.41,95.97,6.92,99.12,0,0,0,0.057
78,86.66,62.47,93.23,70.49,0,0,0,0.551
79,57.23,95.40,61.70,98.56,0,0,0,0.151
80,14.84,38.83,17.95,43.25,0,0,0,0.151
81,0.00,153.56,3.20,156.00,0,0,0,0.085
82,113.23,26.04,118.26,31.71,0,0,0,0.302
83,69.92,99.13,71.10,101.12,0,0,0,0.029
84,32.51,74.64,33.51,84.89,0,0,0,0.133
85,193.76,59.40,196.87,61.81,0,0,0,0.082
86,129.03,64.92,132.18,66.48,0,0,0,0.054
87,197.82,84.97,200.98,86.48,0,0,1,0.052
88,117.44,54.14,120.66,56.68,0,0,0,0.089
89,94.70,59.58,96.37,60.31,0,0,0,0.014
90,222.54,126.19,223.59,126.71,0,0,0,0.007
91,107.63,125.01,113.07,132.22,0,0,0,0.414
92,140.46,58.13,142.46,60.11,0,0,0,0.046
93,30.15,50.36,33.89,51.41,0,0,0,0.042
94,0.00,115.28,3.12,116.81,0,0,0,0.052
95,112.13,15.68,118.62,20.48,0,0,0,0.326
96,8.59,122.90,16.64,129.31,0,0,0,0.535
97,133.40,83.54,134.24,85.12,0,1,1,0.018
98,205.59,21.06,207.31,22.06,0,1,0,0.02
99,158.83,50.64,160.10,52.57,0,1,0,0.03
100,160.12,130.68,166.53,138.60,0,0,0,0.531
101,173.22,87.63,174.74,88.41,0,0,1,0.014
102,186.05,110.03,188.72,111.04,0,0,1,0.03
103,68.73,120.74,70.12,127.04,0,0,0,0.106
104,262.91,0.00,268.00,5.71,0,0,0,0.308
105,176.88,50.02,178.50,53.13,0,0,0,0.06
106,149.76,50.48,152.88,52.06,0,0,0,0.054
107,248.15,122.08,249.32,133.05,0,1,0,0.161
108,42.52,80.99,51.87,92.23,0,1,0,1.085
109,227.04,83.30,232.09,89.03,0,0,0,0.307
110,151.92,115.39,158.49,123.36,0,0,1,0.548
111,106.04,75.19,107.53,77.64,0,0,0,0.044
112,204.46,75.95,209.04,79.18,0,0,0,0.158
113,160.41,118.84,161.64,120.78,0,1,1,0.03
114,75.98,131.49,86.40,134.03,0,0,0,0.272
115,205.54,44.52,207.60,45.75,0,0,0,0.029
116,133.38,104.03,134.28,105.67,0,0,1,0.02
117,189.11,62.32,191.15,63.49,0,0,0,0.027
118,0.00,58.81,3.11,61.28,0,1,0,0.084
119,50.60,0.27,53.75,4.70,0,0,0,0.153
120,246.64,0.00,251.15,3.15,0,1,0,0.152
121,158.65,96.74,159.15,97.67,0,0,1,0.007
122,0.00,103.85,5.77,108.84,0,0,0,0.303
123,218.30,116.01,219.09,117.51,0,0,0,0.016
124,86.89,97.98,87.62,99.64,0,0,0,0.017
125,168.84,48.55,169.61,50.09,0,1,0,0.016
126,192.11,36.03,197.81,41.13,0,0,0,0.306
127,102.71,51.55,103.53,53.24,0,1,0,0.019
128,220.40,20.57,230.22,21.97,0,0,0,0.142
129,168.13,115.41,172.70,118.59,0,0,1,0.155
130,103.29,28.26,107.78,31.43,0,0,0,0.152
131,252.36,154.18,254.04,155.01,0,0,0,0.016
132,46.87,57.46,48.86,62.53,0,0,0,0.116
133,253.65,140.14,259.31,145.11,0,0,0,0.296
134,233.66,127.15,238.66,132.84,0,0,0,0.302
135,242.12,95.71,243.09,96.24,0,0,0,0.007
136,230.32,0.79,232.81,4.06,0,1,0,0.091
137,20.23,90.09,20.73,91.05,0,0,0,0.008
138,117.59,98.90,120.04,102.16,0,0,1,0.09
139,202.43,86.48,203.79,94.05,0,1,1,0.126
140,166.90,130.57,170.14,135.07,0,0,0,0.159
141,159.09,61.78,159.59,62.78,0,0,0,0.008
142,250.37,20.62,253.63,23.06,0,0,0,0.087
143,146.33,38.25,147.33,39.36,0,0,0,0.014
144,196.18,65.54,197.40,66.57,0,0,0,0.016
145,96.90,110.64,97.99,113.73,0,0,0,0.043
146,35.97,99.20,37.20,101.19,0,1,0,0.03
147,29.40,118.78,37.32,125.35,0,0,0,0.54
148,215.81,46.55,216.94,49.15,0,0,0,0.037
149,108.84,4.83,109.38,5.93,0,0,0,0.009
150,139.18,0.00,140.46,2.05,0,0,0,0.032
151,177.17,85.54,182.85,90.48,0,1,1,0.295
152,0.00,97.99,3.30,99.63,0,0,0,0.059
153,182.91,87.36,184.02,95.39,0,0,1,0.113
154,23.13,111.41,23.63,112.37,0,1,0,0.008
155,161.16,95.70,164.41,100.18,0,0,1,0.159
156,125.56,125.40,127.50,126.74,0,0,0,0.03
157,51.35,103.11,53.45,104.29,0,0,0,0.028
158,154.75,79.81,162.73,86.23,0,0,1,0.532
159,132.87,52.68,133.75,54.31,0,1,0,0.019
160,171.76,46.76,173.33,47.51,0,0,0,0.014
161,228.26,6.72,230.21,8.01,0,0,0,0.029
162,134.23,45.33,137.39,49.78,0,0,0,0.154
163,81.44,103.54,83.00,104.61,0,1,0,0.02
164,136.89,96.84,137.65,98.49,0,0,1,0.017
165,76.94,107.24,82.65,112.17,0,1,0,0.296
166,130.24,110.15,143.17,111.79,0,0,1,0.217
167,139.70,47.80,141.03,49.76,0,0,0,0.032
168,101.92,0.34,103.44,3.45,0,0,0,0.057
169,217.76,86.50,224.22,94.59,0,0,0,0.547
170,34.50,85.94,42.31,90.21,0,0,0,0.346
171,224.56,70.12,226.60,71.39,0,0,0,0.03
172,10.23,130.44,11.77,133.67,0,1,0,0.059
173,147.82,73.98,150.98,78.38,0,0,1,0.152
174,167.20,98.97,168.81,102.11,0,0,1,0.06
175,50.15,117.77,51.02,119.32,0,0,0,0.018
176,143.22,46.52,148.17,52.24,0,0,0,0.3
177,141.81,62.55,142.73,63.15,0,0,0,0.007
178,35.39,144.58,40.46,150.28,0,1,0,0.306
179,107.34,101.62,113.91,109.63,0,0,0,0.55
180,205.96,55.74,209.20,58.27,0,0,0,0.09
181,123.95,35.98,125.85,37.18,0,1,0,0.026
182,205.96,49.46,207.19,51.37,0,0,0,0.029
183,64.66,83.15,69.21,95.68,0,0,0,0.608
184,118.65,5.10,126.62,11.55,0,0,0,0.533
185,173.49,106.31,178.39,107.34,0,0,1,0.054
186,245.78,0.56,246.57,2.23,0,1,0,0.018
187,97.56,24.09,102.06,27.32,0,0,0,0.155
188,213.99,83.98,215.57,84.69,0,0,0,0.013
189,132.55,64.18,135.79,68.66,0,0,0,0.159
190,211.53,102.12,213.14,112.57,0,0,0,0.2
191,198.84,29.18,201.37,32.35,0,1,0,0.09
192,128.99,84.43,132.19,85.94,0,0,1,0.053
193,197.26,41.32,198.93,44.55,0,0,0,0.064
194,140.84,100.49,145.05,102.04,0,1,1,0.07
195,60.54,74.86,72.62,76.24,0,0,0,0.171
196,150.12,17.48,152.12,18.65,0,0,0,0.027
197,169.63,146.97,174.19,150.12,0,0,0,0.153
198,40.90,10.82,44.61,12.79,0,0,0,0.079
199,35.77,45.36,39.23,53.44,0,0,0,0.304
200,196.65,119.42,198.22,120.13,0,0,1,0.013
201,30.86,20.49,35.34,23.71,0,1,0,0.154
202,207.37,84.46,208.94,85.28,0,0,0,0.015
203,189.72,75.98,190.22,77.06,0,0,1,0.009
204,132.18,114.10,135.44,116.51,0,0,1,0.086
205,41.42,32.52,48.07,33.52,0,0,0,0.07
206,0.00,17.99,14.16,19.31,0,0,0,0.191
207,0.73,80.10,5.76,93.22,0,1,0,0.699
208,98.55,99.28,101.77,100.92,0,0,0,0.058
209,173.24,83.50,174.81,86.67,0,0,1,0.059
210,192.48,62.39,193.72,64.44,0,0,0,0.032
211,41.82,99.79,43.76,101.01,0,0,0,0.027
212,65.35,108.28,66.99,111.57,0,1,0,0.064
213,167.49,151.82,170.69,154.29,0,0,0,0.086
214,173.13,79.36,174.15,79.86,0,0,1,0.007
215,42.81,152.78,45.39,156.00,0,0,0,0.093
