,tl_x,tl_y,br_x,br_y,type,side,step,time
0,258.00,258.00,263.00,263.00,2,0,0,0.25
1,144.44,197.89,148.48,201.54,0,1,0,0.158
2,286.48,143.90,287.54,144.40,0,0,0,0.007
3,303.14,143.68,304.45,155.57,0,1,0,0.191
4,281.08,11.11,282.33,12.12,0,1,0,0.016
5,237.82,149.87,244.35,157.92,0,0,1,0.55
6,110.19,204.24,111.17,204.84,0,0,0,0.008
7,33.68,22.29,38.96,26.21,0,0,0,0.219
8,86.45,51.55,97.17,57.40,0,0,0,0.645
9,137.72,55.09,143.43,60.19,0,0,0,0.307
10,47.31,19.40,52.37,25.15,0,0,0,0.308
11,44.85,67.17,47.42,70.31,0,0,0,0.09
12,275.28,0.06,279.68,3.24,0,0,0,0.149
13,88.72,16.91,103.43,21.40,0,0,0,0.674
14,331.37,122.09,332.66,124.03,0,0,0,0.031
15,165.87,88.16,170.41,91.38,0,0,0,0.156
16,149.45,170.71,151.94,174.01,0,0,0,0.092
17,302.83,160.23,305.38,163.34,0,0,0,0.089
18,166.06,175.55,166.94,177.22,0,0,1,0.02
19,274.34,158.30,280.76,166.29,0,0,0,0.537
20,333.27,94.68,338.20,100.31,0,0,0,0.294
21,17.42,77.30,20.57,79.84,0,0,0,0.088
22,58.41,40.15,59.43,40.65,0,0,0,0.007
23,141.02,82.30,142.91,83.31,0,1,0,0.022
24,231.70,49.58,233.06,61.59,0,0,0,0.199
25,275.55,77.28,282.05,85.25,0,0,0,0.542
26,248.52,248.00,251.73,249.56,0,1,0,0.055
27,198.70,187.55,200.29,188.35,0,0,1,0.015
28,148.77,132.61,158.58,141.05,0,0,1,0.853
29,55.70,160.38,60.80,166.02,0,1,0,0.305
30,148.88,121.93,155.33,130.02,0,0,1,0.546
31,249.86,146.05,273.04,173.01,0,0,0,6.332
32,175.42,193.62,177.32,198.21,0,0,1,0.101
33,188.25,161.42,193.23,167.13,0,0,1,0.301
34,292.12,28.32,332.12,78.49,0,0,0,20.219
35,297.76,192.93,300.79,198.43,0,0,0,0.183
36,270.28,132.90,272.25,134.09,0,0,0,0.027
37,303.13,209.91,345.04,231.79,0,0,0,9.233
38,60.99,242.27,62.57,242.97,0,0,0,0.013
39,0.47,165.28,7.33,179.78,0,0,0,1.038
40,55.67,104.84,58.00,109.45,0,0,0,0.121
41,66.94,132.32,67.68,133.83,0,0,0,0.016
42,341.89,88.29,342.93,91.31,0,1,0,0.04
43,231.93,181.95,232.52,183.03,0,0,1,0.01
44,46.47,86.36,48.15,89.49,0,0,0,0.062
45,291.93,116.23,296.92,122.00,0,0,0,0.305
46,275.65,71.85,278.90,76.31,0,0,0,0.158
47,22.75,66.66,25.93,71.12,0,0,0,0.155
48,0.00,235.83,5.66,240.78,0,0,0,0.295
49,305.73,181.51,306.49,183.09,0,0,0,0.017
50,82.66,242.26,84.75,243.60,0,1,0,0.032
51,135.56,49.43,136.32,50.96,0,0,0,0.016
52,220.39,11.34,222.80,14.26,0,1,0,0.079
53,0.55,66.35,3.10,69.56,0,0,0,0.091
54,82.74,127.41,103.97,179.05,0,0,0,11.116
55,264.90,55.51,266.13,57.90,0,0,0,0.037
56,5.94,104.75,6.87,105.25,0,0,0,0.006
57,291.93,209.68,293.02,210.18,0,0,0,0.007
58,263.17,113.37,264.43,115.37,0,0,0,0.031
59,171.49,121.86,182.16,133.44,0,0,1,1.27
60,320.14,99.18,321.71,99.88,0,0,0,0.013
61,253.84,16.91,255.21,20.06,0,0,0,0.053
62,197.49,210.49,202.68,216.14,0,0,0,0.31
63,181.70,198.82,182.43,200.34,0,1,0,0.016
64,104.65,28.17,106.25,28.94,0,1,0,0.015
65,22.18,104.96,23.76,108.10,0,0,0,0.059
66,77.71,104.72,88.52,105.81,0,0,0,0.121
67,150.88,156.57,151.96,164.12,0,1,0,0.104
68,259.04,137.74,260.86,143.40,0,0,0,0.12
69,204.42,220.25,210.04,225.21,0,0,0,0.294
70,64.22,50.85,67.49,52.46,0,1,0,0.057
71,22.74,0.52,27.17,3.77,0,0,0,0.154
72,71.86,99.32,77.60,104.32,0,0,0,0.302
73,177.06,0.52,179.41,5.39,0,0,0,0.129
74,149.21,214.76,154.84,216.53,0,1,0,0.105
75,160.32,138.17,164.80,141.34,0,0,1,0.152
76,154.47,33.62,156.14,36.90,0,0,0,0.065
77,83.04,110.58,95.98,114.93,0,1,0,0.576
78,2.22,71.74,3.45,73.66,0,0,0,0.029
79,330.39,231.96,331.45,237.38,0,0,0,0.074
80,198.72,66.72,202.57,74.60,0,1,0,0.327
81,176.72,148.96,182.48,153.90,0,0,1,0.299
82,165.23,16.93,168.37,21.45,0,1,0,0.155
83,226.49,203.77,273.99,244.43,0,0,0,19.435
84,313.99,132.93,316.74,133.94,0,0,0,0.031
85,44.23,203.86,46.28,205.08,0,0,0,0.029
86,58.70,66.92,59.75,67.42,0,0,0,0.007
87,23.19,192.11,24.30,201.81,0,0,0,0.137
88,83.90,66.33,85.91,67.59,0,1,0,0.029
89,83.22,209.76,85.18,211.01,0,0,0,0.028
90,72.14,182.24,86.00,189.05,0,1,0,0.964
91,165.91,149.04,166.67,150.69,0,0,1,0.017
92,66.41,22.16,79.76,30.34,0,1,0,1.117
93,177.37,77.78,178.64,79.57,0,1,0,0.028
94,44.13,77.70,49.15,83.33,0,0,0,0.3
95,38.47,38.44,40.04,39.31,0,0,0,0.016
96,374.07,20.72,379.00,26.41,0,0,0,0.298
97,88.17,187.82,93.14,193.44,0,0,0,0.296
98,204.14,49.68,216.31,53.76,0,0,0,0.509
99,116.40,77.72,121.41,83.34,0,0,0,0.298
100,132.41,231.64,134.33,232.81,0,0,0,0.026
101,202.24,147.51,203.54,149.49,0,1,1,0.032
102,165.16,29.01,168.12,41.05,0,0,0,0.393
103,44.39,243.00,50.05,248.00,0,0,0,0.298
104,17.17,33.53,18.10,34.04,0,0,0,0.006
105,8.74,201.18,12.03,202.74,0,0,0,0.056
106,148.80,77.31,153.04,78.56,0,1,0,0.057
107,347.66,259.84,352.20,263.00,0,0,0,0.153
108,269.67,176.48,272.08,179.77,0,0,0,0.089
109,309.15,154.69,312.34,156.27,0,0,0,0.055
110,207.51,165.46,208.58,165.96,0,0,1,0.007
111,369.21,115.68,372.80,116.72,0,0,0,0.04
112,137.78,110.37,138.35,111.35,0,0,1,0.009
113,33.84,110.26,34.34,111.20,0,0,0,0.008
114,99.83,231.83,101.37,235.02,0,0,0,0.059
115,37.79,67.11,39.40,67.84,0,0,0,0.014
116,45.50,29.48,47.20,30.26,0,0,0,0.016
117,66.50,88.66,69.63,90.23,0,0,0,0.054
118,97.08,203.95,100.21,205.64,0,0,0,0.058
119,213.84,233.18,215.11,235.13,0,0,0,0.031
120,22.29,166.00,27.74,173.43,0,0,0,0.427
121,22.24,95.93,23.91,96.77,0,0,0,0.017
122,348.36,254.44,351.73,255.44,0,0,0,0.037
123,209.65,237.10,210.58,237.64,0,0,0,0.007
124,161.57,155.25,169.11,160.57,0,1,1,0.417
125,342.04,16.75,345.15,21.23,0,1,0,0.153
126,352.88,154.81,360.92,167.27,0,0,0,1.039
127,270.00,55.43,271.24,57.39,0,0,0,0.03
128,223.41,174.72,226.66,177.28,0,0,1,0.091
129,248.13,110.29,252.55,113.40,0,0,0,0.147
130,36.70,62.37,38.37,65.61,0,0,0,0.064
131,234.65,75.35,236.21,76.24,0,1,0,0.017
132,248.55,121.25,251.79,125.67,0,0,0,0.156
133,162.69,102.22,170.66,108.78,0,0,1,0.543
134,158.91,124.09,163.46,127.36,0,0,1,0.159
135,363.34,220.73,367.68,226.79,0,0,0,0.281
