,tl_x,tl_y,br_x,br_y,type,side,step,time
0,7.00,281.00,12.00,286.00,2,0,0,0.25
1,447.15,249.20,450.32,253.78,0,0,0,0.159
2,62.23,176.43,70.27,182.94,0,0,0,0.543
3,56.86,97.43,57.63,98.96,0,0,0,0.016
4,140.61,70.11,141.66,70.67,0,0,0,0.008
5,107.01,105.34,110.30,109.88,0,0,0,0.163
6,66.36,187.36,67.94,188.19,0,0,0,0.016
7,220.84,10.48,230.03,16.13,0,0,0,0.536
8,24.32,166.70,25.61,168.67,0,0,0,0.031
9,86.97,157.18,89.03,158.50,0,0,0,0.031
10,149.10,207.41,150.09,207.94,0,0,0,0.007
11,98.57,147.97,100.62,149.14,0,0,0,0.027
12,76.31,79.89,77.28,80.39,0,0,0,0.006
13,440.35,50.56,444.91,53.70,0,0,0,0.153
14,380.45,0.48,388.48,7.03,0,0,0,0.546
15,430.49,120.12,431.08,121.21,0,1,0,0.01
16,260.44,252.07,272.24,262.34,0,0,0,1.243
17,220.60,90.53,223.83,95.12,0,0,0,0.162
18,243.20,75.32,253.77,76.53,0,0,0,0.132
19,25.60,142.96,28.77,144.53,0,0,0,0.054
20,70.30,191.92,75.34,197.56,0,0,0,0.301
21,200.03,249.29,203.21,251.82,0,0,0,0.088
22,103.81,192.00,106.55,199.37,0,0,0,0.224
23,440.91,190.48,442.01,201.96,0,1,0,0.161
24,186.48,67.54,187.57,68.08,0,0,0,0.008
25,63.03,94.57,64.04,101.08,0,1,0,0.085
26,330.59,210.05,331.84,212.14,0,0,1,0.032
27,33.57,193.63,44.35,204.29,0,0,0,1.181
28,10.82,70.76,35.28,110.76,0,0,0,9.902
29,80.92,74.85,84.09,77.30,0,0,0,0.085
30,32.05,175.89,37.01,181.68,0,1,0,0.305
31,435.00,187.52,435.81,189.08,0,1,0,0.017
32,290.24,160.53,343.48,200.53,0,0,1,21.416
33,259.98,237.21,260.48,238.19,0,1,1,0.008
34,56.56,197.75,58.12,198.46,0,0,0,0.013
35,300.08,140.55,305.69,145.61,0,0,0,0.299
36,33.86,139.51,38.79,145.19,0,0,0,0.297
37,70.69,110.36,73.13,113.58,0,0,0,0.088
38,78.86,152.69,81.26,155.94,0,0,0,0.088
39,96.70,158.93,98.26,159.74,0,0,0,0.015
40,160.53,210.21,161.58,210.71,0,0,0,0.007
41,213.79,190.16,214.84,190.66,0,0,0,0.007
42,57.40,93.34,60.61,95.02,0,1,0,0.059
43,378.49,200.81,379.58,201.31,0,1,0,0.007
44,21.77,191.31,26.30,194.50,0,0,0,0.154
45,60.08,166.36,61.08,168.20,0,0,0,0.024
46,395.98,89.44,399.34,100.54,0,0,0,0.406
47,150.51,160.43,153.77,162.03,0,0,0,0.057
48,150.23,240.86,156.65,248.94,0,0,0,0.543
49,410.33,233.73,413.44,235.32,0,0,0,0.054
50,234.93,129.07,236.83,138.57,0,0,0,0.209
51,445.83,64.27,447.71,65.36,0,0,0,0.024
52,54.07,130.14,55.09,143.01,0,1,0,0.17
53,360.13,170.24,363.78,172.52,0,1,0,0.09
54,155.18,90.54,160.10,96.26,0,1,0,0.299
55,60.86,165.15,62.87,166.31,0,0,0,0.027
56,385.72,26.89,391.45,31.96,0,0,0,0.306
57,290.45,10.09,330.45,51.11,0,0,0,16.531
58,48.39,149.24,51.62,150.85,0,0,0,0.057
59,230.30,230.46,230.80,231.52,0,0,0,0.008
60,98.48,102.65,99.74,104.59,0,1,0,0.03
61,93.64,102.74,94.15,103.84,0,1,0,0.009
62,59.33,170.40,60.37,175.84,0,0,0,0.073
63,210.35,120.34,219.36,123.11,0,0,0,0.258
64,49.93,43.69,51.53,44.52,0,0,0,0.016
65,114.75,92.32,117.31,95.45,0,0,0,0.09
66,57.65,142.56,59.28,143.36,0,0,0,0.015
67,188.02,72.92,198.73,74.43,0,1,0,0.166
68,99.93,168.81,100.75,170.32,0,0,0,0.017
69,70.90,70.40,72.11,74.47,0,0,0,0.061
70,6.82,175.43,12.08,177.34,0,0,0,0.106
71,405.59,126.69,406.59,129.55,0,0,0,0.037
72,170.83,240.87,175.25,244.13,0,1,0,0.154
73,382.93,123.21,386.13,125.75,0,0,0,0.089
74,92.33,265.88,97.33,271.62,0,0,0,0.304
75,60.87,170.17,62.52,170.89,0,1,0,0.014
76,83.02,169.21,83.53,170.17,0,0,0,0.008
77,24.13,180.35,26.20,181.67,0,1,0,0.031
78,226.20,128.22,226.79,129.13,0,1,0,0.008
79,246.87,223.34,250.02,225.93,0,0,1,0.089
80,350.29,280.45,352.38,281.62,0,0,0,0.028
81,340.08,120.70,341.64,121.42,0,0,0,0.013
82,100.82,30.88,101.60,32.47,0,0,0,0.017
83,105.65,200.82,112.23,208.91,0,1,0,0.557
84,128.58,262.75,130.17,265.92,0,1,0,0.06
85,111.07,75.87,114.27,77.50,0,0,0,0.057
86,230.60,260.89,232.07,275.87,0,0,0,0.265
87,390.37,120.84,391.67,122.76,0,0,0,0.031
88,100.87,240.08,106.61,245.13,0,1,0,0.305
89,81.75,208.49,83.67,209.73,0,0,0,0.028
90,435.88,233.87,440.50,236.54,0,0,0,0.131
91,223.06,62.41,237.47,63.54,0,0,0,0.166
92,41.30,154.60,51.34,161.52,0,0,0,0.716
93,209.95,216.55,212.48,219.82,0,0,0,0.093
94,350.70,30.43,352.68,31.70,0,0,0,0.029
95,210.92,202.98,216.66,208.02,0,0,0,0.304
96,270.72,230.37,271.69,230.87,0,0,1,0.006
97,237.54,111.64,238.33,113.20,0,0,0,0.017
98,358.29,233.07,359.06,234.71,0,0,0,0.018
99,37.60,180.27,44.19,188.34,0,1,0,0.556
100,290.64,240.74,293.82,242.41,0,0,1,0.058
101,120.15,160.20,122.66,163.35,0,0,0,0.089
102,174.76,167.05,185.48,168.16,0,0,0,0.122
103,59.01,186.87,59.98,187.43,0,0,0,0.007
104,79.18,178.96,84.09,184.60,0,0,0,0.294
105,121.58,100.68,124.12,103.86,0,0,0,0.09
106,456.44,53.52,457.00,54.48,0,1,0,0.008
107,420.75,251.42,427.29,259.49,0,0,0,0.552
108,427.50,170.67,432.23,180.02,0,0,0,0.47
109,405.29,291.73,409.89,295.00,0,1,0,0.16
110,440.21,110.94,441.21,111.50,0,0,0,0.007
111,413.58,0.00,416.79,4.57,0,1,0,0.16
112,365.42,116.66,375.06,125.63,0,0,0,0.892
113,260.37,120.83,262.88,121.89,0,1,0,0.03
114,161.03,83.81,162.05,84.35,0,1,0,0.007
115,70.21,210.09,76.69,218.17,0,0,0,0.548
116,27.14,47.87,29.16,49.20,0,0,0,0.031
117,40.05,150.37,42.52,153.52,0,0,0,0.087
118,430.94,226.46,434.04,228.98,0,0,0,0.086
119,20.51,110.92,22.48,112.10,0,0,0,0.027
120,112.63,204.82,115.08,208.10,0,0,0,0.09
121,398.81,187.87,404.54,192.87,0,0,0,0.302
122,278.37,7.47,281.55,9.13,0,0,0,0.058
123,70.44,94.87,73.63,99.38,0,0,0,0.157
124,403.21,284.01,406.31,288.56,0,0,0,0.155
125,88.48,180.80,96.45,187.28,0,0,0,0.536
126,65.46,158.09,67.00,158.85,0,0,0,0.014
127,80.43,0.40,93.41,3.01,0,1,0,0.347
128,190.27,140.49,196.85,148.58,0,0,0,0.557
129,173.11,12.58,176.41,14.20,0,0,0,0.058
130,115.56,49.81,121.34,61.14,0,0,0,0.689
131,73.71,92.04,79.46,97.00,0,1,0,0.3
132,352.22,235.56,355.49,239.96,0,0,1,0.157
133,15.82,180.74,16.32,181.67,0,0,0,0.007
134,360.71,250.70,361.75,251.23,0,0,0,0.007
135,242.36,222.30,242.86,223.31,0,0,0,0.008
136,224.70,126.62,227.01,127.68,0,0,0,0.028
137,207.65,40.09,213.31,45.04,0,1,0,0.295
138,64.97,150.12,68.19,154.55,0,1,0,0.156
139,340.80,220.60,342.40,223.77,0,0,1,0.06
140,66.22,148.41,67.81,149.17,0,0,0,0.014
141,65.84,143.08,69.06,145.62,0,0,0,0.089
142,446.89,162.14,448.45,162.92,0,0,0,0.015
