,tl_x,tl_y,br_x,br_y,type,side,step,time
0,293.00,354.00,298.00,359.00,2,0,0,0.25
1,24.49,132.43,27.79,137.03,0,0,0,0.166
2,13.88,159.50,20.30,167.57,0,1,0,0.542
3,212.71,298.71,220.65,305.21,0,0,0,0.536
4,139.95,232.09,146.99,239.30,0,0,0,0.529
5,239.00,73.34,241.42,79.96,0,0,1,0.18
6,165.77,20.72,168.01,28.76,0,1,0,0.204
7,218.91,332.30,220.61,333.04,0,0,0,0.015
8,272.16,0.22,273.08,0.73,0,1,0,0.006
9,245.91,186.06,286.54,209.62,0,0,0,9.643
10,73.65,239.23,76.83,241.79,0,0,0,0.089
11,120.20,106.82,122.28,107.98,0,0,0,0.028
12,113.08,225.91,113.93,227.61,0,0,0,0.02
13,119.98,212.52,121.28,214.46,0,0,0,0.031
14,232.84,179.62,233.93,191.26,0,0,0,0.162
15,120.11,285.63,120.66,286.73,0,0,0,0.009
16,234.96,287.90,238.23,289.46,0,1,0,0.056
17,179.66,172.64,185.48,177.79,0,0,0,0.315
18,185.89,338.24,195.89,340.61,0,0,0,0.244
19,245.66,352.08,253.64,354.26,0,0,0,0.181
20,60.04,27.32,63.17,29.92,0,0,0,0.089
21,46.81,33.47,87.19,84.44,0,0,0,20.735
22,194.31,21.45,197.49,23.07,0,0,0,0.056
23,204.64,283.28,209.71,288.91,0,0,0,0.302
24,14.17,172.52,16.68,175.75,0,0,0,0.091
25,126.01,139.56,140.05,144.84,0,0,1,0.757
26,186.33,259.25,189.04,268.23,0,0,0,0.27
27,66.76,265.65,69.93,270.16,0,0,0,0.156
28,66.65,245.90,69.08,249.14,0,0,0,0.088
29,245.28,286.81,248.57,291.23,0,0,0,0.159
30,33.39,53.43,34.33,54.01,0,0,0,0.007
31,212.53,20.56,213.57,21.06,0,0,0,0.007
32,59.98,305.47,65.71,310.44,0,0,0,0.3
33,100.22,226.22,104.69,229.51,0,0,0,0.157
34,93.62,133.18,94.16,134.21,0,1,0,0.009
35,271.98,239.13,276.51,242.37,0,0,0,0.156
36,113.17,146.07,118.80,150.97,0,0,0,0.291
37,60.52,225.69,65.44,231.33,0,0,0,0.294
38,232.54,218.83,237.61,224.46,0,0,0,0.302
39,153.09,40.10,155.19,41.38,0,0,0,0.031
40,133.10,73.01,137.60,76.11,0,0,1,0.149
41,193.46,301.94,193.96,302.88,0,0,0,0.008
42,86.87,338.26,92.69,340.00,0,0,0,0.106
43,26.68,145.94,29.80,148.44,0,0,0,0.086
44,46.85,140.07,48.54,143.23,0,0,0,0.063
45,239.30,7.45,241.00,8.23,0,0,0,0.016
46,212.39,66.82,215.93,67.86,0,0,1,0.04
47,39.99,26.64,41.08,27.20,0,0,0,0.008
48,159.48,212.93,161.43,214.13,0,0,0,0.027
49,199.24,199.26,200.45,201.24,0,0,0,0.03
50,99.96,324.94,102.43,328.14,0,0,0,0.089
51,39.84,113.59,45.44,127.99,0,0,0,0.85
52,66.95,278.74,78.32,285.71,0,1,0,0.813
53,20.82,358.11,23.30,361.34,0,0,0,0.09
54,139.52,291.76,150.58,302.07,0,0,0,1.171
55,13.93,20.19,16.43,23.39,0,0,0,0.09
56,226.24,311.68,229.37,316.20,0,0,0,0.155
57,146.29,159.92,149.43,162.49,0,1,0,0.088
58,132.64,265.54,139.21,273.61,0,0,0,0.554
59,251.93,338.81,257.65,343.74,0,0,0,0.297
60,245.38,252.69,250.48,255.79,0,0,0,0.167
61,272.39,212.59,278.87,220.67,0,0,0,0.548
62,212.16,40.24,224.65,41.57,0,0,1,0.17
63,46.98,99.79,48.23,114.28,0,0,0,0.225
64,199.02,73.68,200.65,76.91,0,0,1,0.062
65,178.90,12.22,184.62,17.24,0,0,0,0.302
66,100.13,13.47,104.34,18.67,0,1,0,0.235
67,66.70,153.08,74.61,159.52,0,0,0,0.529
68,71.07,253.76,74.32,255.40,0,0,0,0.058
69,93.33,192.34,102.35,193.34,0,0,0,0.093
70,192.80,119.54,197.23,122.64,0,0,1,0.147
71,40.67,150.12,43.92,152.67,0,0,0,0.091
72,238.95,212.41,242.16,216.81,0,0,0,0.154
73,219.15,179.90,220.73,180.79,0,1,0,0.017
74,106.59,13.90,107.09,14.82,0,0,0,0.007
75,255.61,234.24,260.65,239.94,0,0,0,0.304
76,192.93,113.22,194.15,115.23,0,1,1,0.031
77,100.00,119.99,100.81,121.51,0,0,0,0.017
78,256.57,332.62,257.81,334.57,0,0,0,0.03
79,153.09,179.12,153.59,180.08,0,0,0,0.008
80,26.86,259.42,27.88,259.92,0,0,0,0.007
81,234.27,244.40,235.50,250.94,0,0,0,0.1
82,196.96,349.69,201.96,355.32,0,1,0,0.298
83,2.93,254.57,6.10,256.24,0,0,0,0.058
84,13.81,93.00,27.28,105.00,0,0,0,1.652
85,113.17,53.48,118.97,58.56,0,0,0,0.31
86,139.88,93.29,141.40,94.07,0,0,1,0.014
87,272.32,60.17,273.17,61.77,0,0,1,0.018
88,132.19,154.22,137.99,161.28,0,0,0,0.431
89,6.80,146.36,7.87,156.47,0,1,0,0.139
90,146.31,39.82,150.83,49.34,0,0,1,0.459
91,99.51,47.19,100.80,49.10,0,0,0,0.03
92,88.75,263.18,93.70,268.83,0,0,0,0.297
93,86.80,272.03,88.72,273.25,0,0,0,0.027
94,179.58,345.33,192.40,356.33,0,0,0,1.443
95,53.18,86.48,54.18,90.07,0,0,0,0.047
96,205.85,27.08,209.22,31.22,0,0,1,0.152
97,53.35,113.19,53.85,114.14,0,1,0,0.008
98,258.86,359.97,264.56,365.00,0,0,0,0.302
99,158.91,70.73,160.84,71.98,0,0,1,0.028
100,46.76,305.64,48.11,307.62,0,0,0,0.033
101,192.83,66.91,193.94,78.78,0,0,1,0.167
102,47.06,285.88,47.56,286.79,0,1,0,0.007
103,285.18,212.72,290.88,217.81,0,0,0,0.305
104,99.70,219.03,101.02,220.99,0,0,0,0.032
105,20.42,0.18,23.70,4.76,0,0,0,0.164
106,60.14,192.79,61.83,193.61,0,0,0,0.016
107,239.40,338.15,243.02,339.18,0,0,0,0.04
108,278.78,272.58,281.33,275.76,0,1,0,0.091
109,47.34,319.05,52.26,324.68,0,1,0,0.294
110,53.09,126.06,58.80,131.07,0,1,0,0.301
111,86.59,139.43,91.09,142.69,0,1,0,0.156
112,259.10,258.91,261.63,262.20,0,0,0,0.093
113,79.64,27.09,85.32,32.01,0,0,0,0.294
114,39.96,53.48,40.68,55.05,0,1,0,0.016
115,6.89,133.27,8.09,135.32,0,1,0,0.031
116,132.87,173.17,133.37,174.24,0,0,0,0.009
117,93.58,60.52,96.73,64.99,0,1,0,0.154
118,166.48,186.07,171.42,191.92,0,0,0,0.307
119,46.76,232.03,49.57,233.93,0,0,0,0.059
120,53.91,305.68,58.40,309.19,0,0,0,0.168
121,152.96,93.59,166.97,98.96,0,0,1,0.768
122,106.47,133.39,112.19,142.66,0,0,0,0.558
123,183.16,202.21,186.38,206.67,0,0,0,0.157
124,97.98,21.59,98.48,22.54,0,0,0,0.008
125,265.48,60.47,267.17,61.19,0,0,1,0.014
126,265.00,307.91,265.52,308.87,0,0,0,0.008
127,259.19,225.96,261.26,227.27,0,1,0,0.031
128,225.77,199.42,232.63,200.94,0,0,0,0.109
129,39.91,318.89,43.18,321.49,0,0,0,0.093
130,252.15,232.81,253.81,235.98,0,1,0,0.062
131,40.55,159.81,42.44,173.92,0,0,0,0.309
132,166.00,126.42,169.23,131.01,0,0,1,0.162
133,113.38,126.74,114.48,127.24,0,1,0,0.007
134,169.69,301.35,171.32,302.08,0,0,0,0.014
135,194.52,359.95,196.52,362.34,0,0,0,0.055
136,39.96,59.98,42.53,63.10,0,1,0,0.09
137,40.56,13.80,43.08,15.95,0,1,0,0.061
138,252.20,86.99,254.12,98.87,0,0,1,0.264
139,179.80,305.53,181.38,306.35,0,0,0,0.015
140,59.65,138.52,62.78,143.03,0,0,0,0.155
141,27.23,325.09,29.31,326.30,0,0,0,0.029
142,100.12,331.70,103.54,337.14,0,0,0,0.202
143,292.26,161.70,298.00,166.72,0,0,0,0.303
144,295.59,204.35,298.00,207.51,0,1,0,0.086
145,226.20,186.97,228.01,193.61,0,0,0,0.14
146,219.50,0.16,220.42,0.67,0,0,0,0.006
147,106.20,40.33,110.66,41.49,0,0,0,0.055
148,271.95,225.62,273.02,226.16,0,1,0,0.007
149,238.56,286.96,241.80,291.37,0,0,0,0.156
150,40.11,291.85,40.64,292.75,0,0,0,0.007
151,252.00,119.67,280.82,161.68,0,0,1,12.231
152,219.20,33.97,221.79,36.08,0,1,1,0.061
153,187.02,243.88,191.59,247.07,0,0,0,0.155
154,56.73,244.30,64.72,250.76,0,0,0,0.536
155,6.84,172.44,13.42,180.54,0,0,0,0.557
156,52.55,160.95,57.49,166.61,0,1,0,0.297
157,73.15,352.03,75.73,355.16,0,1,0,0.09
158,166.18,226.06,167.42,228.09,0,0,0,0.031
159,225.51,73.02,228.74,75.56,0,0,1,0.09
160,124.89,155.76,126.24,157.81,0,0,0,0.034
161,159.15,338.26,164.11,343.89,0,0,0,0.296
162,86.66,153.31,91.60,158.94,0,0,0,0.295
163,120.19,126.33,125.17,132.11,0,0,0,0.305
164,73.81,232.45,76.97,236.87,0,1,0,0.153
165,6.97,292.56,10.13,294.95,0,0,0,0.083
166,0.62,252.23,1.92,254.29,0,0,0,0.033
167,73.85,331.47,76.39,334.61,0,1,0,0.089
168,192.94,318.50,196.16,322.96,0,0,0,0.157
169,143.26,279.85,149.74,287.80,0,0,0,0.539
170,106.96,106.92,108.60,107.76,0,1,0,0.016
171,7.42,225.66,13.97,233.57,0,0,0,0.542
172,33.23,40.01,34.21,40.52,0,0,0,0.007
173,166.53,172.59,168.09,175.87,0,1,0,0.061
174,138.16,44.69,139.23,45.21,0,0,0,0.007
175,179.75,53.45,182.23,56.58,0,1,1,0.087
176,159.82,139.94,161.46,140.70,0,1,1,0.015
177,7.30,39.87,10.43,42.32,0,0,0,0.084
178,20.67,139.73,25.75,145.79,0,0,0,0.326
179,167.86,265.41,170.99,267.98,0,1,0,0.088
180,92.40,166.17,95.57,167.77,0,0,0,0.056
