,tl_x,tl_y,br_x,br_y,type,side,step,time
0,6.00,421.00,11.00,426.00,2,0,0,0.25
1,175.90,341.36,177.32,345.37,1,0,0,0.057
2,310.64,70.10,330.64,110.40,0,1,0,8.181
3,70.63,330.27,78.54,336.70,0,0,0,0.528
4,187.34,417.01,193.02,421.95,0,1,0,0.295
5,244.99,351.39,246.27,353.46,0,1,0,0.033
6,120.16,160.41,185.52,180.70,0,0,1,13.319
7,160.36,30.83,167.72,39.85,0,1,0,0.691
8,220.36,30.64,223.66,35.17,0,0,0,0.163
9,120.16,260.82,142.33,301.08,0,0,1,9.046
10,250.14,280.61,251.84,282.94,0,0,0,0.047
11,200.18,210.76,204.59,213.94,0,0,0,0.15
12,241.60,187.23,246.01,190.46,0,0,0,0.152
13,258.54,347.67,259.30,349.35,0,0,0,0.018
14,266.32,326.80,274.27,333.39,0,0,0,0.544
15,96.75,386.30,98.14,391.53,0,0,0,0.088
16,237.75,297.46,241.02,301.96,0,0,0,0.161
17,234.64,295.59,235.88,296.81,0,0,0,0.019
18,150.62,210.84,177.15,273.07,0,0,1,16.696
19,168.93,145.61,172.33,152.07,0,0,1,0.239
20,94.73,363.69,95.70,364.19,0,0,0,0.006
21,224.90,44.01,226.17,45.94,0,0,0,0.03
22,30.65,290.69,31.83,292.74,0,0,0,0.03
23,18.45,110.90,19.47,111.91,0,0,0,0.013
24,255.92,143.45,263.50,147.28,0,0,0,0.302
25,240.25,90.85,307.03,111.26,0,0,0,13.688
26,248.24,309.67,249.78,310.48,0,1,0,0.015
27,116.62,312.78,118.65,313.95,0,0,0,0.027
28,251.60,10.33,253.11,11.22,0,0,0,0.016
29,104.54,409.30,105.04,410.39,0,0,0,0.009
30,236.68,188.84,237.18,189.75,0,0,0,0.007
31,248.11,317.01,248.98,318.61,0,0,0,0.019
32,224.32,342.97,225.92,346.14,0,0,0,0.06
33,182.97,204.88,190.90,211.41,0,0,1,0.537
34,114.72,336.41,121.25,344.39,0,0,0,0.545
35,247.46,41.63,250.75,44.21,0,1,0,0.093
36,247.43,333.08,248.96,336.35,0,0,0,0.06
37,280.31,200.86,330.04,240.86,0,0,0,20.012
38,159.57,357.51,162.69,362.07,0,0,0,0.156
39,156.81,348.54,158.31,351.78,0,0,0,0.058
40,321.30,49.58,323.87,52.73,0,0,0,0.09
41,247.99,329.54,251.26,331.15,0,0,0,0.057
42,276.68,134.11,283.27,142.12,0,0,0,0.552
43,350.93,0.78,355.41,4.05,0,0,0,0.156
44,223.29,305.39,225.88,308.63,0,1,0,0.094
45,260.55,80.11,262.55,81.32,0,0,0,0.028
46,110.76,0.53,136.70,69.78,0,1,1,18.168
