,tl_x,tl_y,br_x,br_y,type,side,step,time
0,0.00,374.00,5.00,379.00,2,0,0,0.25
1,339.64,109.75,341.21,110.64,0,0,0,0.017
2,200.29,320.10,205.20,325.73,0,0,1,0.293
3,221.48,131.01,223.38,132.32,0,0,0,0.029
4,210.66,10.14,212.33,10.88,0,0,0,0.015
5,317.90,108.62,319.53,109.35,0,0,1,0.014
6,20.95,190.90,62.48,230.27,0,1,0,16.468
7,245.68,25.37,248.98,27.85,0,0,0,0.089
8,250.28,250.93,303.89,294.15,0,0,0,23.3
9,320.24,70.28,326.68,78.24,0,0,0,0.537
10,290.13,130.20,296.65,138.25,0,0,1,0.549
11,275.23,140.76,276.80,143.91,0,0,1,0.059
12,324.93,121.81,325.68,123.40,0,0,1,0.017
13,320.44,240.80,321.61,242.42,0,1,0,0.024
14,321.75,119.25,323.25,120.37,0,1,1,0.02
15,248.44,115.64,252.24,116.77,0,0,1,0.046
16,110.47,240.22,111.36,241.73,0,0,0,0.018
17,348.17,387.74,349.82,391.00,0,0,0,0.064
18,46.58,143.26,55.01,144.26,0,0,0,0.087
19,50.67,70.08,58.66,76.57,0,1,0,0.538
20,320.44,190.82,321.45,191.32,0,0,0,0.007
21,319.13,117.00,319.63,117.91,0,0,1,0.007
22,150.49,260.36,152.28,269.98,0,0,0,0.201
23,160.81,230.54,206.36,271.09,0,0,0,18.592
24,262.23,237.61,267.87,242.59,0,0,0,0.296
25,243.52,72.20,245.85,80.74,0,0,0,0.225
26,160.39,360.37,175.18,363.40,0,0,1,0.457
27,150.15,50.14,173.17,91.63,0,0,0,9.675
28,60.48,66.44,62.38,67.73,0,0,0,0.028
29,181.89,10.74,182.92,11.31,0,0,0,0.008
30,280.13,142.02,281.73,142.81,0,0,1,0.015
31,30.15,126.90,34.50,141.12,0,0,0,0.661
32,60.16,270.71,104.58,327.09,0,1,1,25.213
33,226.87,30.94,230.17,35.52,0,0,0,0.165
34,0.10,270.84,36.50,334.58,0,0,0,23.393
35,140.10,360.71,145.81,365.71,0,0,1,0.3
36,22.67,55.53,23.44,57.16,0,0,0,0.017
37,258.46,40.93,259.52,50.32,0,0,0,0.128
38,410.54,290.40,414.20,296.58,0,0,0,0.245
39,308.61,112.88,317.60,114.53,0,0,1,0.153
40,57.91,48.67,62.32,51.93,0,0,0,0.154
41,332.11,345.41,332.66,346.42,0,0,0,0.009
42,62.96,51.82,63.83,53.41,0,0,0,0.019
43,120.29,160.89,122.81,164.17,0,1,0,0.092
44,190.21,180.51,193.50,184.96,0,1,0,0.16
45,200.12,90.10,204.50,103.08,0,0,0,0.607
46,266.35,108.88,271.39,114.55,0,1,1,0.303
47,267.03,122.14,270.22,126.63,0,0,1,0.157
48,318.98,140.45,324.07,146.17,0,0,1,0.308
49,150.33,110.34,195.54,143.01,0,0,0,14.868
50,16.98,123.99,21.75,136.39,0,0,0,0.629
51,354.87,145.89,356.16,147.90,0,1,0,0.032
52,70.86,120.82,71.60,122.39,0,1,0,0.016
53,220.75,160.14,264.79,202.37,0,0,1,18.725
54,320.68,200.92,321.18,201.89,0,0,0,0.008
55,346.20,136.68,347.44,138.71,0,1,0,0.031
56,0.46,20.52,15.03,21.60,0,0,0,0.161
